Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
1.06,0.56,-0.23,-18.49,48.87,24.43,-20.8,-55.37,-28.42,0.48,-1.05,-1.63,0.0559
1.09,0.46,-0.13,-11.47,44.47,37.71,-19.92,-55.96,-27.83,0.39,-1.16,-1.63,0.0563
1.0,0.38,-0.02,-28.02,19.49,13.95,-19.63,-56.25,-26.37,0.37,-1.2,-1.64,0.0567
1.03,0.32,-0.03,-16.65,12.5,4.66,-19.34,-55.96,-26.37,0.3,-1.27,-1.69,0.0571
0.93,0.29,0.06,-9.46,-34.64,-62.79,-20.51,-56.25,-26.66,0.3,-1.27,-1.72,0.0575
1.05,0.35,0.03,9.03,12.18,19.88,-20.51,-55.96,-25.49,0.32,-1.25,-1.7,0.0579
1.09,0.42,-0.04,4.62,1.21,-0.34,-19.92,-55.37,-26.07,0.36,-1.2,-1.65,0.0583
0.99,0.34,-0.02,4.93,2.9,6.73,-20.21,-56.54,-26.07,0.33,-1.24,-1.67,0.0588
1.08,0.34,0.04,-3.37,6.5,11.71,-20.51,-56.25,-26.07,0.31,-1.26,-1.71,0.0592
1.08,0.37,-0.03,-3.88,-5.45,-9.36,-20.21,-57.13,-24.9,0.33,-1.24,-1.67,0.0596
1.0,0.32,-0.01,11.67,-12.95,0.48,-19.92,-55.96,-25.78,0.31,-1.27,-1.7,0.06
1.04,0.37,-0.02,9.54,-17.14,0.95,-20.51,-56.54,-26.07,0.34,-1.23,-1.68,0.0604
1.13,0.39,-0.08,9.29,4.21,15.67,-19.04,-56.54,-25.78,0.33,-1.23,-1.65,0.0607
1.06,0.32,0.0,4.04,-16.22,-2.62,-20.51,-56.25,-26.37,0.29,-1.28,-1.72,0.0611
1.25,0.34,-0.13,10.16,52.23,47.05,-19.63,-56.84,-26.37,0.27,-1.29,-1.73,0.0615
1.11,0.41,0.03,-10.15,47.63,38.75,-19.34,-57.42,-26.37,0.36,-1.21,-1.63,0.0619
0.98,0.3,0.06,0.95,-5.96,-10.7,-19.34,-56.54,-25.49,0.29,-1.27,-1.69,0.0624
1.01,0.28,0.03,5.36,-11.15,-5.74,-18.16,-56.84,-25.78,0.27,-1.3,-1.69,0.0627
1.09,0.29,0.04,5.58,10.95,18.88,-18.75,-56.84,-25.49,0.26,-1.31,-1.72,0.0631
1.14,0.28,0.05,6.21,1.11,17.25,-18.46,-56.54,-25.2,0.24,-1.32,-1.73,0.0635
1.05,0.25,-0.02,3.17,-35.51,-7.64,-19.04,-57.13,-26.66,0.24,-1.33,-1.75,0.0639
1.12,0.29,-0.0,-7.51,-26.21,-25.78,-19.04,-56.84,-26.07,0.25,-1.32,-1.73,0.0643
0.93,0.26,-0.03,15.91,-58.04,-27.66,-19.34,-56.25,-27.25,0.28,-1.29,-1.71,0.0647
1.12,0.36,-0.12,7.33,-4.62,25.94,-19.63,-56.54,-28.42,0.31,-1.24,-1.68,0.0651
1.15,0.33,-0.15,6.84,3.75,27.69,-19.34,-56.84,-28.12,0.28,-1.26,-1.71,0.0655
1.09,0.28,-0.12,4.67,15.82,16.27,-18.16,-57.42,-27.54,0.25,-1.3,-1.71,0.0659
0.98,0.22,-0.05,1.69,-18.88,-0.88,-18.16,-57.42,-27.25,0.22,-1.35,-1.74,0.0663
1.19,0.22,-0.08,0.82,-17.11,-7.74,-18.16,-57.13,-27.54,0.19,-1.37,-1.79,0.0667
1.18,0.24,-0.16,-1.88,4.63,-11.18,-18.75,-57.13,-27.25,0.2,-1.33,-1.78,0.0671
1.11,0.29,-0.14,-4.68,6.28,-6.41,-19.04,-57.42,-26.95,0.26,-1.29,-1.72,0.0675
1.04,0.27,-0.1,5.07,-2.94,-6.89,-19.04,-57.13,-27.54,0.25,-1.31,-1.73,0.0679
1.1,0.27,-0.16,7.48,9.34,2.38,-19.04,-56.84,-27.83,0.24,-1.29,-1.75,0.0683
0.97,0.16,-0.05,14.34,-14.47,-38.43,-18.75,-57.71,-26.66,0.16,-1.4,-1.85,0.0687
1.11,0.27,-0.12,0.85,2.49,-18.34,-19.63,-56.25,-26.95,0.24,-1.31,-1.76,0.069
1.1,0.33,-0.05,-2.18,19.29,2.84,-19.04,-56.54,-26.37,0.29,-1.28,-1.69,0.0694
1.05,0.28,0.02,-16.49,-8.38,-25.49,-19.63,-56.54,-26.37,0.26,-1.31,-1.73,0.0698
1.24,0.39,-0.21,-16.24,56.9,22.87,-19.63,-57.13,-24.61,0.3,-1.23,-1.7,0.0702
1.06,0.35,0.0,-10.19,36.03,0.62,-19.34,-56.84,-24.32,0.32,-1.25,-1.66,0.0706
0.96,0.41,0.14,-29.14,5.17,-5.84,-19.92,-56.54,-23.73,0.4,-1.15,-1.62,0.071
0.91,0.23,0.06,-12.36,-13.42,-18.16,-19.92,-56.84,-24.02,0.25,-1.31,-1.76,0.0714
1.15,0.32,0.08,-6.6,14.37,20.27,-19.92,-56.54,-23.14,0.27,-1.29,-1.73,0.0718
1.01,0.31,0.08,-0.44,-5.78,-3.7,-20.51,-56.25,-23.44,0.3,-1.26,-1.72,0.0722
1.03,0.35,0.1,5.71,2.17,11.99,-19.63,-57.13,-23.44,0.33,-1.23,-1.66,0.0725
1.0,0.31,0.16,23.38,12.1,4.67,-19.92,-57.71,-22.56,0.3,-1.23,-1.7,0.0729
1.12,0.22,0.14,29.22,35.85,21.62,-19.34,-57.13,-22.27,0.19,-1.34,-1.84,0.0733
1.05,0.32,0.15,14.91,17.11,21.47,-18.75,-56.84,-22.85,0.29,-1.25,-1.68,0.0737
1.03,0.24,0.15,18.58,5.01,15.98,-18.46,-58.01,-23.14,0.23,-1.3,-1.74,0.074
1.03,0.24,0.19,4.65,-1.01,3.53,-18.75,-57.13,-23.44,0.22,-1.29,-1.77,0.0744
1.03,0.25,0.12,10.47,-1.46,3.97,-17.87,-58.3,-23.73,0.23,-1.31,-1.72,0.0748
1.04,0.25,0.11,7.68,-10.09,-1.85,-18.46,-58.01,-23.14,0.23,-1.32,-1.74,0.0752
1.12,0.23,0.1,-15.22,40.89,20.83,-17.87,-57.71,-22.27,0.2,-1.35,-1.78,0.0756
1.07,0.17,0.13,28.81,85.37,57.27,-17.29,-58.01,-21.68,0.15,-1.38,-1.84,0.076
0.81,0.23,0.33,6.04,6.6,12.97,-16.7,-58.3,-21.39,0.25,-1.11,-1.69,0.0763
0.89,0.11,0.3,42.33,41.66,61.47,-15.23,-58.89,-20.51,0.11,-1.23,-1.81,0.0767
0.73,0.24,0.4,25.39,-10.28,-5.04,-14.94,-59.77,-20.51,0.28,-1.0,-1.64,0.0771
0.94,0.12,0.34,21.8,14.67,24.99,-13.77,-59.47,-20.51,0.12,-1.21,-1.77,0.0775
0.97,0.19,0.36,9.53,10.43,18.77,-13.77,-58.3,-19.63,0.18,-1.17,-1.69,0.0779
1.0,0.12,0.36,4.94,4.97,13.21,-13.77,-59.18,-19.92,0.11,-1.2,-1.78,0.0783
0.95,0.07,0.37,0.85,1.03,2.24,-13.77,-59.18,-20.21,0.07,-1.19,-1.82,0.0786
1.13,0.31,0.47,-38.86,27.13,14.07,-12.6,-58.3,-19.63,0.25,-1.11,-1.61,0.079
0.66,0.25,0.4,-64.41,-29.55,-67.73,-12.6,-58.59,-19.34,0.31,-0.96,-1.59,0.0794
0.71,-0.29,0.32,-3.94,-14.71,-33.15,-14.06,-58.01,-19.34,-0.36,-1.03,-2.1,0.0798
0.98,0.12,0.49,-13.9,-19.21,-19.1,-14.65,-58.3,-19.63,0.11,-1.1,-1.79,0.0802
1.13,0.08,0.27,-14.55,13.68,-13.02,-15.23,-58.59,-19.04,0.07,-1.33,-1.91,0.0806
0.95,-0.17,0.25,21.53,30.98,18.1,-14.94,-58.89,-19.04,-0.17,-1.26,-2.14,0.081
0.89,0.06,0.4,23.97,5.2,28.27,-14.36,-57.42,-19.63,0.06,-1.14,-1.84,0.0814
1.01,0.09,0.42,2.37,7.29,11.76,-13.77,-58.3,-18.46,0.08,-1.17,-1.81,0.0818
0.93,0.05,0.41,2.98,1.88,4.84,-13.77,-58.89,-19.34,0.05,-1.16,-1.84,0.0822
0.91,0.04,0.41,5.69,5.65,11.91,-14.36,-58.89,-18.46,0.04,-1.15,-1.87,0.0826
0.89,0.03,0.41,6.24,-51.33,-25.05,-13.77,-59.18,-19.63,0.03,-1.14,-1.86,0.083
0.97,0.12,0.38,-32.49,-29.22,-53.73,-14.65,-58.3,-18.75,0.12,-1.18,-1.8,0.0834
1.01,0.11,0.19,-40.41,-49.42,-3.47,-15.53,-57.71,-19.92,0.11,-1.36,-1.87,0.0838
0.93,0.06,0.26,10.17,-19.45,19.09,-15.23,-58.59,-20.8,0.06,-1.29,-1.89,0.0842
0.98,0.11,0.3,-37.05,-60.5,-33.86,-16.11,-58.59,-21.09,0.11,-1.25,-1.84,0.0846
1.07,-0.0,0.14,-46.53,-35.25,-34.42,-16.7,-58.01,-21.09,-0.0,-1.44,-2.1,0.085
1.1,0.04,-0.0,-10.36,55.3,10.2,-15.82,-58.3,-19.92,0.03,-1.54,-2.13,0.0854
0.75,0.05,0.31,-2.04,5.33,7.16,-15.23,-58.01,-20.21,0.06,-1.18,-1.87,0.0858
1.07,-0.03,0.13,-0.27,32.62,10.15,-15.82,-58.3,-19.04,-0.02,-1.45,-2.16,0.0862
0.96,0.08,0.47,-9.56,2.17,-4.36,-15.53,-58.59,-20.21,0.07,-1.11,-1.84,0.0866
0.86,-0.07,0.06,7.66,24.01,36.18,-14.36,-58.59,-18.75,-0.09,-1.46,-2.22,0.0869
0.99,0.01,0.21,5.48,-25.44,12.5,-14.06,-58.59,-19.34,0.01,-1.36,-1.99,0.0873
0.95,-0.0,0.22,-2.05,-50.89,-20.96,-14.36,-58.3,-19.92,-0.0,-1.34,-1.99,0.0878
1.23,0.1,0.27,-22.0,38.28,37.38,-13.77,-58.3,-19.63,0.08,-1.34,-1.86,0.0882
0.92,-0.16,0.34,-13.42,19.16,-7.71,-14.06,-58.59,-19.04,-0.16,-1.19,-2.06,0.0886
0.9,-0.1,0.3,13.4,7.2,-7.81,-13.77,-59.18,-18.46,-0.1,-1.23,-2.04,0.089
0.9,-0.02,0.35,0.34,-3.72,1.13,-13.48,-58.89,-18.46,-0.03,-1.2,-1.94,0.0894
0.97,-0.07,0.3,8.66,-13.95,28.99,-13.77,-58.59,-19.34,-0.07,-1.26,-2.01,0.0898
0.94,-0.11,0.26,3.13,-23.44,-5.55,-13.77,-59.47,-19.92,-0.11,-1.28,-2.06,0.0902
1.03,-0.07,0.23,-4.63,-27.77,-22.91,-14.36,-58.89,-20.8,-0.06,-1.34,-2.06,0.0906
1.06,-0.05,0.18,-17.6,4.87,-27.85,-14.06,-59.47,-19.34,-0.04,-1.4,-2.08,0.091
0.96,-0.05,0.28,-34.65,27.05,29.74,-13.18,-58.89,-19.63,-0.05,-1.28,-1.99,0.0914
0.98,-0.23,0.33,9.35,2.91,9.83,-13.48,-59.47,-19.34,-0.22,-1.18,-2.1,0.0918
0.97,-0.14,0.29,7.95,-14.56,-8.9,-13.77,-58.89,-20.21,-0.14,-1.25,-2.06,0.0922
1.01,-0.08,0.24,6.37,-12.63,-8.14,-13.77,-59.18,-19.63,-0.08,-1.32,-2.06,0.0926
0.99,-0.13,0.23,15.62,-11.44,-10.86,-12.89,-58.89,-19.92,-0.13,-1.3,-2.08,0.093
1.03,-0.04,0.25,12.63,-6.13,-9.46,-14.65,-58.89,-20.21,-0.04,-1.33,-2.03,0.0934
1.01,-0.04,0.19,12.1,-1.02,-4.36,-14.06,-58.59,-20.21,-0.04,-1.38,-2.05,0.0938
0.97,-0.07,0.23,8.99,-8.0,-5.04,-13.48,-58.59,-20.21,-0.07,-1.33,-2.04,0.0942
1.05,-0.03,0.2,10.18,0.03,-0.89,-13.77,-58.89,-19.92,-0.03,-1.38,-2.03,0.0946
0.99,-0.04,0.23,22.12,-14.39,25.81,-14.36,-59.18,-21.09,-0.04,-1.34,-2.02,0.095
0.97,-0.05,0.18,8.22,-5.87,16.87,-13.48,-60.35,-21.09,-0.05,-1.38,-2.04,0.0954
1.06,-0.08,0.16,3.78,-14.36,2.05,-13.48,-59.77,-21.68,-0.07,-1.4,-2.08,0.0958
1.06,-0.12,0.17,-9.31,-28.0,-29.08,-13.48,-58.3,-21.68,-0.11,-1.38,-2.1,0.0962
1.09,-0.03,0.12,3.23,-14.18,-12.79,-14.36,-59.18,-21.97,-0.02,-1.46,-2.07,0.0966
1.04,-0.04,0.11,4.22,-7.05,-7.89,-14.65,-59.18,-22.85,-0.04,-1.46,-2.09,0.097
1.09,-0.03,0.09,3.52,-5.95,-5.55,-15.23,-59.18,-22.56,-0.03,-1.48,-2.12,0.0974
1.06,-0.03,0.11,4.11,-3.11,-3.12,-15.53,-59.47,-22.85,-0.03,-1.46,-2.11,0.0978
1.04,-0.03,0.1,3.33,-2.08,3.76,-14.65,-58.3,-22.85,-0.02,-1.47,-2.08,0.0982
1.03,-0.05,0.12,1.24,-6.22,-1.2,-14.65,-59.47,-22.85,-0.05,-1.45,-2.09,0.0986
1.08,-0.05,0.08,2.8,-3.14,1.98,-14.65,-59.47,-22.56,-0.05,-1.48,-2.13,0.099
