Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
0.3,1.11,-0.04,45.5,-65.48,-31.33,-24.02,-22.85,-13.18,1.31,-0.26,-2.04,9.3028
0.17,0.96,-0.17,7.74,21.04,-2.34,-23.73,-22.56,-12.89,1.33,-0.17,-2.1,9.3764
0.24,0.89,-0.02,-21.52,28.88,10.33,-24.02,-22.85,-12.01,1.3,-0.27,-2.01,9.45
0.28,1.07,0.06,-11.67,2.4,-1.68,-24.61,-23.44,-12.6,1.31,-0.25,-2.02,9.5198
0.2,1.15,-0.37,-17.31,-1.04,5.87,-23.44,-22.85,-11.72,1.22,-0.17,-2.13,9.5937
0.22,1.0,-0.18,-20.51,1.29,-0.4,-23.73,-22.27,-12.01,1.3,-0.21,-2.07,9.6673
0.28,1.03,-0.07,-19.01,35.22,6.71,-22.56,-21.68,-10.84,1.3,-0.27,-1.99,9.7411
0.24,0.97,0.15,-15.85,35.96,3.34,-22.27,-21.39,-10.55,1.28,-0.24,-2.02,9.8146
0.26,0.98,0.14,-16.4,21.84,2.48,-23.44,-20.8,-10.84,1.28,-0.25,-2.05,9.8884
0.26,1.0,0.04,-19.32,7.0,-3.46,-22.85,-21.39,-9.08,1.31,-0.26,-1.95,9.9583
0.25,0.98,0.14,-13.96,3.43,-3.75,-22.56,-20.51,-9.67,1.28,-0.25,-2.01,10.0319
0.18,0.95,0.23,-11.01,7.47,0.01,-22.27,-21.09,-9.67,1.28,-0.18,-2.06,10.1056
0.19,0.98,0.14,-10.14,6.29,-0.71,-22.56,-21.09,-9.08,1.33,-0.19,-1.99,10.1792
0.32,0.93,0.22,-11.83,-8.95,-4.17,-22.27,-20.8,-9.08,1.18,-0.32,-2.01,10.2529
0.19,0.97,0.24,-12.03,-25.2,-7.14,-21.39,-20.8,-7.62,1.27,-0.19,-1.99,10.3267
0.23,0.95,0.2,-7.93,-6.49,0.09,-21.39,-21.09,-7.62,1.26,-0.23,-1.95,10.3964
0.23,0.95,0.2,-7.55,-11.73,-0.69,-21.09,-21.39,-7.91,1.26,-0.23,-1.95,10.4703
0.23,0.96,0.2,-8.53,-6.84,1.43,-20.51,-21.09,-8.2,1.26,-0.23,-1.96,10.5438
0.24,0.93,0.21,-9.26,-5.74,2.15,-20.21,-21.68,-8.79,1.24,-0.25,-1.96,10.6174
0.2,0.94,0.19,-8.75,17.66,7.96,-21.39,-21.68,-8.2,1.28,-0.21,-1.96,10.6881
0.25,0.95,0.19,-14.32,0.66,5.46,-20.8,-21.97,-7.62,1.26,-0.25,-1.91,10.7611
0.25,0.93,0.2,-21.96,-9.36,1.38,-19.92,-22.27,-7.03,1.24,-0.26,-1.89,10.8348
0.13,0.92,0.33,-27.21,-15.95,4.2,-19.04,-22.27,-7.32,1.2,-0.13,-2.01,10.9085
0.22,1.0,0.27,-20.26,11.41,18.78,-19.04,-22.56,-5.86,1.24,-0.21,-1.87,10.9821
0.39,0.95,0.3,-24.57,-15.99,4.93,-18.75,-21.97,-7.03,1.1,-0.37,-1.88,11.0559
0.29,0.82,0.29,-24.79,-10.03,11.64,-18.46,-22.56,-5.57,1.11,-0.32,-1.85,11.1295
0.33,0.78,0.39,-25.57,-15.69,12.78,-17.29,-22.56,-5.27,0.99,-0.37,-1.86,11.1993
0.46,0.78,0.08,69.29,63.44,-23.9,-18.16,-22.56,-5.27,1.03,-0.53,-1.73,11.273
0.36,0.93,0.15,-44.26,-35.28,1.54,-16.41,-22.56,-4.39,1.17,-0.37,-1.69,11.3467
0.46,0.91,0.37,-26.85,-55.78,0.32,-16.99,-24.02,-3.52,0.99,-0.44,-1.72,11.422
0.43,0.79,0.54,-13.91,-55.29,-11.02,-16.7,-24.32,-4.39,0.85,-0.43,-1.84,11.4941
0.47,0.74,0.65,21.9,3.62,-19.44,-17.58,-24.02,-4.39,0.74,-0.44,-1.92,11.5639
0.36,0.78,0.57,85.3,17.72,-28.78,-19.04,-22.27,-5.57,0.86,-0.35,-2.0,11.6378
0.43,0.76,0.49,130.02,12.7,-37.83,-20.21,-21.68,-7.32,0.87,-0.44,-2.03,11.7113
0.45,0.79,0.41,149.3,11.09,-44.84,-22.56,-20.21,-11.72,0.91,-0.47,-2.14,11.785
0.36,0.77,0.31,131.49,24.78,-28.06,-24.02,-19.04,-14.36,1.02,-0.41,-2.21,11.8587
0.29,0.93,0.17,107.76,-39.12,-37.74,-24.61,-17.87,-16.7,1.23,-0.3,-2.27,11.9324
0.29,0.94,-0.36,71.89,18.91,-30.96,-25.2,-16.99,-18.75,1.11,-0.28,-2.39,12.0062
0.21,0.91,-0.34,-1.98,-16.43,-4.23,-25.78,-16.7,-18.75,1.16,-0.21,-2.44,12.0759
0.28,0.87,-0.06,-21.66,-5.13,16.62,-25.49,-17.87,-17.58,1.26,-0.31,-2.27,12.1497
0.27,0.96,-0.09,-31.62,30.63,26.69,-25.2,-18.46,-17.29,1.28,-0.28,-2.26,12.2235
0.25,1.02,-0.08,-44.41,22.09,22.19,-24.9,-17.29,-16.7,1.32,-0.24,-2.28,12.297
0.24,1.08,-0.17,-47.36,24.99,15.19,-24.9,-18.16,-15.82,1.31,-0.21,-2.27,12.3708
0.06,1.21,-0.83,-16.08,9.73,-1.47,-24.32,-17.58,-15.53,0.97,-0.04,-2.53,12.4445
0.18,1.06,-0.11,-18.84,7.76,0.66,-24.61,-18.16,-15.23,1.38,-0.17,-2.25,12.5143
0.29,0.99,0.02,-17.42,42.28,11.9,-24.02,-18.16,-14.65,1.29,-0.28,-2.19,12.588
0.31,1.0,0.06,-28.73,23.11,0.4,-23.14,-17.29,-14.65,1.27,-0.3,-2.21,12.6617
0.27,1.01,-0.0,-28.94,-3.56,-5.49,-23.44,-17.29,-13.77,1.31,-0.26,-2.2,12.7353
0.14,0.97,0.12,-19.17,45.95,6.47,-22.27,-16.7,-13.48,1.38,-0.14,-2.25,12.809
0.15,0.97,0.16,-16.1,28.72,4.43,-22.56,-16.41,-12.3,1.35,-0.15,-2.25,12.8827
0.26,0.95,0.27,-9.24,34.84,-1.25,-21.97,-16.99,-13.18,1.19,-0.26,-2.25,12.9525
0.24,0.95,0.32,-10.03,2.49,2.28,-22.27,-16.41,-12.6,1.18,-0.23,-2.29,13.0262
0.29,0.93,0.3,-9.93,-11.93,-2.19,-21.09,-16.11,-12.3,1.15,-0.29,-2.25,13.0999
0.26,0.94,0.19,-9.59,-16.08,-2.02,-21.68,-17.29,-12.01,1.24,-0.26,-2.18,13.1737
0.23,0.94,0.2,-10.33,-22.72,-3.67,-21.39,-17.29,-12.01,1.26,-0.24,-2.18,13.2473
0.21,0.95,0.22,-8.94,-8.16,-0.89,-21.09,-16.99,-12.89,1.26,-0.22,-2.23,13.3211
0.26,0.94,0.17,-17.01,-21.53,-1.8,-21.39,-17.58,-11.72,1.25,-0.27,-2.15,13.3947
0.24,0.93,0.16,-22.61,-23.34,-0.19,-19.92,-17.87,-11.43,1.27,-0.25,-2.12,13.4646
0.25,0.91,0.27,-23.71,-6.32,5.46,-19.63,-17.58,-11.13,1.19,-0.26,-2.16,13.5386
0.2,0.98,0.24,-30.08,-11.49,8.88,-19.34,-18.46,-11.13,1.26,-0.19,-2.14,13.612
0.31,0.94,0.32,-22.56,-1.42,18.33,-18.75,-18.46,-10.25,1.13,-0.3,-2.09,13.6857
0.37,0.9,0.34,-25.29,-11.78,11.54,-18.16,-18.75,-10.25,1.06,-0.37,-2.06,13.7595
0.3,0.82,0.36,-24.51,-4.02,10.57,-17.58,-20.21,-8.5,1.05,-0.32,-2.01,13.8291
0.32,0.8,0.3,-19.19,14.53,16.87,-16.99,-19.04,-9.08,1.06,-0.36,-2.01,13.9028
0.35,0.83,0.18,7.29,0.94,40.69,-16.11,-19.04,-9.08,1.13,-0.39,-1.93,13.9765
0.52,0.95,0.08,-36.66,-89.52,-4.57,-15.23,-19.04,-8.5,1.06,-0.5,-1.85,14.0502
0.49,0.95,0.48,-27.93,-75.54,-10.43,-14.36,-21.39,-7.91,0.94,-0.43,-1.87,14.1241
0.48,0.75,0.73,0.47,-28.17,-10.64,-12.89,-21.97,-8.5,0.71,-0.43,-1.93,14.1976
0.45,0.66,0.6,71.94,5.71,-28.27,-12.89,-21.39,-7.91,0.72,-0.47,-1.91,14.2673
0.44,0.61,0.54,126.85,18.5,-31.63,-13.77,-20.8,-9.08,0.72,-0.5,-1.95,14.3413
