Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
0.39,1.0,-0.04,0.38,0.72,-0.26,-24.61,-15.82,-22.56,1.2,-0.37,-2.36,0.0135
0.38,0.99,-0.06,2.11,-6.2,-3.31,-24.32,-15.23,-23.14,1.2,-0.37,-2.38,0.0137
0.37,0.99,-0.05,3.34,-4.94,-2.03,-24.61,-15.23,-22.56,1.21,-0.36,-2.38,0.0139
0.38,1.01,-0.05,2.14,-2.4,-0.82,-23.73,-14.94,-22.56,1.2,-0.36,-2.38,0.0141
0.37,1.0,-0.06,1.27,1.43,0.88,-24.61,-14.65,-22.27,1.21,-0.35,-2.4,0.0143
0.36,1.0,-0.04,0.26,5.5,3.06,-24.32,-16.11,-22.27,1.23,-0.34,-2.36,0.0144
0.4,0.99,-0.06,0.66,3.97,1.76,-24.32,-15.23,-22.27,1.19,-0.38,-2.37,0.0146
0.4,1.0,-0.01,-0.86,4.13,1.54,-23.44,-15.53,-22.56,1.19,-0.38,-2.36,0.0148
0.37,0.98,-0.04,-1.28,8.93,4.42,-24.02,-15.53,-22.27,1.21,-0.36,-2.37,0.015
0.38,1.01,-0.05,-0.16,12.4,5.9,-24.02,-16.11,-22.27,1.21,-0.35,-2.35,0.0152
0.4,1.0,-0.02,1.03,2.3,0.99,-24.61,-15.53,-21.68,1.19,-0.38,-2.36,0.0154
0.41,0.97,0.01,1.88,-1.11,-0.45,-23.73,-16.11,-22.27,1.18,-0.39,-2.33,0.0155
0.4,0.98,0.04,2.13,0.94,0.56,-24.32,-16.41,-21.97,1.18,-0.39,-2.33,0.0157
0.41,0.98,0.01,2.47,-2.57,-1.13,-24.32,-15.23,-21.68,1.17,-0.4,-2.36,0.0159
0.4,0.98,0.01,3.19,-5.51,-2.62,-23.73,-16.11,-21.97,1.18,-0.39,-2.33,0.016
0.4,0.99,0.0,3.44,-5.45,-3.1,-23.14,-16.41,-22.56,1.18,-0.39,-2.33,0.0162
0.39,0.99,-0.01,3.96,-2.43,-1.9,-23.44,-15.82,-22.56,1.2,-0.37,-2.35,0.0164
0.4,0.99,-0.01,4.08,-4.37,-2.69,-24.02,-16.41,-22.27,1.19,-0.38,-2.33,0.0165
0.4,0.99,-0.0,3.89,-5.66,-2.75,-23.44,-15.82,-21.97,1.19,-0.38,-2.34,0.0167
0.38,0.99,-0.03,3.77,-1.99,-0.75,-24.9,-15.82,-22.27,1.2,-0.37,-2.36,0.0169
0.38,1.0,-0.02,3.36,-0.88,0.08,-24.61,-16.11,-22.27,1.2,-0.37,-2.35,0.0171
0.38,0.99,-0.03,2.23,2.86,1.91,-23.73,-16.7,-22.27,1.2,-0.37,-2.33,0.0172
0.39,1.0,-0.03,2.49,2.65,1.79,-23.73,-15.82,-21.68,1.19,-0.38,-2.34,0.0174
0.4,0.98,-0.02,2.37,4.43,3.17,-23.73,-15.82,-22.56,1.18,-0.39,-2.35,0.0176
0.39,1.0,-0.03,1.94,8.16,4.3,-24.32,-16.41,-21.97,1.2,-0.37,-2.34,0.0177
0.38,1.01,-0.07,2.38,14.69,6.99,-24.32,-16.11,-23.14,1.2,-0.36,-2.36,0.0179
0.39,1.0,-0.06,0.79,13.02,6.05,-24.61,-16.11,-22.27,1.19,-0.37,-2.35,0.0181
0.38,0.99,0.0,0.71,13.25,6.08,-24.02,-16.11,-21.97,1.2,-0.37,-2.34,0.0183
0.42,0.97,0.06,2.31,15.38,6.65,-24.02,-16.99,-21.68,1.16,-0.4,-2.3,0.0184
0.47,0.93,0.12,7.32,13.8,1.65,-24.02,-16.7,-21.68,1.09,-0.47,-2.29,0.0186
0.53,0.91,0.09,6.26,-10.6,-6.47,-24.9,-16.7,-21.68,1.04,-0.52,-2.28,0.0188
0.43,0.97,0.02,5.95,-17.62,-9.38,-24.61,-17.29,-21.97,1.15,-0.42,-2.3,0.0189
0.38,1.01,-0.05,4.31,-23.48,-14.37,-24.02,-16.41,-21.97,1.21,-0.35,-2.34,0.0191
0.32,1.0,-0.05,3.98,-2.77,-3.22,-24.32,-16.11,-22.56,1.26,-0.3,-2.38,0.0193
0.38,1.01,-0.05,4.78,4.71,0.79,-24.32,-15.23,-23.14,1.21,-0.36,-2.39,0.0194
0.4,1.0,-0.02,2.82,3.55,-0.31,-24.02,-16.41,-21.68,1.19,-0.38,-2.33,0.0196
0.39,0.99,-0.01,1.88,8.27,1.72,-23.73,-16.11,-22.56,1.19,-0.38,-2.34,0.0198
0.41,0.99,0.02,2.49,8.69,0.14,-24.02,-16.11,-23.44,1.18,-0.39,-2.35,0.0199
0.4,0.98,-0.03,1.46,11.91,2.25,-24.9,-16.11,-22.27,1.18,-0.39,-2.34,0.0201
0.35,1.01,-0.04,0.54,19.81,4.46,-24.02,-15.82,-22.27,1.23,-0.34,-2.37,0.0203
0.44,1.01,-0.05,-0.72,25.07,3.97,-24.02,-16.7,-22.27,1.16,-0.41,-2.31,0.0205
0.45,0.99,0.0,-3.86,29.46,2.56,-23.44,-16.11,-22.56,1.15,-0.42,-2.32,0.0206
0.3,1.02,-0.03,-5.26,42.59,6.1,-24.02,-15.82,-22.27,1.28,-0.29,-2.39,0.0208
0.25,0.95,0.01,4.94,97.08,30.85,-23.44,-16.99,-21.97,1.32,-0.26,-2.36,0.021
0.37,0.8,0.2,-27.17,125.08,50.31,-23.44,-16.99,-20.8,1.09,-0.42,-2.3,0.0211
0.37,0.82,0.28,-24.83,104.83,51.48,-23.44,-18.46,-21.68,1.06,-0.4,-2.3,0.0213
0.32,0.9,0.43,-4.51,110.92,41.51,-23.44,-19.34,-20.51,1.04,-0.31,-2.33,0.0215
0.43,0.75,0.49,-25.98,102.46,20.07,-22.85,-18.75,-20.8,0.85,-0.45,-2.3,0.0217
0.54,1.27,0.11,10.54,57.49,-12.62,-23.14,-19.04,-20.51,1.16,-0.4,-2.23,0.0219
0.24,0.79,0.34,0.46,49.7,-22.13,-23.44,-18.46,-20.8,1.09,-0.27,-2.38,0.0221
0.08,0.94,0.27,10.75,71.82,-2.9,-22.85,-17.58,-20.51,1.28,-0.08,-2.48,0.0222
0.02,0.85,0.44,5.06,57.97,12.27,-22.85,-17.58,-21.39,1.09,-0.02,-2.59,0.0224
0.04,0.89,0.44,-0.18,57.46,23.56,-23.44,-18.75,-21.97,1.11,-0.04,-2.56,0.0226
0.11,0.9,0.34,2.46,44.38,32.42,-22.85,-19.63,-22.27,1.2,-0.11,-2.46,0.0227
0.22,0.87,0.26,8.67,5.37,10.0,-22.85,-19.04,-22.56,1.19,-0.24,-2.37,0.0229
0.11,0.91,0.26,10.03,-21.52,-1.69,-23.73,-18.75,-22.85,1.27,-0.11,-2.47,0.0231
0.11,0.91,0.3,8.54,-26.53,0.8,-22.85,-19.63,-22.85,1.23,-0.12,-2.45,0.0233
0.13,0.91,0.27,12.35,-33.04,-2.28,-23.14,-19.04,-23.44,1.25,-0.14,-2.45,0.0234
0.23,0.93,0.24,19.78,-45.23,-11.15,-23.73,-18.75,-23.44,1.23,-0.24,-2.39,0.0236
0.16,0.93,0.3,27.68,-44.85,-12.34,-23.14,-18.75,-23.73,1.22,-0.16,-2.45,0.0237
0.21,0.93,0.31,31.77,-63.25,-17.49,-23.73,-18.75,-24.32,1.19,-0.21,-2.43,0.0239
0.25,0.95,0.23,31.61,-80.57,-25.38,-23.14,-18.16,-25.49,1.23,-0.25,-2.42,0.0241
0.17,0.98,0.13,29.24,-59.66,-19.72,-22.85,-17.58,-25.78,1.35,-0.17,-2.46,0.0242
0.18,0.99,0.14,28.02,-51.35,-12.83,-23.44,-16.99,-27.25,1.34,-0.18,-2.49,0.0244
0.24,0.96,0.16,23.6,-46.88,-10.68,-24.32,-16.7,-27.25,1.28,-0.24,-2.47,0.0245
0.24,0.99,0.06,18.36,-62.12,-16.14,-22.85,-15.23,-27.83,1.33,-0.24,-2.5,0.0247
0.18,1.02,-0.05,13.08,-57.24,-17.16,-23.14,-15.82,-27.83,1.39,-0.18,-2.52,0.0249
0.11,1.06,-0.12,9.8,-33.02,-8.74,-22.56,-14.65,-27.54,1.42,-0.1,-2.6,0.0251
0.2,1.07,-0.13,3.54,-17.84,-5.06,-23.44,-15.23,-27.83,1.35,-0.19,-2.54,0.0252
0.14,0.98,-0.03,-6.8,0.02,-11.02,-23.44,-14.36,-27.25,1.42,-0.14,-2.57,0.0254
0.14,1.01,-0.04,-2.67,8.26,-3.22,-23.73,-14.65,-27.83,1.43,-0.14,-2.57,0.0256
0.21,1.06,-0.14,-4.0,25.17,1.74,-24.32,-15.23,-26.37,1.34,-0.19,-2.52,0.0257
0.17,1.05,-0.03,-14.1,-3.6,-31.99,-23.14,-14.94,-26.07,1.4,-0.16,-2.53,0.0259
0.17,0.99,0.09,-14.16,-24.04,-44.36,-23.14,-13.18,-25.2,1.38,-0.17,-2.57,0.026
0.13,0.99,0.06,-10.5,-17.05,-33.79,-23.14,-12.89,-24.9,1.43,-0.13,-2.59,0.0262
0.15,0.98,0.06,-12.56,-5.29,-6.26,-23.73,-13.48,-24.9,1.41,-0.16,-2.56,0.0264
0.19,0.99,0.04,-21.49,13.77,18.48,-24.02,-13.48,-24.02,1.38,-0.19,-2.53,0.0265
0.08,0.98,0.17,-22.36,14.52,5.67,-24.02,-13.18,-23.73,1.38,-0.08,-2.63,0.0267
0.11,0.99,0.17,-17.23,0.96,5.1,-24.32,-13.48,-23.73,1.37,-0.11,-2.6,0.0268
0.08,0.97,0.23,-11.67,7.39,9.95,-23.44,-13.77,-23.44,1.33,-0.08,-2.62,0.027
0.17,0.96,0.23,-9.9,2.53,3.35,-23.73,-14.36,-22.85,1.28,-0.17,-2.54,0.0271
0.26,0.96,0.15,-8.2,-34.74,-13.31,-23.44,-14.36,-22.56,1.27,-0.26,-2.46,0.0273
0.0,0.91,0.25,-9.7,-7.67,3.13,-23.44,-13.48,-22.85,1.3,-0.0,-2.69,0.0275
0.13,0.95,0.19,-6.2,3.83,3.77,-22.85,-14.65,-22.56,1.33,-0.14,-2.53,0.0276
0.18,0.95,0.27,-2.43,-25.41,-7.79,-24.02,-14.36,-22.85,1.24,-0.18,-2.54,0.0278
0.15,0.87,0.31,4.14,-61.2,-12.44,-24.02,-13.77,-21.97,1.19,-0.16,-2.58,0.0279
0.09,0.95,0.19,9.07,-50.28,-4.76,-23.73,-14.94,-22.27,1.35,-0.09,-2.56,0.0281
0.12,0.96,0.14,13.07,-54.24,1.89,-23.73,-14.36,-21.09,1.38,-0.13,-2.51,0.0282
0.22,0.91,0.31,19.51,-82.21,4.14,-23.44,-15.53,-20.21,1.18,-0.22,-2.46,0.0284
0.31,0.95,0.31,22.01,-98.45,0.91,-24.61,-15.53,-20.8,1.14,-0.3,-2.43,0.0285
0.33,0.98,0.21,23.65,-55.95,11.89,-24.32,-15.23,-20.51,1.19,-0.32,-2.4,0.0287
0.42,1.02,0.03,34.36,-71.17,4.14,-24.9,-15.23,-20.8,1.18,-0.39,-2.35,0.0289
0.61,0.93,0.01,36.77,-123.77,-64.91,-24.61,-14.94,-21.09,0.99,-0.58,-2.3,0.029
0.19,0.94,0.18,18.56,-130.25,-87.04,-24.32,-13.48,-20.8,1.3,-0.2,-2.51,0.0292
0.35,0.87,0.05,22.66,-113.7,-50.21,-24.32,-12.89,-20.51,1.18,-0.38,-2.42,0.0294
-0.07,0.94,-0.14,-9.16,-50.67,-2.91,-24.61,-12.6,-19.92,1.41,0.07,-2.71,0.0295
-0.06,1.11,-0.11,12.96,28.56,25.9,-24.61,-13.48,-19.34,1.46,0.05,-2.64,0.0297
0.38,1.02,-0.14,11.6,-6.36,11.84,-25.49,-13.18,-19.92,1.19,-0.36,-2.43,0.0298
0.36,1.02,-0.13,4.94,-33.73,-0.72,-25.49,-13.48,-20.51,1.21,-0.34,-2.44,0.03
0.35,1.1,-0.2,16.46,15.46,17.49,-25.78,-14.06,-19.63,1.22,-0.31,-2.43,0.0302
0.25,1.1,-0.31,11.85,-8.54,0.65,-26.66,-13.77,-20.21,1.23,-0.22,-2.52,0.0303
0.28,1.07,-0.27,6.05,-8.77,-10.84,-26.07,-12.89,-20.51,1.22,-0.25,-2.52,0.0305
0.22,0.97,-0.11,-1.91,-16.39,-23.74,-26.37,-13.48,-19.63,1.33,-0.22,-2.48,0.0306
0.28,0.93,-0.06,-8.62,-30.04,-28.82,-26.07,-13.48,-19.63,1.27,-0.3,-2.44,0.0308
0.39,1.09,-0.04,4.68,-33.05,0.31,-25.78,-13.48,-19.92,1.23,-0.34,-2.42,0.031
0.21,1.05,-0.17,-5.65,4.26,8.41,-25.78,-13.18,-19.04,1.32,-0.2,-2.5,0.0311
0.18,1.13,-0.29,-0.54,12.6,3.69,-26.07,-13.18,-18.75,1.28,-0.16,-2.54,0.0313
0.28,1.02,-0.15,-2.65,0.85,0.76,-25.78,-13.77,-18.75,1.27,-0.27,-2.44,0.0314
0.26,1.03,-0.07,-0.97,0.06,-1.31,-26.37,-12.01,-18.75,1.32,-0.24,-2.49,0.0316
0.26,1.02,-0.06,2.59,-0.75,-0.66,-25.78,-12.89,-18.46,1.32,-0.25,-2.45,0.0317
0.26,1.05,-0.13,2.75,-8.03,-4.02,-25.49,-13.18,-18.75,1.3,-0.24,-2.46,0.0319
0.24,1.05,-0.14,2.4,-7.48,-4.54,-25.78,-12.6,-18.46,1.31,-0.22,-2.49,0.032
0.25,1.03,-0.09,3.77,-7.05,-3.4,-25.78,-12.89,-18.75,1.32,-0.23,-2.47,0.0322
0.25,1.04,-0.09,5.23,-7.27,-4.71,-25.78,-12.6,-18.75,1.32,-0.24,-2.48,0.0323
0.25,1.04,-0.14,4.55,-3.92,-2.61,-25.2,-13.77,-18.16,1.3,-0.23,-2.44,0.0324
0.24,1.05,-0.14,3.68,-5.74,-3.34,-25.78,-12.89,-19.04,1.31,-0.22,-2.49,0.0326
0.22,1.03,-0.13,3.42,-1.12,-1.13,-25.49,-14.06,-18.16,1.33,-0.21,-2.44,0.0327
0.23,1.04,-0.13,3.26,-2.38,-1.27,-26.07,-13.18,-18.46,1.32,-0.22,-2.47,0.0329
0.23,1.04,-0.14,2.69,-1.5,-0.85,-25.78,-13.77,-18.75,1.32,-0.22,-2.46,0.033
0.23,1.04,-0.14,2.88,-0.09,-0.69,-26.07,-13.48,-19.34,1.32,-0.21,-2.48,0.0332
0.23,1.03,-0.13,2.57,-0.82,-0.68,-25.78,-13.77,-18.46,1.32,-0.22,-2.45,0.0333
0.23,1.04,-0.13,2.3,-1.22,-1.06,-25.78,-13.18,-18.75,1.32,-0.22,-2.47,0.0335
0.23,1.04,-0.13,2.67,0.25,-0.85,-26.37,-13.18,-18.46,1.33,-0.21,-2.47,0.0336
0.23,1.04,-0.13,2.81,-3.23,-1.85,-26.07,-12.6,-19.04,1.32,-0.22,-2.5,0.0338
0.23,1.04,-0.13,3.07,0.18,-0.61,-26.37,-12.89,-18.75,1.32,-0.21,-2.49,0.0339
0.23,1.04,-0.13,2.7,0.12,-0.49,-25.78,-12.89,-19.34,1.32,-0.22,-2.49,0.0341
0.23,1.04,-0.14,2.41,-0.82,-0.49,-26.07,-13.18,-18.46,1.32,-0.21,-2.47,0.0342
0.23,1.04,-0.13,2.84,-1.3,-0.83,-25.49,-13.48,-19.04,1.32,-0.22,-2.46,0.0344
0.23,1.04,-0.12,2.95,-1.02,-0.85,-25.78,-13.18,-18.75,1.32,-0.22,-2.47,0.0345
0.23,1.04,-0.13,2.94,-0.13,-0.79,-25.78,-12.89,-18.75,1.32,-0.22,-2.48,0.0347
0.23,1.04,-0.13,3.02,-0.76,-0.78,-25.78,-12.89,-18.46,1.32,-0.22,-2.48,0.0348
0.22,1.04,-0.13,2.94,-0.05,-0.45,-26.37,-13.48,-19.34,1.33,-0.21,-2.48,0.035
0.23,1.04,-0.14,2.84,-0.11,-0.36,-26.07,-12.6,-18.75,1.32,-0.21,-2.5,0.0351
0.23,1.04,-0.13,2.88,-0.12,-0.7,-26.07,-13.48,-17.87,1.32,-0.22,-2.45,0.0353
0.23,1.04,-0.13,2.88,0.31,-0.24,-25.78,-12.89,-19.04,1.32,-0.22,-2.49,0.0354
0.23,1.04,-0.13,3.23,-0.69,-0.89,-25.78,-12.6,-18.16,1.32,-0.22,-2.48,0.0355
0.23,1.04,-0.13,2.78,-0.5,-0.76,-26.37,-13.18,-18.16,1.32,-0.21,-2.47,0.0357
0.23,1.04,-0.14,2.66,-1.0,-0.92,-25.49,-13.48,-17.87,1.32,-0.21,-2.45,0.0358
0.23,1.04,-0.13,2.76,-0.68,-0.81,-25.78,-13.18,-18.75,1.32,-0.21,-2.47,0.036
0.23,1.04,-0.13,2.78,-1.06,-1.19,-26.07,-13.18,-18.46,1.32,-0.21,-2.47,0.0361
0.22,1.04,-0.13,2.88,-1.13,-1.27,-25.78,-12.3,-18.75,1.33,-0.21,-2.5,0.0363
0.23,1.03,-0.13,2.62,-1.26,-1.22,-26.07,-13.48,-19.04,1.33,-0.21,-2.47,0.0364
0.23,1.04,-0.13,2.88,-1.05,-1.52,-25.49,-12.89,-18.75,1.32,-0.21,-2.48,0.0366
0.22,1.04,-0.13,2.97,-0.7,-0.96,-26.37,-13.18,-18.75,1.33,-0.21,-2.48,0.0367
0.23,1.04,-0.13,2.86,-0.48,-1.26,-26.07,-13.18,-18.46,1.33,-0.21,-2.47,0.0368
0.22,1.04,-0.13,3.11,0.37,-0.87,-25.78,-13.18,-18.75,1.33,-0.21,-2.47,0.037
0.22,1.05,-0.14,2.93,-1.75,-1.63,-25.49,-13.77,-18.75,1.33,-0.21,-2.46,0.0371
0.22,1.04,-0.13,3.43,-2.16,-1.72,-25.49,-12.89,-18.75,1.33,-0.2,-2.48,0.0373
0.22,1.04,-0.13,3.56,-1.64,-1.63,-26.07,-13.48,-18.16,1.33,-0.21,-2.46,0.0374
0.23,1.05,-0.14,3.68,-2.7,-1.95,-25.49,-12.6,-18.75,1.32,-0.21,-2.49,0.0376
0.21,1.04,-0.14,3.54,-2.15,-1.96,-25.78,-13.48,-18.16,1.33,-0.2,-2.46,0.0377
0.22,1.04,-0.14,2.99,-1.75,-1.89,-25.78,-12.89,-18.46,1.32,-0.21,-2.48,0.0379
0.22,1.04,-0.14,2.77,-1.71,-2.15,-26.07,-13.18,-19.04,1.33,-0.2,-2.49,0.038
0.22,1.04,-0.13,2.65,-3.94,-2.78,-25.78,-12.89,-18.75,1.33,-0.2,-2.49,0.0382
0.21,1.05,-0.14,1.97,-2.62,-2.11,-25.78,-13.48,-18.75,1.34,-0.19,-2.48,0.0383
0.2,1.04,-0.15,1.54,-0.27,-1.18,-25.78,-12.6,-18.46,1.33,-0.19,-2.5,0.0385
0.21,1.05,-0.12,1.53,-0.77,-1.2,-25.78,-12.89,-17.87,1.34,-0.2,-2.47,0.0386
0.21,1.04,-0.13,2.21,-2.03,-1.67,-25.78,-12.6,-18.46,1.34,-0.2,-2.49,0.0388
0.2,1.04,-0.14,2.3,-1.94,-1.43,-25.78,-12.3,-18.75,1.34,-0.19,-2.51,0.0389
0.21,1.04,-0.13,2.61,-1.79,-0.81,-24.61,-12.89,-18.16,1.34,-0.19,-2.47,0.0391
0.2,1.04,-0.14,2.91,-1.81,-0.47,-25.2,-13.18,-18.46,1.34,-0.19,-2.48,0.0392
0.21,1.05,-0.14,2.87,-0.98,-0.11,-26.07,-13.18,-19.04,1.34,-0.2,-2.49,0.0394
0.21,1.04,-0.14,2.65,-1.23,0.17,-25.78,-12.89,-18.75,1.33,-0.2,-2.49,0.0395
0.21,1.04,-0.14,2.4,-0.79,0.42,-26.07,-13.18,-19.34,1.34,-0.2,-2.49,0.0397
0.21,1.04,-0.13,2.26,-1.06,0.4,-25.2,-12.6,-17.87,1.34,-0.2,-2.48,0.0398
