Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
0.14,0.88,0.33,4.88,-1.28,-1.29,-13.77,-21.09,-9.67,1.19,-0.15,-2.03,1.2174
0.14,0.89,0.34,3.98,0.02,-0.53,-13.18,-21.09,-9.96,1.18,-0.14,-2.04,1.2911
0.14,0.89,0.33,3.26,1.05,-0.33,-13.77,-20.21,-10.55,1.19,-0.14,-2.09,1.3648
0.13,0.88,0.33,3.41,-11.09,-3.62,-12.89,-21.09,-10.55,1.19,-0.14,-2.06,1.4385
0.14,0.89,0.33,4.43,-2.82,-2.5,-13.77,-21.09,-10.55,1.19,-0.15,-2.06,1.5122
0.14,0.89,0.33,4.79,-5.18,-2.19,-13.77,-21.09,-10.84,1.19,-0.15,-2.07,1.5859
0.13,0.91,0.3,3.96,1.98,0.37,-13.48,-20.51,-10.55,1.23,-0.14,-2.07,1.6557
0.14,0.89,0.31,2.49,7.13,2.86,-13.48,-20.8,-10.25,1.21,-0.14,-2.05,1.7294
0.14,0.89,0.32,3.21,5.97,2.53,-13.48,-21.39,-10.25,1.2,-0.15,-2.04,1.803
0.14,0.89,0.32,4.1,3.93,1.69,-13.48,-19.63,-10.55,1.19,-0.14,-2.09,1.8768
0.14,0.89,0.31,4.22,2.24,1.38,-13.48,-20.8,-10.55,1.21,-0.14,-2.06,1.9506
0.14,0.9,0.31,4.78,0.65,0.32,-13.18,-20.51,-10.25,1.21,-0.15,-2.05,2.0203
0.14,0.89,0.32,5.7,-0.66,-0.3,-14.06,-21.09,-9.96,1.2,-0.15,-2.04,2.094
0.15,0.9,0.31,5.65,-4.72,-1.78,-14.06,-20.8,-9.96,1.21,-0.15,-2.04,2.1678
0.14,0.9,0.31,5.78,-4.43,-1.86,-13.18,-20.51,-10.84,1.21,-0.15,-2.07,2.2413
0.14,0.91,0.3,5.98,-4.39,-2.01,-13.18,-20.8,-10.55,1.22,-0.15,-2.05,2.3152
0.14,0.9,0.3,5.61,-6.46,-3.29,-13.18,-21.09,-11.13,1.21,-0.15,-2.06,2.3888
0.15,0.91,0.3,6.6,-8.83,-3.95,-14.36,-21.39,-10.55,1.22,-0.15,-2.05,2.4585
0.14,0.9,0.3,7.04,-8.97,-3.32,-13.48,-21.09,-9.96,1.22,-0.14,-2.03,2.5323
0.14,0.9,0.3,5.65,-9.22,-1.8,-13.77,-21.09,-11.13,1.22,-0.15,-2.07,2.606
0.15,0.92,0.27,5.26,-13.05,0.66,-14.06,-21.68,-10.84,1.25,-0.15,-2.04,2.6798
0.13,0.93,0.25,3.59,-0.28,6.47,-14.06,-21.68,-10.25,1.28,-0.13,-2.02,2.7533
0.15,0.92,0.27,1.73,0.25,7.73,-13.48,-21.09,-10.55,1.25,-0.16,-2.03,2.8232
0.17,0.94,0.25,2.15,-3.19,8.86,-14.06,-21.97,-10.25,1.26,-0.17,-1.99,2.8969
0.17,0.93,0.24,1.19,-0.11,10.74,-13.48,-21.39,-10.55,1.26,-0.17,-2.0,2.9707
0.2,0.96,0.19,1.84,3.08,10.1,-13.48,-21.97,-10.55,1.3,-0.2,-1.95,3.0444
0.21,1.06,-0.02,21.22,-0.08,-0.06,-14.36,-21.97,-9.38,1.37,-0.2,-1.89,3.1181
0.3,1.13,0.02,34.08,25.58,-3.73,-14.94,-21.68,-9.38,1.31,-0.26,-1.87,3.1916
0.21,1.06,0.28,14.37,13.72,-17.22,-15.23,-20.51,-8.79,1.25,-0.19,-1.98,3.2616
0.17,1.11,0.29,20.61,8.75,-8.2,-15.82,-20.21,-8.5,1.28,-0.15,-2.0,3.3351
0.2,1.04,0.19,30.23,24.87,-13.05,-16.7,-19.63,-8.79,1.31,-0.19,-1.98,3.4089
0.22,1.04,0.19,46.07,-18.55,-19.53,-17.58,-19.34,-8.2,1.3,-0.2,-1.97,3.4827
0.08,1.02,0.16,49.67,-10.16,-17.44,-19.04,-19.63,-9.67,1.4,-0.07,-2.08,3.5562
0.03,0.99,0.1,44.79,7.32,-9.59,-19.92,-19.04,-9.08,1.47,-0.03,-2.07,3.6261
0.03,0.87,0.06,37.32,14.08,-3.21,-20.51,-19.04,-10.84,1.49,-0.04,-2.11,3.6999
0.09,0.76,0.0,29.16,6.96,-3.84,-20.51,-18.46,-12.01,1.45,-0.12,-2.12,3.7735
0.05,0.68,0.03,13.93,13.43,2.01,-21.68,-18.16,-12.01,1.49,-0.07,-2.15,3.8473
0.03,0.82,-0.04,10.96,13.35,9.73,-21.97,-18.46,-12.6,1.51,-0.03,-2.18,3.9209
0.03,1.01,-0.12,8.26,9.78,28.72,-21.68,-17.58,-11.72,1.45,-0.03,-2.23,3.9956
0.14,1.1,-0.24,8.98,39.51,21.99,-22.56,-17.87,-13.18,1.32,-0.12,-2.27,4.0682
0.37,1.06,-0.36,14.78,-17.98,-6.03,-22.56,-18.46,-12.6,1.12,-0.32,-2.19,4.142
0.01,0.91,-0.33,0.41,-13.21,6.24,-22.85,-18.46,-12.89,1.22,-0.01,-2.39,4.2118
0.29,1.2,-0.42,-17.57,37.46,6.34,-23.14,-18.46,-12.6,1.17,-0.22,-2.25,4.2855
0.4,0.91,0.13,-28.69,-91.26,-52.93,-22.27,-18.46,-11.72,1.14,-0.41,-2.09,4.3591
-0.26,0.99,0.4,-45.14,19.66,-7.51,-22.27,-18.75,-11.13,1.12,0.24,-2.55,4.4328
-0.05,1.03,0.26,-38.01,49.47,2.28,-21.97,-17.58,-11.13,1.32,0.05,-2.36,4.5065
0.13,1.02,0.16,-24.09,-9.41,-7.68,-21.09,-17.29,-10.25,1.37,-0.13,-2.15,4.5804
0.05,0.99,0.1,-16.17,-23.16,-6.49,-20.8,-18.16,-10.25,1.46,-0.05,-2.13,4.6501
0.01,0.99,0.17,-17.74,-2.34,-0.61,-19.92,-18.16,-10.55,1.4,-0.01,-2.21,4.7238
0.07,1.01,0.06,-13.85,-11.05,-3.57,-20.51,-18.46,-9.67,1.48,-0.07,-2.06,4.7977
0.03,1.0,0.05,-11.52,-19.06,-5.78,-19.63,-19.34,-9.38,1.51,-0.03,-2.04,4.8711
0.07,0.93,0.26,-13.6,-22.38,-2.44,-19.34,-19.04,-8.5,1.29,-0.07,-2.12,4.9453
-0.03,0.94,0.33,-8.48,-11.05,-0.48,-18.75,-20.51,-8.2,1.23,0.03,-2.2,5.0149
0.14,0.89,0.31,-6.81,-5.38,6.96,-19.04,-19.34,-9.38,1.21,-0.14,-2.13,5.0883
0.13,0.97,0.17,-4.07,-9.17,0.67,-19.04,-19.92,-8.5,1.36,-0.13,-2.01,5.162
0.07,1.0,0.13,-4.18,-13.28,-0.36,-18.46,-19.92,-8.79,1.43,-0.07,-2.03,5.2358
0.12,0.9,0.31,-1.15,-12.86,0.53,-18.46,-20.21,-8.5,1.22,-0.13,-2.08,5.3095
0.1,0.94,0.24,-1.34,-8.4,-0.56,-18.75,-20.21,-8.5,1.3,-0.1,-2.06,5.3794
0.11,0.93,0.23,-2.36,1.1,4.39,-18.16,-20.8,-8.2,1.31,-0.11,-2.02,5.453
0.15,0.93,0.28,-0.77,-3.49,1.63,-18.16,-20.21,-8.5,1.25,-0.15,-2.04,5.5269
0.1,0.9,0.31,-0.06,-0.01,1.97,-18.16,-20.51,-8.5,1.23,-0.11,-2.08,5.6003
0.12,0.92,0.29,2.25,-2.44,2.34,-18.46,-20.8,-8.5,1.24,-0.13,-2.06,5.674
0.14,0.92,0.26,3.58,-5.04,1.24,-18.16,-20.8,-7.91,1.26,-0.14,-2.01,5.744
0.13,0.91,0.29,4.58,-6.23,0.56,-17.87,-21.09,-8.2,1.24,-0.13,-2.03,5.8191
0.14,0.92,0.26,5.23,-5.96,-0.34,-18.46,-20.8,-7.91,1.26,-0.15,-2.01,5.8912
0.14,0.93,0.27,4.23,-4.11,-0.12,-18.46,-20.51,-7.91,1.25,-0.15,-2.02,5.9649
0.14,0.92,0.27,3.24,-2.38,0.05,-18.75,-21.39,-8.5,1.25,-0.14,-2.03,6.0385
0.14,0.92,0.25,1.54,0.19,0.55,-18.75,-21.09,-7.32,1.27,-0.15,-1.98,6.1083
0.16,0.94,0.23,1.46,-7.87,-0.63,-18.46,-21.09,-8.5,1.28,-0.17,-1.99,6.1821
0.13,0.91,0.25,1.06,0.28,0.23,-18.75,-21.09,-7.91,1.27,-0.13,-2.01,6.2558
0.13,0.91,0.26,2.61,-4.49,0.47,-18.46,-21.09,-7.32,1.26,-0.14,-1.99,6.3296
0.15,0.95,0.28,0.3,-5.78,1.61,-18.46,-21.68,-8.5,1.24,-0.15,-2.01,6.4031
0.12,0.95,0.18,0.14,-0.02,5.62,-18.46,-21.68,-8.2,1.35,-0.12,-1.97,6.4729
0.15,1.09,-0.11,3.16,0.04,4.3,-18.16,-20.8,-7.03,1.4,-0.14,-1.89,6.5468
0.31,1.25,-0.24,7.04,12.43,-13.44,-18.75,-21.09,-7.03,1.27,-0.24,-1.89,6.6203
0.23,1.7,0.19,43.6,-51.76,-32.19,-20.8,-20.51,-8.5,1.4,-0.13,-1.98,6.694
0.11,1.53,0.47,69.97,-18.94,-45.22,-20.8,-18.75,-9.96,1.26,-0.07,-2.21,6.7678
-0.1,1.54,0.4,144.57,20.32,-21.22,-23.44,-17.29,-11.72,1.31,0.06,-2.41,6.8415
-0.13,1.18,0.34,179.57,26.47,-2.9,-24.32,-15.82,-14.94,1.27,0.11,-2.59,6.9153
-0.21,0.75,0.18,184.02,79.03,23.17,-24.9,-14.65,-18.46,1.23,0.26,-2.83,6.985
-0.0,0.1,-0.09,124.05,69.97,21.97,-25.49,-14.94,-21.97,0.85,0.02,-2.73,7.0586
0.22,0.17,-0.43,48.27,52.78,15.82,-25.2,-15.23,-23.14,0.35,-0.43,-2.45,7.1324
0.39,0.33,-0.51,-10.03,2.75,-12.32,-25.78,-15.23,-23.73,0.48,-0.56,-2.41,7.2061
0.27,0.45,-0.51,-53.99,-15.15,-24.2,-25.49,-14.65,-22.27,0.66,-0.38,-2.5,7.2798
0.14,0.58,-0.46,-78.23,-56.38,-41.6,-25.78,-15.23,-21.39,0.88,-0.18,-2.59,7.3535
0.04,0.83,-0.28,-110.04,-96.58,-21.25,-25.49,-14.36,-19.34,1.24,-0.05,-2.61,7.4277
-0.26,1.21,-0.14,-88.89,21.35,20.2,-26.66,-15.53,-18.16,1.33,0.21,-2.74,7.4971
0.01,1.5,-0.26,-50.17,48.08,43.42,-25.78,-16.11,-17.29,1.4,-0.01,-2.49,7.5708
0.4,1.25,-0.52,-68.8,49.63,88.9,-26.66,-16.99,-17.58,1.09,-0.29,-2.4,7.645
0.73,1.28,-0.27,-17.83,-176.36,-89.58,-24.9,-16.7,-15.53,1.03,-0.51,-2.24,7.7182
-0.41,0.97,0.65,-51.43,55.85,6.08,-24.32,-17.29,-14.94,0.9,0.34,-2.79,7.7918
0.0,1.05,0.25,-51.67,26.37,9.67,-23.73,-16.7,-12.89,1.34,-0.0,-2.39,7.8655
0.19,1.02,0.07,-31.48,-29.19,-15.02,-23.14,-16.99,-12.89,1.37,-0.19,-2.2,7.9393
-0.01,0.93,0.2,-23.46,-61.27,-14.98,-22.56,-17.58,-12.6,1.36,0.01,-2.35,8.009
-0.01,0.86,0.32,-21.95,30.48,12.47,-22.56,-17.58,-12.3,1.21,0.01,-2.42,8.0828
0.1,0.96,0.21,-17.01,-7.46,1.3,-21.39,-16.99,-12.01,1.33,-0.11,-2.26,8.1564
0.04,0.88,0.25,-13.89,18.48,7.66,-21.68,-18.16,-10.84,1.3,-0.05,-2.26,8.2304
0.22,0.85,0.24,-22.66,-19.53,1.26,-21.39,-17.87,-10.55,1.2,-0.24,-2.16,8.3038
-0.04,0.99,0.3,-20.59,7.61,15.15,-21.09,-18.16,-11.43,1.27,0.04,-2.36,8.3775
0.23,0.92,0.2,-9.28,-37.81,-2.98,-20.51,-18.16,-10.84,1.25,-0.24,-2.12,8.4475
0.03,0.88,0.32,-9.23,31.05,12.41,-20.51,-18.16,-9.96,1.22,-0.03,-2.28,8.521
0.18,0.91,0.37,-0.3,-5.67,1.39,-20.21,-17.87,-10.25,1.15,-0.18,-2.21,8.595
0.15,0.86,0.38,4.41,-7.03,-0.89,-20.21,-18.75,-10.25,1.13,-0.16,-2.22,8.6684
0.07,0.89,0.35,5.73,22.62,9.95,-20.21,-17.87,-10.25,1.19,-0.07,-2.28,8.7421
0.1,0.9,0.37,2.05,15.59,7.68,-21.39,-19.04,-10.25,1.16,-0.1,-2.25,8.8119
0.12,0.87,0.35,7.26,13.66,3.5,-20.8,-18.46,-9.08,1.17,-0.12,-2.2,8.8856
0.13,0.9,0.33,3.63,-0.84,1.8,-21.09,-18.16,-9.67,1.19,-0.14,-2.21,8.9593
0.12,0.93,0.29,3.22,-1.75,2.04,-20.51,-18.16,-10.84,1.24,-0.13,-2.22,9.0329
0.14,0.91,0.26,1.62,-3.77,0.95,-20.51,-18.46,-9.96,1.25,-0.15,-2.16,9.1067
0.13,0.9,0.34,1.28,-2.23,3.3,-21.09,-18.75,-9.67,1.19,-0.13,-2.2,9.1765
0.16,0.88,0.36,1.53,1.06,5.41,-20.51,-18.16,-9.38,1.15,-0.16,-2.2,9.2501
0.16,0.87,0.32,0.89,-4.44,3.68,-20.51,-19.04,-9.96,1.18,-0.18,-2.17,9.3239
0.16,0.88,0.32,1.59,-6.29,3.65,-20.51,-18.46,-9.96,1.19,-0.17,-2.18,9.3976
0.19,0.92,0.29,2.39,-3.88,5.73,-20.8,-18.75,-9.38,1.21,-0.2,-2.13,9.4714
0.17,0.97,0.15,4.54,-2.7,6.13,-20.8,-18.75,-9.67,1.34,-0.17,-2.07,9.541
0.2,1.08,0.07,45.27,15.87,0.86,-21.09,-19.04,-9.96,1.38,-0.18,-2.04,9.6148
0.24,1.15,0.03,12.43,20.25,-4.6,-20.8,-18.16,-10.55,1.37,-0.2,-2.07,9.6884
-0.02,1.21,0.25,17.91,-0.77,-15.88,-19.92,-17.87,-10.25,1.37,0.02,-2.25,9.7623
0.05,0.98,0.42,23.02,12.6,-14.57,-19.92,-17.58,-10.25,1.16,-0.04,-2.32,9.8358
0.02,1.01,0.3,54.85,31.32,-14.6,-19.63,-16.41,-10.84,1.28,-0.02,-2.33,9.9097
0.14,0.92,0.2,59.7,21.86,-16.08,-20.51,-15.53,-12.3,1.31,-0.15,-2.29,9.9833
0.08,0.91,0.12,66.26,24.27,-13.06,-20.8,-15.23,-13.18,1.41,-0.09,-2.31,10.0531
0.03,0.84,0.05,64.65,25.59,-0.86,-20.51,-14.36,-13.18,1.5,-0.04,-2.33,10.1268
0.03,0.82,0.02,63.79,39.02,20.13,-20.21,-13.48,-15.23,1.53,-0.04,-2.41,10.2006
0.07,0.85,-0.04,21.17,-24.15,43.19,-21.68,-14.06,-16.11,1.48,-0.08,-2.41,10.2742
0.05,0.97,-0.24,53.92,49.76,49.46,-21.97,-13.77,-16.7,1.32,-0.05,-2.53,10.3479
0.26,1.08,-0.48,11.46,21.46,19.2,-21.68,-15.23,-16.99,1.1,-0.22,-2.43,10.4215
0.25,0.81,-0.27,-51.22,-24.04,-21.63,-21.09,-15.53,-16.11,1.14,-0.29,-2.34,10.4955
0.1,2.0,-0.61,-45.5,-12.83,-39.92,-19.34,-14.94,-14.65,1.27,-0.05,-2.45,10.569
0.09,0.62,0.36,-46.97,-42.58,-28.84,-19.34,-15.53,-13.18,1.03,-0.13,-2.42,10.6388
-0.0,0.88,0.29,-46.21,10.57,-8.65,-17.58,-15.53,-12.89,1.25,0.01,-2.43,10.7127
0.14,1.02,0.21,-36.92,-16.86,-17.18,-16.7,-15.82,-11.13,1.33,-0.14,-2.2,10.7862
-0.02,0.99,0.16,-28.13,-31.64,-16.2,-16.41,-15.23,-11.43,1.41,0.02,-2.33,10.8599
-0.06,0.95,0.18,-23.57,-15.32,-4.75,-15.23,-15.53,-11.13,1.37,0.06,-2.36,10.9337
0.04,0.94,0.17,-18.55,-2.98,1.22,-14.65,-16.11,-9.96,1.39,-0.04,-2.19,11.0033
0.05,0.97,0.16,-13.52,-10.51,-3.93,-14.65,-16.7,-10.55,1.4,-0.05,-2.18,11.0771
0.1,0.97,0.17,-12.73,-19.78,-4.95,-14.65,-16.99,-9.96,1.37,-0.1,-2.12,11.1508
0.04,0.98,0.13,-12.63,-16.57,-3.6,-14.36,-17.58,-9.96,1.43,-0.04,-2.13,11.2245
-0.03,0.92,0.27,-12.2,-5.91,1.08,-14.06,-17.29,-9.38,1.29,0.03,-2.24,11.2983
0.1,0.9,0.35,-11.62,1.69,6.08,-13.48,-17.58,-9.08,1.19,-0.1,-2.14,11.368
0.06,0.89,0.34,-6.84,8.59,6.41,-12.89,-17.58,-9.67,1.2,-0.07,-2.17,11.4416
0.04,0.96,0.18,-2.72,-10.16,-1.17,-13.18,-17.29,-9.38,1.38,-0.04,-2.13,11.5155
0.12,0.89,0.31,-1.68,5.12,5.62,-13.18,-16.99,-9.67,1.21,-0.13,-2.14,11.5891
0.09,0.91,0.29,-0.63,-11.1,1.17,-12.89,-16.99,-8.79,1.25,-0.09,-2.12,11.6628
0.08,0.89,0.27,-1.07,-4.5,4.7,-13.18,-17.87,-9.38,1.26,-0.08,-2.12,11.7327
0.1,0.9,0.32,-2.14,-2.37,5.41,-12.6,-16.99,-8.79,1.22,-0.1,-2.12,11.8063
0.09,0.87,0.36,-2.21,1.45,8.54,-13.48,-17.87,-9.08,1.17,-0.09,-2.14,11.88
0.14,0.9,0.3,-3.78,0.21,7.58,-13.18,-17.87,-8.79,1.22,-0.15,-2.07,11.9536
0.13,0.93,0.24,-1.79,-7.64,5.33,-12.89,-18.16,-9.38,1.28,-0.14,-2.06,12.0282
0.13,0.93,0.21,1.47,-9.67,7.91,-12.3,-18.16,-8.79,1.31,-0.13,-2.02,12.0972
0.16,1.02,0.08,-0.72,-3.68,8.39,-12.6,-18.16,-7.62,1.4,-0.15,-1.91,12.1708
0.24,1.17,0.06,24.19,-2.17,-14.03,-12.89,-18.16,-6.74,1.36,-0.2,-1.85,12.2447
0.17,1.25,0.11,15.79,-3.73,-25.57,-12.6,-17.58,-4.69,1.41,-0.14,-1.8,12.3182
0.06,1.22,0.28,30.94,-22.04,-32.93,-13.18,-17.29,-4.69,1.34,-0.05,-1.94,12.3919
-0.07,1.17,0.3,61.95,12.63,-21.98,-14.94,-17.87,-3.22,1.31,0.06,-2.0,12.4657
-0.02,1.28,0.21,89.1,51.95,-14.88,-18.75,-15.82,-3.52,1.41,0.02,-1.97,12.5394
0.09,1.27,0.17,120.39,14.98,-19.24,-21.39,-14.06,-6.15,1.42,-0.07,-2.09,12.6091
-0.18,1.13,0.07,134.63,68.08,-10.61,-24.61,-11.13,-10.55,1.4,0.16,-2.61,12.683
-0.05,0.65,-0.04,116.95,87.65,13.65,-26.95,-10.25,-13.77,1.47,0.08,-2.65,12.7566
0.09,0.14,-0.15,59.7,60.23,10.41,-27.54,-9.38,-16.99,0.67,-0.42,-2.65,12.8305
0.2,0.23,-0.34,3.19,50.33,7.87,-27.83,-8.79,-18.46,0.53,-0.46,-2.66,12.904
0.2,0.46,-0.42,-35.98,31.09,-5.42,-29.3,-8.5,-17.87,0.77,-0.32,-2.73,12.9776
0.02,0.56,-0.24,-65.11,-25.23,4.4,-30.47,-9.08,-16.7,1.16,-0.04,-2.8,13.0476
0.05,1.06,-0.39,-80.47,-21.87,20.57,-32.52,-10.25,-14.36,1.22,-0.04,-2.72,13.1213
0.32,0.95,-0.67,-97.51,8.96,-36.7,-33.98,-9.67,-14.36,0.91,-0.27,-2.73,13.1949
0.2,1.67,-0.46,126.61,229.76,18.88,-34.28,-7.03,-16.41,1.28,-0.11,-2.8,13.2686
-1.02,0.98,0.81,-63.24,72.23,11.86,-32.81,-7.91,-12.3,0.64,0.68,3.1,13.3423
-0.0,0.99,0.48,-81.18,52.67,20.07,-32.23,-7.91,-11.43,1.12,0.0,-2.83,13.4159
0.27,1.04,0.21,-63.6,-15.01,7.15,-30.76,-7.91,-9.08,1.26,-0.25,-2.59,13.4857
-0.07,1.04,0.22,-47.23,2.51,9.86,-29.88,-8.79,-9.67,1.36,0.06,-2.68,13.5595
0.02,1.06,0.06,-27.95,-18.44,-5.42,-29.3,-9.38,-8.2,1.51,-0.02,-2.37,13.6332
-0.0,0.94,0.08,-29.58,-22.12,-1.06,-28.71,-10.55,-6.74,1.48,0.0,-2.29,13.7069
0.2,0.9,0.13,-21.72,-82.66,-27.83,-27.83,-12.01,-5.86,1.31,-0.22,-2.23,13.7806
0.05,0.99,0.41,-27.3,-15.91,9.28,-27.54,-12.3,-3.81,1.18,-0.05,-2.4,13.8543
0.28,0.9,0.28,-16.22,-46.79,-8.67,-26.37,-13.18,-3.81,1.15,-0.29,-2.22,13.9242
0.13,0.81,0.34,-3.43,-48.87,-21.26,-25.78,-14.36,-3.52,1.15,-0.15,-2.25,13.9978
0.14,0.93,0.38,-5.36,-6.85,12.28,-26.95,-14.65,-3.52,1.16,-0.13,-2.25,14.0713
0.17,0.87,0.32,-2.99,-3.91,2.95,-26.37,-14.65,-2.93,1.18,-0.18,-2.18,14.1453
0.2,0.86,0.38,-2.18,-1.14,5.76,-26.66,-15.53,-3.22,1.11,-0.21,-2.21,14.2188
0.19,0.86,0.35,-1.5,-2.94,4.98,-25.49,-15.53,-2.93,1.14,-0.21,-2.16,14.2886
0.17,0.93,0.25,1.09,0.23,5.74,-26.66,-15.23,-2.34,1.26,-0.18,-2.04,14.3625
0.23,0.9,0.32,-0.61,-6.54,4.04,-25.78,-15.82,-2.34,1.16,-0.23,-2.08,14.436
0.21,0.86,0.41,-0.63,-5.45,1.92,-26.95,-15.82,-2.64,1.08,-0.22,-2.21,14.5097
0.19,0.85,0.37,0.98,2.92,5.17,-26.37,-15.82,-2.05,1.11,-0.2,-2.16,14.5795
0.21,0.87,0.32,5.53,-3.35,6.28,-26.95,-16.41,-3.22,1.16,-0.22,-2.13,14.6532
0.16,1.02,0.05,10.78,21.22,9.35,-27.25,-15.23,-2.64,1.41,-0.16,-1.86,14.7268
0.36,1.13,0.02,16.78,-4.88,-23.17,-28.12,-14.36,-4.1,1.26,-0.31,-2.07,14.8006
0.25,1.33,0.2,14.54,-33.42,-52.99,-27.54,-13.48,-5.27,1.34,-0.18,-2.14,14.8744
0.06,1.19,0.39,28.45,-26.07,-41.53,-27.54,-13.18,-5.86,1.25,-0.05,-2.36,14.9481
0.05,0.95,0.42,42.79,27.1,-19.28,-27.25,-11.43,-7.91,1.15,-0.05,-2.56,15.0217
0.07,0.9,0.34,62.65,21.87,-16.26,-26.95,-10.25,-10.84,1.2,-0.08,-2.62,15.0955
0.04,0.86,0.24,69.11,31.85,-15.14,-27.25,-9.38,-13.18,1.3,-0.04,-2.68,15.1653
0.02,0.75,0.11,69.47,23.9,-8.69,-26.66,-8.79,-14.94,1.43,-0.03,-2.68,15.2388
0.05,0.66,0.02,53.88,41.1,0.14,-26.66,-8.5,-17.29,1.5,-0.07,-2.66,15.3127
0.12,0.59,0.0,34.15,26.47,4.95,-27.54,-7.91,-19.92,1.38,-0.19,-2.67,15.3863
0.08,0.69,-0.06,13.73,-43.54,22.6,-27.25,-8.5,-19.63,1.42,-0.12,-2.69,15.46
0.03,0.88,-0.06,8.43,-16.56,13.46,-28.12,-8.79,-21.68,1.5,-0.03,-2.76,15.53
0.03,0.97,-0.19,-19.82,64.89,25.88,-28.42,-9.38,-22.85,1.38,-0.04,-2.79,15.6035
0.33,1.37,-0.32,-5.97,9.25,2.14,-28.71,-8.79,-22.56,1.25,-0.23,-2.69,15.6772
0.27,1.36,-0.19,-67.35,-78.51,-35.71,-26.66,-7.91,-20.8,1.33,-0.2,-2.69,15.751
-0.24,0.91,0.52,-42.65,-10.06,-9.88,-25.78,-7.91,-20.51,1.01,0.23,-3.05,15.8245
0.06,0.99,0.39,-32.98,-6.29,0.47,-25.49,-8.2,-20.21,1.19,-0.05,-2.82,15.8983
-0.0,0.97,0.25,-19.22,0.99,-4.96,-24.61,-8.2,-19.63,1.32,0.0,-2.83,15.9681
0.14,1.01,0.12,-9.32,-44.33,-13.1,-25.2,-8.5,-19.63,1.39,-0.14,-2.68,16.0418
0.01,0.93,0.22,-11.03,-9.5,-1.55,-24.61,-8.5,-18.46,1.34,-0.01,-2.79,16.1155
0.01,0.94,0.18,-8.65,-13.66,-3.85,-24.61,-8.5,-19.04,1.38,-0.01,-2.78,16.1893
0.12,0.95,0.18,-9.31,-35.61,-9.47,-24.61,-9.08,-18.46,1.34,-0.13,-2.67,16.263
0.06,0.99,0.13,-6.88,-25.51,-6.11,-24.02,-9.38,-18.46,1.43,-0.06,-2.68,16.3365
0.03,0.93,0.31,-5.13,0.63,3.0,-23.73,-9.96,-17.29,1.24,-0.03,-2.73,16.4064
-0.01,0.89,0.3,-6.48,1.02,5.02,-24.61,-9.96,-17.58,1.25,0.01,-2.76,16.4801
0.09,0.93,0.25,-1.19,-1.27,3.72,-23.44,-9.96,-16.41,1.29,-0.09,-2.65,16.5537
0.14,0.9,0.32,-0.15,-4.67,2.01,-24.02,-9.38,-16.99,1.2,-0.15,-2.67,16.6275
0.11,0.93,0.27,3.67,-11.35,-1.8,-23.44,-9.67,-16.41,1.27,-0.11,-2.65,16.7011
0.26,0.96,0.27,10.78,-23.89,-6.09,-23.44,-9.67,-16.41,1.2,-0.25,-2.57,16.771
0.17,0.97,0.2,13.16,-24.44,-9.16,-22.85,-9.67,-16.11,1.31,-0.17,-2.59,16.8447
