Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
-0.23,-0.51,-0.75,76.87,41.17,-125.39,-2.93,-43.65,-39.84,-0.57,0.25,-0.92,0.0233
-0.62,-0.48,-1.05,107.19,124.83,-85.83,-0.29,-46.0,-38.96,-0.38,0.5,-0.82,0.0238
-1.04,-0.49,-1.54,74.76,84.57,-87.57,2.05,-48.63,-37.5,-0.26,0.57,-0.89,0.0242
-0.56,-0.18,-0.49,61.16,60.18,103.35,2.64,-49.22,-36.91,-0.24,0.82,-0.37,0.0247
-0.67,-0.33,-0.85,-76.73,-93.49,20.52,1.46,-46.88,-37.5,-0.3,0.63,-0.71,0.0251
-0.52,-0.4,-1.13,23.84,-72.17,60.4,1.46,-43.95,-36.62,-0.31,0.41,-0.99,0.0256
-0.12,-0.26,-0.65,-39.74,73.11,70.62,1.46,-43.95,-36.91,-0.38,0.17,-1.12,0.026
-0.52,-0.58,-1.1,37.39,128.14,98.53,0.88,-45.41,-37.79,-0.45,0.4,-0.86,0.0264
-0.65,-0.59,-1.17,198.1,163.69,103.45,4.69,-47.46,-35.74,-0.41,0.46,-0.8,0.0269
-0.67,-0.26,-1.12,127.35,27.61,-60.91,5.86,-47.75,-33.11,-0.2,0.53,-0.99,0.0274
-0.49,-0.18,-1.51,63.71,207.89,89.32,6.74,-47.75,-32.23,-0.11,0.31,-1.25,0.0278
-0.15,-0.03,-0.51,-109.09,177.26,136.92,6.15,-47.75,-33.98,-0.05,0.29,-1.34,0.0283
-0.52,-0.37,-0.94,-23.68,3.55,130.44,5.86,-45.41,-34.86,-0.33,0.47,-0.83,0.0288
-0.23,-0.28,-1.02,-16.3,-15.1,139.2,3.81,-41.89,-34.57,-0.26,0.22,-1.16,0.0292
-0.19,-0.42,-1.12,-32.46,87.1,142.79,2.34,-41.31,-35.45,-0.36,0.16,-1.13,0.0297
-0.17,-0.44,-0.97,132.03,90.44,170.2,2.64,-40.14,-35.45,-0.42,0.16,-1.06,0.0301
-0.21,-0.23,-0.96,81.26,10.64,122.88,2.34,-38.67,-35.16,-0.23,0.21,-1.19,0.0306
-0.15,-0.2,-1.06,-41.95,11.28,88.53,0.88,-37.21,-35.45,-0.18,0.13,-1.33,0.031
-0.08,-0.19,-0.77,-40.91,-56.6,-30.15,2.93,-37.5,-33.98,-0.24,0.1,-1.23,0.0315
-0.18,-0.18,-1.16,91.65,43.65,-9.14,4.39,-39.84,-33.4,-0.16,0.15,-1.28,0.0319
-0.41,-0.21,-1.75,187.13,30.63,-9.7,4.39,-42.48,-35.16,-0.12,0.23,-1.3,0.0324
-0.2,0.31,-1.38,-33.78,-6.93,-39.04,3.81,-46.58,-40.14,0.22,0.14,-1.73,0.0328
-0.35,0.04,-1.67,-133.12,187.9,98.71,-0.29,-53.32,-39.26,0.03,0.21,-1.61,0.0332
-0.42,-0.16,-1.07,-106.12,83.6,75.52,-2.05,-56.25,-39.84,-0.14,0.37,-1.41,0.0336
-0.75,-0.47,-1.55,-11.87,-102.87,-61.24,-1.46,-53.32,-39.84,-0.27,0.43,-1.15,0.034
0.03,0.03,-1.02,153.66,-147.07,-29.43,3.52,-49.51,-35.45,0.03,-0.03,-1.52,0.0344
0.45,0.43,-1.15,73.39,49.86,63.71,4.1,-48.34,-34.86,0.33,-0.35,-1.59,0.0348
-0.11,0.16,-1.35,-250.0,214.28,-78.56,-0.88,-50.68,-38.38,0.12,0.08,-1.69,0.0352
-0.28,0.15,-0.63,152.15,249.99,-250.0,-2.05,-58.01,-26.07,0.21,0.4,-1.84,0.0356
1.47,0.59,-1.27,166.7,-113.67,127.29,2.34,-57.71,-33.4,0.3,-0.81,-1.45,0.036
-0.58,0.05,-1.51,-100.43,-124.01,-250.0,4.69,-53.91,-33.98,0.03,0.37,-1.49,0.0364
0.06,0.44,-1.12,-70.69,-26.86,-42.91,4.69,-47.75,-35.74,0.37,-0.05,-1.73,0.0368
-0.18,-0.31,-2.0,72.83,128.32,126.01,2.05,-46.29,-36.91,-0.15,0.09,-1.38,0.0372
-0.0,0.09,-1.09,-47.21,79.61,-88.61,0.0,-51.56,-38.38,0.08,0.0,-1.63,0.0376
0.23,0.28,-1.1,-25.09,-31.43,113.83,-0.29,-52.44,-38.67,0.25,-0.2,-1.69,0.038
0.28,0.15,-1.11,17.5,77.21,-129.05,-0.88,-51.27,-38.96,0.13,-0.24,-1.64,0.0384
0.06,0.1,-1.31,6.45,-15.35,-22.09,-0.29,-51.27,-38.38,0.08,-0.04,-1.63,0.0387
0.2,0.19,-1.16,-8.29,13.34,75.53,0.0,-51.27,-38.38,0.16,-0.17,-1.65,0.0391
0.15,0.19,-1.19,-8.6,-14.85,-26.48,0.29,-51.27,-38.96,0.16,-0.13,-1.65,0.0395
0.26,0.18,-1.26,8.82,8.93,30.97,-0.29,-51.27,-38.38,0.14,-0.2,-1.64,0.0399
0.25,0.18,-1.25,5.38,3.23,14.77,0.29,-50.98,-37.79,0.14,-0.2,-1.63,0.0403
0.2,0.17,-1.22,-0.36,-5.67,-7.56,-0.29,-52.15,-37.21,0.13,-0.16,-1.64,0.0406
0.22,0.17,-1.23,4.15,0.37,7.72,0.59,-51.27,-38.38,0.13,-0.17,-1.63,0.041
0.22,0.19,-1.23,6.93,3.4,9.04,0.88,-50.68,-38.38,0.15,-0.18,-1.63,0.0414
0.2,0.17,-1.21,-0.84,-5.63,-6.55,0.0,-51.86,-38.09,0.14,-0.16,-1.64,0.0418
0.23,0.17,-1.22,3.6,-1.37,8.47,0.88,-51.86,-38.67,0.14,-0.19,-1.62,0.0421
0.22,0.19,-1.25,6.79,3.85,6.48,0.29,-50.68,-38.38,0.15,-0.17,-1.64,0.0425
0.18,0.16,-1.23,-0.98,-5.2,-15.05,0.29,-51.27,-38.67,0.13,-0.15,-1.63,0.0429
0.2,0.17,-1.25,5.61,2.66,3.17,0.29,-51.56,-38.38,0.13,-0.16,-1.63,0.0433
0.2,0.17,-1.25,5.2,2.49,4.18,0.88,-50.98,-38.09,0.14,-0.16,-1.63,0.0436
0.19,0.16,-1.23,1.14,-2.11,-9.12,0.88,-51.86,-38.09,0.13,-0.15,-1.62,0.044
0.2,0.17,-1.24,3.38,0.18,2.32,0.0,-51.86,-38.38,0.13,-0.16,-1.64,0.0444
0.22,0.18,-1.24,5.23,0.56,5.98,1.17,-51.56,-38.38,0.14,-0.17,-1.62,0.0447
0.21,0.17,-1.24,2.54,-0.77,-0.95,-0.59,-51.27,-38.09,0.13,-0.16,-1.65,0.0451
0.2,0.17,-1.24,3.49,-1.62,-0.85,0.0,-51.27,-38.09,0.13,-0.16,-1.64,0.0455
0.21,0.18,-1.23,2.65,-1.82,0.51,0.59,-52.15,-38.09,0.14,-0.17,-1.63,0.0458
0.2,0.17,-1.24,3.47,0.24,-0.24,-0.59,-51.56,-38.09,0.13,-0.16,-1.65,0.0462
0.19,0.17,-1.24,2.49,-0.5,-2.18,0.59,-51.56,-38.38,0.14,-0.15,-1.63,0.0466
0.21,0.17,-1.24,1.1,-3.28,-2.1,0.29,-51.27,-38.09,0.14,-0.16,-1.63,0.047
0.2,0.17,-1.25,3.66,1.56,-0.17,0.59,-51.86,-38.38,0.13,-0.16,-1.63,0.0474
0.19,0.16,-1.25,3.09,1.43,-1.93,0.88,-51.56,-38.67,0.13,-0.15,-1.62,0.0477
0.21,0.17,-1.23,1.87,-2.62,-0.82,0.59,-50.98,-37.5,0.14,-0.16,-1.63,0.0481
0.21,0.17,-1.24,4.04,0.23,0.9,0.59,-52.15,-38.96,0.13,-0.17,-1.63,0.0485
0.2,0.17,-1.24,3.33,0.47,-1.63,-0.59,-51.56,-38.38,0.13,-0.16,-1.65,0.0488
0.2,0.17,-1.24,1.01,-3.11,-1.64,-1.17,-50.98,-38.09,0.13,-0.16,-1.66,0.0492
0.2,0.18,-1.24,4.38,0.67,0.03,0.88,-51.27,-38.67,0.14,-0.16,-1.63,0.0496
0.2,0.17,-1.25,3.38,1.47,-0.5,0.59,-51.86,-38.38,0.13,-0.15,-1.63,0.0499
0.2,0.17,-1.23,1.54,-3.2,-1.11,0.59,-51.27,-38.09,0.13,-0.16,-1.63,0.0503
0.2,0.17,-1.24,3.52,-0.16,0.26,-0.29,-51.27,-38.09,0.13,-0.16,-1.64,0.0507
0.2,0.17,-1.24,2.32,-0.95,-1.58,0.0,-51.56,-38.38,0.13,-0.16,-1.64,0.051
0.2,0.17,-1.24,1.99,-1.09,-2.43,0.29,-51.56,-38.09,0.13,-0.16,-1.63,0.0514
0.2,0.17,-1.24,2.86,1.63,1.8,0.29,-51.86,-37.5,0.13,-0.16,-1.63,0.0518
0.19,0.16,-1.25,2.65,1.0,0.31,0.29,-50.98,-37.79,0.12,-0.15,-1.63,0.0521
0.2,0.17,-1.24,2.78,-2.0,-0.05,-0.88,-51.56,-38.38,0.13,-0.16,-1.66,0.0525
0.2,0.17,-1.24,2.88,-0.89,-1.25,0.29,-50.98,-38.09,0.13,-0.16,-1.63,0.0529
0.2,0.16,-1.25,2.8,-0.05,-0.82,0.59,-52.15,-38.38,0.13,-0.16,-1.62,0.0532
0.2,0.17,-1.24,3.72,-0.14,-0.14,0.59,-51.56,-38.38,0.13,-0.16,-1.63,0.0536
0.2,0.17,-1.24,3.33,0.03,-0.81,0.0,-51.56,-38.09,0.13,-0.16,-1.64,0.054
0.2,0.16,-1.24,2.35,-1.1,-0.98,0.29,-51.27,-38.38,0.13,-0.16,-1.63,0.0543
0.2,0.17,-1.24,4.01,0.31,0.34,0.29,-51.56,-38.38,0.14,-0.16,-1.64,0.0547
0.2,0.17,-1.23,2.76,-0.66,-1.76,0.29,-52.15,-37.79,0.13,-0.16,-1.63,0.0551
0.2,0.16,-1.24,1.72,-1.83,-1.37,0.29,-51.27,-37.79,0.13,-0.16,-1.63,0.0554
0.2,0.17,-1.24,2.86,-1.04,-0.57,0.59,-51.27,-38.09,0.14,-0.16,-1.63,0.0558
0.2,0.16,-1.24,2.69,-0.24,-0.85,0.29,-51.56,-38.38,0.13,-0.16,-1.63,0.0562
0.2,0.17,-1.25,3.5,0.59,0.1,0.0,-51.86,-38.09,0.13,-0.16,-1.64,0.0566
0.2,0.17,-1.24,2.79,-0.27,-0.76,0.29,-51.86,-38.67,0.14,-0.16,-1.64,0.0569
0.2,0.17,-1.24,2.79,-0.05,-0.55,0.29,-51.27,-38.38,0.13,-0.16,-1.64,0.0574
0.19,0.17,-1.24,2.73,-1.18,-2.33,0.59,-50.98,-38.67,0.14,-0.15,-1.64,0.0577
0.2,0.16,-1.24,1.71,-2.45,-1.04,0.59,-50.98,-37.21,0.13,-0.16,-1.63,0.0581
0.2,0.17,-1.25,3.66,0.95,-0.63,0.29,-51.86,-38.67,0.13,-0.15,-1.63,0.0585
0.2,0.16,-1.23,3.04,-0.25,-0.74,0.29,-51.27,-38.38,0.13,-0.16,-1.63,0.0588
0.2,0.17,-1.24,1.86,-2.68,-0.34,0.29,-51.56,-38.38,0.13,-0.16,-1.63,0.0592
0.2,0.17,-1.24,3.56,0.55,-0.2,0.0,-51.56,-37.5,0.13,-0.16,-1.64,0.0596
0.2,0.16,-1.24,1.85,-1.34,-1.03,-0.29,-51.56,-38.38,0.13,-0.16,-1.64,0.0599
0.2,0.17,-1.24,3.75,0.81,0.18,0.0,-51.86,-38.38,0.14,-0.16,-1.64,0.0603
0.19,0.17,-1.24,3.64,0.53,-3.27,0.29,-51.27,-38.09,0.13,-0.15,-1.64,0.0607
0.2,0.17,-1.24,2.75,-0.89,-1.11,0.88,-51.27,-38.38,0.13,-0.16,-1.62,0.061
0.2,0.17,-1.24,2.62,-1.47,-1.08,0.29,-51.56,-38.09,0.13,-0.16,-1.63,0.0614
0.2,0.16,-1.25,4.07,1.76,-0.09,-0.29,-51.56,-38.38,0.13,-0.16,-1.64,0.0618
0.2,0.17,-1.24,3.19,-1.1,-0.4,0.0,-51.27,-38.09,0.13,-0.16,-1.64,0.0622
0.21,0.17,-1.24,2.5,-1.42,-0.82,0.59,-51.56,-38.09,0.13,-0.16,-1.63,0.0625
0.19,0.17,-1.24,2.97,0.25,-0.69,-0.29,-51.86,-38.09,0.13,-0.15,-1.64,0.0629
0.2,0.17,-1.23,2.64,-2.04,-0.31,0.59,-51.56,-38.09,0.13,-0.16,-1.63,0.0633
0.2,0.17,-1.24,2.61,-1.71,-0.63,-0.29,-51.56,-37.79,0.13,-0.16,-1.64,0.0637
0.19,0.17,-1.24,3.36,0.51,-0.22,0.59,-51.27,-38.67,0.13,-0.15,-1.63,0.064
0.19,0.17,-1.24,2.09,-1.9,-0.81,0.88,-51.56,-37.79,0.13,-0.15,-1.62,0.0644
0.2,0.17,-1.24,3.18,-1.22,-0.31,0.29,-51.86,-38.38,0.13,-0.16,-1.64,0.0648
0.19,0.17,-1.24,3.21,0.64,-1.61,0.0,-51.56,-38.67,0.13,-0.15,-1.64,0.0651
0.2,0.18,-1.23,2.66,-0.26,-0.21,0.0,-50.98,-37.79,0.14,-0.16,-1.64,0.0655
0.19,0.17,-1.24,2.65,-0.08,-0.21,-0.29,-50.98,-37.79,0.13,-0.15,-1.65,0.0659
0.19,0.17,-1.24,2.41,-1.1,-0.43,-0.59,-52.15,-38.96,0.13,-0.15,-1.65,0.0663
0.21,0.16,-1.23,3.04,-0.24,-0.94,0.88,-51.27,-37.79,0.13,-0.17,-1.62,0.0666
0.19,0.16,-1.24,5.37,2.56,1.91,0.0,-51.86,-37.79,0.13,-0.15,-1.64,0.067
0.19,0.17,-1.23,2.25,-1.69,-1.74,0.0,-51.56,-38.09,0.14,-0.15,-1.64,0.0674
0.2,0.17,-1.24,1.79,-2.3,-1.08,0.29,-52.15,-38.96,0.13,-0.16,-1.63,0.0678
0.2,0.17,-1.25,2.78,1.36,-0.37,0.29,-51.27,-37.79,0.13,-0.15,-1.63,0.0681
0.19,0.17,-1.24,2.41,-2.04,-0.37,0.0,-51.86,-37.79,0.14,-0.15,-1.64,0.0685
0.2,0.17,-1.23,2.59,-1.52,-0.53,0.29,-51.56,-38.38,0.13,-0.16,-1.63,0.0689
0.19,0.16,-1.24,3.56,1.02,-0.73,0.29,-50.39,-38.38,0.13,-0.15,-1.64,0.0692
0.2,0.17,-1.23,2.43,-1.63,-0.35,-0.59,-51.56,-38.67,0.13,-0.16,-1.65,0.0696
0.2,0.17,-1.24,2.42,-1.43,-0.73,0.88,-51.56,-38.09,0.13,-0.16,-1.62,0.07
0.19,0.16,-1.24,3.08,0.36,-0.51,0.0,-51.56,-38.09,0.13,-0.15,-1.64,0.0703
0.19,0.17,-1.24,2.28,-1.78,-0.69,0.29,-51.56,-38.09,0.13,-0.15,-1.64,0.0707
0.19,0.17,-1.24,2.4,-1.88,-0.57,0.88,-51.86,-38.38,0.13,-0.15,-1.62,0.0711
0.19,0.17,-1.25,3.5,0.96,-0.63,0.88,-52.15,-38.38,0.13,-0.15,-1.62,0.0714
0.19,0.17,-1.24,3.28,-0.19,-0.61,0.0,-51.56,-38.09,0.13,-0.15,-1.64,0.0718
0.19,0.17,-1.24,2.69,-1.0,-0.29,0.29,-51.27,-37.21,0.13,-0.15,-1.63,0.0722
0.19,0.16,-1.23,2.73,-0.76,-0.65,0.0,-52.15,-38.38,0.13,-0.15,-1.64,0.0725
0.2,0.17,-1.24,2.8,-0.42,-0.64,-0.29,-51.86,-38.67,0.13,-0.16,-1.65,0.0729
0.19,0.17,-1.24,3.12,-0.35,-0.77,0.0,-51.56,-38.96,0.13,-0.15,-1.64,0.0733
0.19,0.16,-1.24,2.78,-0.56,-0.6,0.29,-52.44,-38.67,0.13,-0.15,-1.63,0.0737
0.19,0.17,-1.24,2.97,-1.12,-0.82,0.0,-52.15,-37.79,0.13,-0.15,-1.64,0.074
0.19,0.16,-1.23,3.09,2.54,-3.2,0.0,-51.27,-37.79,0.13,-0.15,-1.64,0.0744
0.18,0.17,-1.25,3.22,1.0,-0.19,0.0,-51.86,-38.09,0.13,-0.14,-1.64,0.0748
0.19,0.17,-1.24,2.91,-0.63,-0.91,0.0,-51.86,-38.09,0.13,-0.15,-1.64,0.0752
0.19,0.17,-1.24,2.68,-1.19,-0.68,0.59,-52.15,-38.38,0.13,-0.15,-1.63,0.0755
0.19,0.16,-1.24,2.78,0.15,-0.84,0.29,-51.56,-38.38,0.13,-0.15,-1.63,0.0759
0.19,0.16,-1.25,1.99,-1.72,-0.77,0.29,-50.98,-38.09,0.13,-0.15,-1.63,0.0763
0.19,0.17,-1.24,3.72,-0.65,-0.18,-0.29,-51.56,-38.09,0.13,-0.15,-1.65,0.0767
0.19,0.18,-1.24,3.77,0.66,-0.53,0.59,-50.98,-37.79,0.14,-0.15,-1.63,0.077
0.19,0.16,-1.25,1.95,-1.95,-0.98,1.17,-51.86,-39.26,0.13,-0.15,-1.62,0.0774
0.2,0.17,-1.24,3.35,-0.29,-0.56,0.29,-51.56,-37.79,0.13,-0.15,-1.63,0.0778
0.19,0.17,-1.25,3.91,0.44,-0.92,0.59,-50.98,-37.5,0.13,-0.15,-1.63,0.0781
0.19,0.16,-1.24,2.43,-1.0,-0.69,0.0,-51.27,-38.38,0.13,-0.15,-1.64,0.0785
0.19,0.16,-1.24,3.32,-0.27,-0.6,0.88,-51.56,-38.09,0.13,-0.15,-1.62,0.0789
0.19,0.17,-1.24,3.15,-0.45,-0.4,0.29,-51.27,-37.79,0.14,-0.15,-1.64,0.0793
0.19,0.16,-1.24,2.49,-1.11,-0.61,0.29,-50.98,-38.09,0.13,-0.15,-1.63,0.0796
0.19,0.16,-1.24,3.11,-0.28,-0.56,0.0,-51.27,-37.5,0.13,-0.15,-1.64,0.08
0.19,0.17,-1.24,2.98,-1.63,-0.77,0.0,-50.98,-38.09,0.14,-0.15,-1.64,0.0804
0.19,0.16,-1.24,2.07,-1.56,-0.85,-0.29,-50.98,-37.5,0.13,-0.15,-1.64,0.0808
0.19,0.16,-1.24,3.09,-0.02,-0.38,0.59,-50.68,-38.09,0.13,-0.15,-1.63,0.0811
0.19,0.17,-1.24,3.33,-0.27,-0.49,0.0,-51.86,-37.79,0.13,-0.15,-1.64,0.0815
0.19,0.16,-1.24,2.69,-0.27,-0.9,1.17,-52.15,-38.67,0.13,-0.15,-1.62,0.0819
0.19,0.16,-1.24,3.11,0.1,-0.58,0.29,-50.98,-38.09,0.13,-0.15,-1.63,0.0822
0.19,0.16,-1.24,2.92,-1.01,-0.75,0.59,-50.98,-38.38,0.13,-0.15,-1.63,0.0826
0.19,0.16,-1.24,2.7,-0.98,-0.44,0.0,-51.27,-38.09,0.13,-0.15,-1.64,0.083
0.19,0.16,-1.24,3.44,0.09,-0.46,1.17,-51.27,-38.09,0.13,-0.15,-1.62,0.0833
0.19,0.16,-1.24,2.86,-0.53,-0.54,0.0,-50.98,-38.09,0.13,-0.15,-1.64,0.0837
0.19,0.16,-1.24,3.04,-0.27,-0.83,0.88,-51.27,-37.79,0.13,-0.15,-1.62,0.0841
0.19,0.16,-1.23,2.94,-0.37,-0.9,-0.29,-51.56,-38.67,0.13,-0.15,-1.65,0.0845
0.19,0.17,-1.24,3.02,-0.76,-0.63,-0.59,-50.68,-37.5,0.13,-0.15,-1.65,0.0848
0.2,0.16,-1.24,3.17,0.14,-0.76,-0.59,-50.98,-37.5,0.13,-0.16,-1.65,0.0852
0.19,0.16,-1.24,2.99,-0.56,-0.5,0.29,-51.27,-38.38,0.13,-0.15,-1.63,0.0856
0.19,0.16,-1.24,2.48,-1.14,-0.72,0.0,-51.56,-38.38,0.13,-0.15,-1.64,0.0859
0.19,0.16,-1.24,3.13,0.03,-0.33,0.0,-50.68,-38.67,0.13,-0.15,-1.64,0.0863
0.19,0.16,-1.24,2.87,0.8,-0.74,0.59,-50.98,-37.79,0.13,-0.15,-1.63,0.0867
0.19,0.17,-1.24,2.89,-1.97,-0.48,0.29,-51.27,-38.09,0.14,-0.15,-1.64,0.087
0.2,0.16,-1.24,2.75,0.11,-0.62,-0.29,-50.68,-37.79,0.13,-0.15,-1.64,0.0874
0.19,0.16,-1.25,3.15,0.1,-0.46,0.0,-52.15,-38.67,0.13,-0.15,-1.64,0.0878
0.19,0.16,-1.24,2.82,-1.66,-0.55,0.29,-50.98,-38.38,0.13,-0.15,-1.64,0.0881
0.19,0.16,-1.24,2.85,-0.98,-0.89,0.0,-50.68,-38.09,0.13,-0.15,-1.64,0.0885
0.18,0.16,-1.24,3.24,0.37,-0.25,0.59,-52.15,-38.67,0.13,-0.15,-1.63,0.0889
0.2,0.17,-1.24,2.22,-2.93,-0.69,0.0,-51.56,-38.09,0.13,-0.16,-1.64,0.0893
0.19,0.16,-1.25,3.13,0.02,-0.63,0.0,-50.98,-38.38,0.12,-0.15,-1.64,0.0896
0.19,0.17,-1.24,3.27,0.3,-0.58,0.29,-51.27,-38.38,0.13,-0.15,-1.64,0.09
0.19,0.16,-1.24,2.05,-2.23,-0.54,0.29,-50.68,-37.5,0.13,-0.15,-1.63,0.0904
0.19,0.16,-1.24,3.79,1.24,-0.91,0.59,-52.15,-37.79,0.13,-0.15,-1.63,0.0907
0.19,0.16,-1.23,3.8,-0.17,-1.01,-0.59,-51.27,-38.67,0.13,-0.15,-1.65,0.0911
0.2,0.16,-1.24,2.4,-2.32,-0.68,0.0,-51.27,-37.79,0.13,-0.16,-1.64,0.0915
0.19,0.16,-1.24,3.6,1.25,-0.85,0.29,-51.56,-37.5,0.13,-0.15,-1.63,0.0919
0.18,0.16,-1.24,1.89,-0.92,-0.34,0.59,-50.98,-38.38,0.13,-0.14,-1.63,0.0922
0.19,0.16,-1.23,1.74,-3.35,-0.56,0.0,-51.56,-37.79,0.13,-0.15,-1.64,0.0926
0.19,0.16,-1.25,3.62,0.38,-0.77,0.88,-51.27,-38.38,0.13,-0.15,-1.62,0.093
0.18,0.16,-1.24,2.69,-0.47,-0.58,0.29,-51.27,-38.38,0.13,-0.15,-1.63,0.0933
0.2,0.16,-1.24,2.87,-1.27,-0.4,0.29,-51.56,-37.5,0.13,-0.16,-1.63,0.0937
0.18,0.16,-1.25,4.38,3.16,-0.57,0.29,-51.27,-38.67,0.13,-0.14,-1.64,0.0941
0.18,0.17,-1.24,2.33,-0.27,-1.28,0.0,-51.27,-37.79,0.13,-0.15,-1.64,0.0944
0.2,0.16,-1.23,0.4,-4.59,-1.23,0.0,-51.27,-37.79,0.13,-0.16,-1.64,0.0948
0.19,0.16,-1.25,3.11,0.75,-0.56,0.88,-51.27,-38.67,0.12,-0.15,-1.62,0.0952
0.18,0.16,-1.25,4.21,2.25,-0.72,-0.29,-51.27,-38.09,0.13,-0.14,-1.65,0.0956
0.2,0.16,-1.24,2.47,-2.37,-0.82,0.88,-51.27,-38.09,0.13,-0.16,-1.62,0.0959
0.19,0.16,-1.24,3.04,0.61,-0.69,-0.29,-50.98,-37.79,0.13,-0.15,-1.64,0.0963
