Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
0.96,-0.37,-0.51,62.37,87.17,-5.31,-6.74,-21.09,-12.3,-0.33,-0.99,-1.99,0.0261
0.36,-0.02,-0.27,40.69,-54.83,8.8,-7.62,-21.97,-13.77,-0.05,-0.92,-1.89,0.0265
1.04,-0.38,-0.44,14.34,-104.23,24.19,-7.03,-21.97,-14.94,-0.33,-1.06,-1.98,0.0269
1.61,-0.2,-0.57,14.61,4.76,65.7,-7.62,-21.97,-15.82,-0.12,-1.21,-1.96,0.0273
1.02,-0.13,-0.84,0.95,49.89,-10.86,-7.32,-22.27,-14.94,-0.1,-0.87,-1.87,0.0277
0.86,-0.12,-0.7,-57.95,18.46,41.33,-7.32,-21.97,-15.82,-0.11,-0.88,-1.87,0.0281
1.13,-0.37,-0.48,-48.1,-33.45,1.21,-6.45,-21.68,-17.87,-0.29,-1.08,-1.91,0.0285
1.26,-0.54,-0.64,32.62,3.04,-28.71,-7.62,-22.56,-18.46,-0.37,-0.99,-1.92,0.0289
1.24,-0.55,-0.78,24.26,32.39,-37.79,-9.38,-22.56,-17.87,-0.36,-0.92,-1.95,0.0293
0.73,-0.2,-0.58,22.16,38.87,4.72,-9.67,-22.56,-16.99,-0.22,-0.88,-1.95,0.0297
0.58,-0.01,-0.52,-8.49,-63.14,58.91,-8.5,-21.97,-18.75,-0.01,-0.84,-1.86,0.0301
0.94,-0.7,-1.03,-4.11,-79.99,71.34,-7.91,-20.51,-21.68,-0.46,-0.65,-1.73,0.0305
0.92,-0.47,-0.53,49.93,-81.68,-34.61,-8.79,-20.21,-23.14,-0.42,-0.91,-1.85,0.0309
0.77,-0.32,-0.54,113.91,-50.38,14.24,-8.79,-18.75,-23.44,-0.33,-0.89,-1.84,0.0313
0.82,-0.5,-1.0,18.88,-43.33,10.25,-9.08,-17.87,-24.9,-0.37,-0.64,-1.74,0.0317
0.75,-0.32,-0.93,-21.45,-38.46,21.18,-9.38,-16.99,-25.2,-0.26,-0.65,-1.79,0.0321
0.86,-0.43,-1.18,-18.34,-39.02,-28.42,-11.13,-16.7,-26.95,-0.28,-0.6,-1.81,0.0326
1.08,-0.77,-1.46,19.04,43.85,-86.94,-11.72,-17.87,-26.37,-0.4,-0.58,-1.77,0.033
0.61,-0.42,-0.75,72.51,96.03,-104.08,-12.6,-19.04,-26.07,-0.41,-0.62,-1.81,0.0334
0.53,-0.27,-0.39,112.3,26.1,-86.25,-13.18,-19.04,-24.9,-0.39,-0.83,-1.91,0.0338
0.9,-0.33,-0.83,5.13,-94.63,43.36,-12.89,-17.29,-26.07,-0.26,-0.79,-1.91,0.0342
1.17,-0.31,-0.88,-19.1,13.53,12.32,-12.6,-16.7,-27.25,-0.21,-0.9,-1.92,0.0346
1.02,-0.23,-0.85,-11.27,106.45,-38.8,-12.89,-17.58,-26.95,-0.18,-0.86,-1.93,0.035
0.82,-0.04,-0.6,-41.67,11.94,23.81,-12.3,-17.87,-26.37,-0.04,-0.94,-1.94,0.0354
0.89,-0.39,-0.66,-48.78,-59.27,19.12,-12.6,-17.58,-28.42,-0.34,-0.86,-1.87,0.0359
1.14,-0.38,-0.75,-3.98,-56.1,-1.72,-12.6,-16.41,-29.3,-0.27,-0.93,-1.89,0.0363
1.1,-0.74,-1.14,40.43,96.29,-74.94,-12.6,-16.99,-27.83,-0.43,-0.68,-1.79,0.0367
0.54,-0.09,-0.4,70.44,47.23,-19.73,-12.6,-16.7,-27.54,-0.14,-0.93,-1.93,0.0371
0.72,-0.62,-0.8,56.36,-88.94,-9.12,-11.72,-16.7,-28.12,-0.52,-0.62,-1.69,0.0375
0.79,-0.44,-0.7,52.32,-97.94,-34.9,-11.43,-15.82,-29.3,-0.4,-0.76,-1.77,0.0379
0.8,-0.38,-0.56,123.83,-85.72,-99.61,-11.43,-15.53,-28.42,-0.38,-0.86,-1.82,0.0383
0.81,-0.41,-1.07,124.93,-49.87,-99.0,-11.43,-15.82,-28.12,-0.29,-0.61,-1.8,0.0387
0.84,-0.24,-0.95,112.23,-45.12,-84.53,-10.55,-15.82,-27.83,-0.18,-0.71,-1.84,0.0392
0.79,-0.22,-1.06,91.11,-48.0,-81.99,-9.96,-16.7,-26.37,-0.16,-0.63,-1.84,0.0396
0.76,-0.17,-1.03,79.6,-33.59,-81.1,-11.43,-16.7,-27.25,-0.13,-0.63,-1.89,0.04
0.79,-0.15,-0.9,67.61,-14.6,-45.91,-10.25,-17.58,-26.95,-0.12,-0.71,-1.86,0.0404
0.74,-0.1,-0.82,40.81,-33.81,17.29,-10.25,-16.41,-26.37,-0.09,-0.73,-1.88,0.0408
0.77,-0.35,-1.03,30.65,-28.95,2.88,-9.08,-16.41,-26.37,-0.26,-0.61,-1.76,0.0412
0.79,-0.4,-0.77,35.17,-50.45,-5.41,-9.08,-15.82,-27.54,-0.35,-0.74,-1.74,0.0416
0.79,-0.48,-0.82,25.35,-66.19,4.49,-8.5,-15.23,-26.66,-0.4,-0.7,-1.7,0.042
0.92,-0.65,-0.89,51.53,-43.69,-46.9,-7.91,-14.94,-26.95,-0.47,-0.69,-1.64,0.0424
0.86,-0.46,-0.94,59.41,4.79,-82.47,-9.38,-15.82,-26.95,-0.35,-0.69,-1.74,0.0428
0.77,-0.21,-0.91,44.93,28.47,-46.16,-8.5,-16.7,-25.78,-0.17,-0.69,-1.8,0.0432
0.7,-0.21,-0.95,9.03,2.23,-1.72,-8.5,-16.7,-25.78,-0.18,-0.63,-1.79,0.0436
0.82,-0.34,-0.93,-26.19,-6.32,23.72,-8.5,-16.41,-26.07,-0.27,-0.69,-1.76,0.044
0.9,-0.41,-0.78,-12.02,11.17,12.0,-8.2,-16.11,-25.49,-0.33,-0.79,-1.76,0.0444
0.82,-0.4,-0.82,3.91,26.66,-3.68,-7.62,-16.99,-25.78,-0.33,-0.74,-1.73,0.0448
0.71,-0.35,-0.83,-8.89,15.3,20.52,-7.91,-16.7,-25.78,-0.31,-0.66,-1.72,0.0452
0.76,-0.45,-0.84,-18.7,1.89,43.11,-7.32,-16.11,-25.49,-0.38,-0.67,-1.68,0.0456
0.78,-0.42,-0.77,-8.22,-9.92,16.52,-7.62,-15.53,-26.37,-0.37,-0.73,-1.7,0.046
0.82,-0.53,-0.85,-0.37,-2.53,-3.52,-7.03,-15.23,-26.07,-0.42,-0.68,-1.65,0.0464
0.78,-0.44,-0.81,3.8,7.28,3.88,-7.91,-15.82,-25.78,-0.37,-0.7,-1.71,0.0468
0.78,-0.44,-0.85,4.16,5.06,-2.72,-7.62,-15.82,-25.78,-0.36,-0.69,-1.7,0.0471
0.74,-0.42,-0.83,4.52,-0.62,-2.17,-8.2,-16.7,-25.78,-0.36,-0.67,-1.72,0.0475
0.77,-0.44,-0.82,6.16,-4.52,-1.89,-7.62,-15.82,-25.49,-0.37,-0.7,-1.7,0.0479
0.75,-0.39,-0.83,4.01,-9.63,1.5,-8.2,-15.53,-25.49,-0.33,-0.68,-1.73,0.0483
0.78,-0.46,-0.85,6.47,-8.84,-5.54,-7.91,-15.53,-26.07,-0.38,-0.68,-1.69,0.0487
0.79,-0.44,-0.87,8.3,-1.25,-0.13,-7.32,-15.23,-24.9,-0.36,-0.68,-1.7,0.0491
0.78,-0.42,-0.86,3.04,-4.2,-0.56,-7.91,-15.53,-25.78,-0.35,-0.68,-1.71,0.0495
0.76,-0.43,-0.85,2.09,-2.17,0.6,-7.32,-15.23,-25.2,-0.36,-0.68,-1.69,0.0499
0.77,-0.43,-0.85,4.66,-1.88,-3.21,-7.32,-15.82,-26.37,-0.36,-0.68,-1.68,0.0503
0.76,-0.41,-0.87,1.89,-1.47,1.45,-7.32,-15.82,-26.07,-0.34,-0.67,-1.69,0.0507
0.77,-0.46,-0.85,2.56,-2.71,-2.6,-7.03,-15.53,-25.49,-0.38,-0.68,-1.67,0.051
0.78,-0.44,-0.82,8.94,-1.08,-2.17,-7.03,-15.82,-25.2,-0.37,-0.7,-1.68,0.0514
0.75,-0.42,-0.86,8.32,0.81,-3.48,-8.2,-15.53,-25.78,-0.35,-0.66,-1.71,0.0518
0.78,-0.45,-0.86,4.3,-0.78,0.95,-7.03,-15.53,-26.07,-0.37,-0.68,-1.67,0.0522
0.76,-0.44,-0.87,7.03,3.1,-0.24,-7.62,-15.82,-25.2,-0.37,-0.66,-1.69,0.0526
0.77,-0.44,-0.87,0.52,3.14,1.26,-6.74,-15.82,-24.9,-0.36,-0.67,-1.67,0.053
0.74,-0.42,-0.82,0.01,0.96,-3.07,-7.62,-15.82,-26.07,-0.36,-0.68,-1.69,0.0534
0.76,-0.44,-0.83,-0.89,-1.79,3.33,-7.03,-14.94,-25.78,-0.37,-0.68,-1.66,0.0538
0.76,-0.45,-0.83,1.48,2.28,1.7,-6.74,-16.11,-25.2,-0.38,-0.68,-1.67,0.0542
0.74,-0.44,-0.84,-0.73,-0.63,0.94,-7.62,-15.53,-26.66,-0.38,-0.66,-1.67,0.0546
0.76,-0.47,-0.82,3.94,-4.09,0.49,-7.03,-15.53,-26.37,-0.4,-0.68,-1.65,0.0549
0.78,-0.47,-0.87,6.47,0.1,-5.67,-7.32,-15.53,-25.49,-0.39,-0.67,-1.67,0.0553
0.73,-0.42,-0.83,4.62,-4.82,-2.33,-7.03,-15.53,-25.2,-0.36,-0.67,-1.68,0.0557
0.76,-0.45,-0.86,4.98,-3.76,-1.88,-8.2,-15.23,-25.78,-0.37,-0.67,-1.7,0.0562
0.76,-0.42,-0.84,4.39,-4.94,-2.14,-7.32,-15.53,-25.49,-0.35,-0.68,-1.69,0.0566
0.77,-0.45,-0.87,4.49,-1.11,-2.07,-7.03,-14.36,-26.07,-0.37,-0.67,-1.66,0.057
0.76,-0.42,-0.86,4.62,2.64,-4.84,-7.32,-14.65,-25.78,-0.35,-0.67,-1.68,0.0574
0.76,-0.42,-0.83,3.38,0.58,0.11,-7.32,-15.82,-25.49,-0.35,-0.68,-1.69,0.0578
0.76,-0.39,-0.83,3.68,0.5,0.95,-7.32,-15.82,-25.49,-0.33,-0.7,-1.7,0.0582
0.76,-0.46,-0.84,6.65,0.82,-2.77,-7.32,-15.53,-25.78,-0.39,-0.67,-1.67,0.0585
0.76,-0.44,-0.83,4.37,-2.02,-2.85,-7.62,-15.82,-26.37,-0.37,-0.68,-1.68,0.0589
0.78,-0.47,-0.86,4.46,-1.92,-2.89,-7.32,-15.23,-25.49,-0.38,-0.67,-1.68,0.0593
0.77,-0.44,-0.85,2.8,-1.96,0.57,-7.03,-15.53,-25.78,-0.36,-0.67,-1.67,0.0598
0.76,-0.43,-0.84,2.25,-2.3,0.53,-7.62,-16.11,-25.78,-0.36,-0.67,-1.69,0.0602
0.77,-0.44,-0.85,2.45,-2.78,1.94,-7.62,-15.23,-25.49,-0.37,-0.68,-1.69,0.0606
0.76,-0.44,-0.85,3.17,-1.99,-0.66,-6.45,-15.23,-25.49,-0.37,-0.67,-1.65,0.0609
0.78,-0.45,-0.85,1.95,-0.5,-1.64,-7.91,-14.65,-25.78,-0.37,-0.68,-1.7,0.0613
0.76,-0.44,-0.84,3.16,-0.38,1.05,-7.32,-15.82,-25.49,-0.37,-0.68,-1.68,0.0617
0.76,-0.45,-0.86,2.11,-1.44,-2.59,-7.03,-16.11,-25.78,-0.37,-0.67,-1.67,0.0621
0.76,-0.45,-0.85,3.43,0.45,-0.18,-7.32,-16.11,-26.07,-0.38,-0.67,-1.67,0.0625
0.74,-0.45,-0.84,1.71,-0.67,1.46,-7.32,-15.82,-25.49,-0.38,-0.66,-1.68,0.0629
0.77,-0.45,-0.84,4.17,-1.35,2.75,-7.32,-15.53,-25.2,-0.38,-0.68,-1.68,0.0633
0.75,-0.45,-0.85,4.2,1.04,0.97,-7.32,-15.23,-25.49,-0.38,-0.67,-1.67,0.0637
0.75,-0.45,-0.82,3.38,-2.15,-1.02,-7.32,-15.23,-25.49,-0.38,-0.67,-1.67,0.0641
0.77,-0.5,-0.84,5.72,-3.95,-0.45,-7.03,-15.23,-25.78,-0.41,-0.67,-1.65,0.0645
0.75,-0.44,-0.85,5.28,-0.4,1.77,-7.62,-14.94,-26.07,-0.37,-0.66,-1.68,0.0648
0.73,-0.49,-0.84,11.31,2.59,-2.12,-7.03,-14.94,-25.78,-0.42,-0.64,-1.63,0.0652
0.76,-0.47,-0.87,3.3,3.6,-4.75,-7.32,-15.53,-25.49,-0.39,-0.65,-1.67,0.0656
0.73,-0.44,-0.84,4.87,2.81,-1.67,-6.74,-14.94,-25.49,-0.38,-0.65,-1.65,0.066
0.77,-0.47,-0.82,8.03,2.85,-8.82,-7.91,-15.23,-25.49,-0.4,-0.69,-1.69,0.0664
0.77,-0.47,-0.82,10.73,-0.23,-8.36,-7.62,-15.82,-24.61,-0.39,-0.69,-1.7,0.0668
0.8,-0.47,-0.84,11.25,13.31,5.94,-7.91,-16.11,-25.78,-0.39,-0.69,-1.7,0.0672
0.77,-0.43,-0.8,9.96,-0.02,-12.13,-7.62,-16.7,-25.49,-0.36,-0.7,-1.71,0.0676
0.76,-0.4,-0.8,5.02,-1.4,-8.51,-7.91,-16.11,-24.9,-0.35,-0.7,-1.73,0.0679
0.78,-0.42,-0.8,-0.92,-3.61,12.44,-7.91,-16.7,-24.9,-0.36,-0.71,-1.73,0.0683
0.77,-0.46,-0.85,-5.46,-4.51,9.09,-7.62,-14.94,-25.2,-0.38,-0.67,-1.69,0.0687
0.78,-0.48,-0.8,-7.96,-10.59,-19.65,-7.91,-16.11,-25.2,-0.4,-0.69,-1.7,0.0691
0.83,-0.42,-0.87,-10.83,-2.07,-29.37,-8.79,-16.11,-25.78,-0.34,-0.7,-1.75,0.0695
0.81,-0.4,-0.86,-13.96,-0.48,3.32,-8.5,-16.99,-25.49,-0.33,-0.71,-1.75,0.0699
0.84,-0.35,-0.83,3.03,8.85,-17.01,-9.08,-16.99,-25.2,-0.28,-0.75,-1.8,0.0703
0.93,-0.52,-0.97,38.26,76.64,-26.48,-8.2,-17.58,-24.32,-0.37,-0.7,-1.74,0.0707
0.98,-0.41,-0.8,14.7,131.13,-95.09,-10.25,-20.21,-22.85,-0.32,-0.82,-1.87,0.0711
1.07,-0.25,-0.63,56.56,156.37,-108.52,-12.01,-21.68,-19.04,-0.2,-1.0,-2.02,0.0716
0.83,-0.05,-0.25,47.68,75.89,-133.19,-13.77,-22.27,-16.99,-0.06,-1.27,-2.15,0.072
0.82,0.03,-0.52,11.99,-7.03,-86.62,-16.11,-22.85,-16.7,0.03,-1.01,-2.11,0.0724
0.98,0.26,-0.16,-6.81,-37.43,-48.23,-16.99,-22.27,-16.99,0.26,-1.27,-2.07,0.0728
1.32,0.19,-0.24,-7.43,6.36,-34.81,-16.99,-22.85,-16.7,0.14,-1.34,-2.15,0.0732
1.11,0.34,-0.41,-39.38,22.92,-62.53,-18.46,-22.85,-16.7,0.28,-1.13,-2.08,0.0736
0.97,0.47,-0.2,-31.59,5.6,-32.66,-19.34,-23.14,-16.11,0.45,-1.08,-2.01,0.074
1.14,0.38,-0.3,-28.45,27.85,9.33,-19.34,-21.97,-16.11,0.31,-1.17,-2.11,0.0744
1.08,0.36,-0.14,-28.84,8.83,-16.75,-19.04,-23.44,-16.41,0.32,-1.23,-2.07,0.0748
0.98,0.35,-0.13,-6.53,1.35,-9.85,-18.75,-24.02,-16.11,0.34,-1.21,-2.05,0.0751
1.03,0.33,-0.16,-9.16,-25.81,5.9,-19.04,-23.44,-16.41,0.31,-1.23,-2.08,0.0755
1.06,0.37,-0.17,2.7,-17.03,6.54,-19.04,-22.27,-16.41,0.33,-1.21,-2.09,0.0759
1.13,0.37,-0.18,3.75,1.6,1.78,-18.16,-22.85,-15.82,0.32,-1.22,-2.07,0.0763
1.07,0.38,-0.19,-1.09,-8.75,13.15,-18.16,-23.14,-16.41,0.33,-1.2,-2.04,0.0767
1.09,0.33,-0.22,-2.44,-1.72,7.65,-18.16,-23.14,-16.7,0.29,-1.22,-2.07,0.0771
1.06,0.34,-0.18,0.34,-11.76,-18.52,-18.16,-22.56,-16.41,0.31,-1.22,-2.07,0.0775
1.0,0.37,-0.1,22.39,-15.28,32.33,-18.16,-22.56,-16.7,0.35,-1.21,-2.04,0.0779
1.02,0.15,-0.2,178.13,-60.42,137.57,-15.23,-23.14,-17.87,0.14,-1.33,-2.07,0.0783
1.2,0.11,0.16,47.43,-48.32,90.73,-13.77,-22.85,-18.46,0.09,-1.41,-2.07,0.0787
1.19,-0.19,-0.54,50.42,29.24,23.74,-12.89,-22.27,-17.29,-0.15,-1.12,-2.09,0.0791
1.14,-0.13,-0.49,-4.47,-23.9,-19.54,-13.18,-21.97,-17.58,-0.11,-1.15,-2.1,0.0795
1.03,0.01,-0.26,-15.5,-29.47,3.26,-13.18,-21.97,-18.75,0.01,-1.32,-2.07,0.0799
1.11,-0.04,-0.28,-8.73,-19.8,-14.37,-13.18,-22.27,-18.75,-0.03,-1.32,-2.09,0.0803
1.2,-0.08,-0.18,28.28,35.8,3.17,-13.77,-21.97,-18.46,-0.07,-1.41,-2.17,0.0807
1.05,0.05,-0.35,-20.87,-11.08,-2.66,-12.89,-22.56,-18.75,0.04,-1.25,-2.03,0.0811
1.04,0.21,-0.24,9.03,-23.68,102.39,-11.72,-21.97,-18.75,0.19,-1.28,-1.91,0.0815
1.12,-0.23,-0.52,-11.98,-42.02,21.93,-11.72,-21.39,-19.63,-0.18,-1.1,-2.03,0.0819
1.18,-0.21,-0.52,14.14,4.36,-19.34,-12.6,-22.27,-19.34,-0.16,-1.13,-2.06,0.0823
1.27,-0.21,-0.38,-15.24,108.21,-113.37,-14.06,-21.97,-18.46,-0.16,-1.24,-2.15,0.0828
1.04,0.06,-0.3,9.06,97.48,-53.83,-14.65,-23.44,-16.11,0.05,-1.29,-2.13,0.0832
1.0,0.22,-0.24,-20.63,30.37,-64.48,-15.82,-22.27,-15.53,0.21,-1.25,-2.08,0.0835
1.14,0.11,-0.22,6.68,21.68,-1.46,-15.53,-23.14,-14.94,0.09,-1.36,-2.18,0.084
1.13,0.24,-0.08,-42.26,22.33,-39.77,-16.41,-22.56,-14.65,0.21,-1.35,-2.13,0.0843
1.01,0.17,-0.13,-55.84,40.44,-104.16,-17.87,-23.14,-13.48,0.17,-1.36,-2.24,0.0848
0.91,0.19,-0.02,86.65,-72.01,30.6,-17.29,-22.56,-14.36,0.21,-1.36,-2.17,0.0852
1.09,0.81,0.06,-80.8,64.48,184.89,-13.18,-22.27,-12.89,0.64,-0.93,-1.76,0.0856
1.03,-0.2,0.18,2.94,-57.65,132.24,-11.13,-21.68,-14.94,-0.19,-1.31,-2.19,0.086
1.19,-0.12,-0.33,-93.22,-54.68,90.78,-9.67,-20.51,-16.7,-0.1,-1.28,-2.04,0.0864
1.29,-0.29,-0.27,-62.32,-47.86,23.26,-8.79,-20.51,-18.16,-0.22,-1.27,-2.03,0.0868
0.99,-0.52,-0.11,7.66,-84.73,-94.28,-9.96,-20.8,-20.21,-0.48,-1.08,-2.01,0.0872
1.18,-0.39,-0.55,33.95,-53.07,-79.19,-11.72,-21.39,-21.39,-0.29,-1.05,-2.0,0.0876
0.92,-0.1,-0.37,68.39,-71.92,-122.65,-12.6,-21.39,-21.39,-0.1,-1.18,-2.03,0.088
0.92,-0.04,-0.38,18.94,-8.2,-121.44,-13.48,-22.27,-20.8,-0.04,-1.18,-2.04,0.0885
1.01,0.11,-0.61,14.07,-11.1,-63.77,-14.65,-22.56,-21.09,0.09,-1.02,-2.01,0.0889
1.04,0.18,-0.32,26.8,-54.79,81.89,-14.36,-22.27,-21.39,0.16,-1.23,-1.98,0.0892
1.28,0.06,-0.7,37.27,-29.3,-39.03,-14.65,-21.39,-21.97,0.04,-1.07,-2.02,0.0897
1.19,0.11,-0.73,16.4,47.52,-21.0,-15.53,-22.27,-21.39,0.08,-1.01,-2.03,0.0901
0.87,0.08,-0.57,-1.94,6.68,-31.88,-15.23,-22.85,-20.21,0.08,-0.98,-2.03,0.0905
1.07,0.1,-0.45,15.93,6.32,0.15,-15.23,-22.27,-20.8,0.09,-1.17,-2.04,0.0908
