Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
0.49,0.65,0.49,2.8,-0.5,-0.2,-12.3,-24.32,-16.99,0.75,-0.54,-1.91,3.2061
0.49,0.65,0.49,3.16,-1.12,-1.6,-12.01,-25.2,-16.99,0.75,-0.54,-1.88,3.2798
0.49,0.66,0.49,2.81,-0.47,-0.9,-11.43,-24.61,-17.29,0.76,-0.54,-1.89,3.3497
0.49,0.65,0.49,2.71,-0.08,0.19,-11.72,-24.9,-16.7,0.75,-0.54,-1.88,3.4233
0.49,0.65,0.49,2.14,-1.37,-1.82,-12.6,-25.2,-16.99,0.75,-0.54,-1.9,3.497
0.49,0.66,0.49,2.71,-0.73,-0.95,-12.01,-24.9,-16.41,0.76,-0.54,-1.88,3.5707
0.49,0.65,0.5,2.89,0.12,0.32,-12.01,-25.2,-16.41,0.75,-0.54,-1.88,3.6443
0.5,0.65,0.5,2.46,0.8,-1.49,-12.01,-24.32,-16.99,0.75,-0.55,-1.9,3.7142
0.5,0.65,0.49,2.91,-1.84,-3.11,-12.01,-25.49,-16.99,0.75,-0.55,-1.88,3.788
0.49,0.65,0.49,2.63,-1.05,-1.41,-11.43,-24.61,-16.7,0.75,-0.54,-1.88,3.8616
0.49,0.65,0.49,3.33,0.76,1.18,-12.6,-25.2,-16.41,0.75,-0.54,-1.89,3.9353
0.49,0.64,0.49,2.29,0.02,-0.45,-12.3,-25.49,-16.99,0.75,-0.54,-1.88,4.0089
0.5,0.65,0.49,3.12,-0.89,-1.56,-12.01,-24.9,-17.29,0.75,-0.55,-1.89,4.0826
0.49,0.66,0.49,2.18,-1.05,-1.91,-12.89,-24.9,-16.7,0.76,-0.54,-1.91,4.1524
0.5,0.65,0.48,3.71,-0.03,-0.94,-11.43,-24.61,-17.29,0.75,-0.55,-1.88,4.226
0.49,0.65,0.48,3.04,-1.58,-2.85,-12.01,-24.9,-16.7,0.76,-0.55,-1.88,4.2998
0.49,0.65,0.5,3.27,-0.57,-1.46,-12.01,-24.9,-16.99,0.75,-0.54,-1.89,4.3735
0.49,0.65,0.49,3.5,0.12,-0.2,-12.6,-25.49,-17.29,0.75,-0.54,-1.9,4.4471
0.49,0.65,0.49,2.65,-0.55,-0.96,-11.72,-24.9,-16.99,0.75,-0.54,-1.88,4.517
0.49,0.65,0.49,2.71,-0.03,-0.52,-12.01,-24.61,-16.41,0.76,-0.54,-1.89,4.5908
0.49,0.65,0.49,2.66,0.66,0.6,-12.01,-24.9,-16.41,0.75,-0.54,-1.88,4.6644
0.49,0.64,0.5,2.45,-0.79,-0.83,-12.3,-24.61,-16.99,0.74,-0.55,-1.9,4.7382
0.48,0.65,0.5,0.55,-3.0,-4.57,-11.72,-24.9,-16.99,0.75,-0.53,-1.89,4.8118
0.5,0.66,0.49,2.57,-2.23,-2.87,-11.72,-25.49,-17.29,0.75,-0.55,-1.87,4.8816
0.49,0.65,0.5,1.91,-3.24,-3.2,-12.01,-23.73,-16.11,0.75,-0.54,-1.9,4.9555
0.48,0.65,0.49,2.53,-0.5,-1.13,-12.89,-25.2,-16.41,0.76,-0.54,-1.9,5.029
0.49,0.65,0.5,3.05,1.61,1.05,-12.01,-24.32,-16.99,0.75,-0.54,-1.9,5.1028
0.49,0.66,0.49,1.17,-6.73,-10.19,-12.3,-25.2,-16.7,0.76,-0.54,-1.89,5.1764
0.49,0.66,0.49,-0.72,-7.72,-10.17,-12.01,-24.9,-17.29,0.75,-0.54,-1.89,5.2501
0.5,0.65,0.5,3.37,-3.77,-5.63,-12.89,-25.49,-16.99,0.75,-0.54,-1.9,5.32
0.49,0.65,0.48,2.01,-1.01,-2.85,-12.3,-25.2,-17.29,0.76,-0.54,-1.89,5.3936
0.49,0.65,0.5,4.15,2.85,3.55,-12.89,-24.9,-16.99,0.75,-0.54,-1.91,5.4676
0.47,0.64,0.49,3.63,5.3,5.76,-12.3,-25.2,-17.29,0.76,-0.53,-1.9,5.5409
0.5,0.66,0.49,8.32,5.19,4.87,-12.3,-26.07,-16.41,0.75,-0.55,-1.86,5.6146
0.47,0.65,0.5,4.91,5.85,6.81,-12.01,-25.2,-17.29,0.76,-0.52,-1.9,5.6846
0.48,0.66,0.5,0.48,0.69,0.15,-12.3,-24.9,-17.29,0.75,-0.53,-1.91,5.7581
0.49,0.66,0.5,1.67,-4.89,-7.54,-12.6,-25.2,-16.99,0.76,-0.53,-1.9,5.8318
0.5,0.66,0.49,4.6,-3.94,-1.73,-12.3,-25.2,-16.99,0.75,-0.55,-1.89,5.9057
0.51,0.65,0.51,4.55,-7.76,-10.1,-12.3,-25.2,-16.7,0.74,-0.55,-1.88,5.9793
0.5,0.66,0.48,1.37,-7.67,-10.06,-11.72,-24.9,-17.58,0.76,-0.55,-1.88,6.0531
0.49,0.65,0.5,1.63,-1.24,-0.13,-12.3,-25.2,-16.99,0.74,-0.54,-1.89,6.1228
0.49,0.65,0.49,2.34,-3.2,-2.17,-12.01,-24.32,-16.41,0.75,-0.54,-1.89,6.1964
0.51,0.65,0.5,2.84,-4.01,-4.9,-12.01,-25.49,-16.99,0.74,-0.56,-1.87,6.2702
0.48,0.66,0.49,3.85,-3.08,-2.07,-12.3,-25.2,-17.29,0.76,-0.53,-1.9,6.3438
0.48,0.65,0.49,2.66,3.61,7.51,-11.72,-24.9,-17.29,0.76,-0.53,-1.89,6.4136
0.51,0.65,0.5,0.61,-7.61,-7.96,-13.18,-24.9,-17.29,0.74,-0.56,-1.91,6.4874
0.49,0.65,0.49,1.34,1.14,5.25,-12.01,-24.32,-17.58,0.76,-0.54,-1.91,6.561
0.48,0.65,0.5,2.91,-1.86,-0.4,-12.01,-25.2,-16.41,0.75,-0.53,-1.88,6.6347
0.5,0.65,0.49,4.16,3.1,7.33,-12.01,-25.2,-17.58,0.75,-0.55,-1.89,6.7084
0.5,0.64,0.5,2.07,-5.4,-5.46,-12.6,-24.61,-16.99,0.74,-0.55,-1.91,6.7822
0.5,0.65,0.49,-0.53,-2.86,-1.18,-12.3,-25.49,-16.99,0.75,-0.55,-1.88,6.8559
0.48,0.63,0.5,-0.06,-3.89,-0.23,-12.3,-24.9,-16.41,0.74,-0.54,-1.89,6.9256
0.5,0.65,0.48,3.9,-4.78,-0.77,-12.3,-25.49,-16.99,0.76,-0.55,-1.88,6.9994
0.49,0.65,0.49,7.6,-2.47,3.0,-12.3,-26.07,-16.7,0.76,-0.54,-1.87,7.073
0.52,0.64,0.47,5.14,-4.01,4.24,-11.13,-24.9,-17.87,0.74,-0.57,-1.86,7.1467
0.5,0.66,0.49,4.07,-10.43,0.52,-12.01,-25.78,-17.87,0.76,-0.55,-1.88,7.2205
0.5,0.67,0.45,4.14,-14.67,-4.74,-12.01,-25.78,-16.99,0.78,-0.55,-1.86,7.2902
0.49,0.69,0.41,11.77,-20.62,-7.39,-10.55,-24.9,-17.29,0.83,-0.55,-1.85,7.3639
0.49,0.72,0.38,29.09,-21.38,-10.59,-11.43,-25.2,-17.29,0.86,-0.54,-1.86,7.4378
0.54,0.73,0.39,35.07,-25.79,-6.44,-10.55,-25.78,-17.87,0.83,-0.58,-1.81,7.5113
0.56,0.86,0.3,52.33,-23.99,-16.74,-11.43,-25.78,-17.29,0.93,-0.55,-1.82,7.585
0.53,0.91,0.27,41.3,-12.12,-19.75,-11.13,-26.07,-17.87,0.99,-0.51,-1.83,7.6587
0.58,0.85,0.31,47.24,14.76,-20.63,-11.43,-26.66,-17.58,0.92,-0.57,-1.8,7.7324
0.59,0.82,0.31,23.8,-8.62,-46.43,-11.72,-26.66,-16.99,0.89,-0.6,-1.78,7.8023
0.52,0.83,0.26,32.42,9.52,-49.6,-12.6,-26.66,-16.99,0.96,-0.54,-1.82,7.876
0.5,0.91,0.25,24.59,13.47,-45.19,-13.48,-26.95,-16.41,1.02,-0.49,-1.84,7.9496
0.48,0.93,0.09,1.22,22.51,-41.79,-13.77,-26.37,-16.11,1.09,-0.47,-1.84,8.0233
0.33,0.78,0.28,-17.94,53.86,-12.3,-14.06,-26.07,-15.23,1.06,-0.38,-1.91,8.0971
0.24,0.83,-0.02,-26.0,-1.63,-9.15,-14.36,-26.37,-14.65,1.29,-0.28,-1.91,8.1707
0.42,1.06,0.32,-24.26,6.04,-2.88,-13.77,-26.07,-14.94,1.11,-0.36,-1.91,8.2405
0.51,0.83,0.26,-48.68,-0.53,24.7,-12.6,-26.66,-13.48,0.97,-0.53,-1.76,8.3144
0.33,0.69,0.47,-40.32,6.98,18.08,-12.01,-26.37,-13.18,0.88,-0.37,-1.89,8.388
0.25,0.75,0.52,-40.14,14.36,22.99,-11.43,-26.37,-13.18,0.92,-0.26,-1.95,8.4616
0.19,0.76,0.52,-27.69,3.05,18.55,-9.96,-26.07,-12.89,0.94,-0.2,-1.97,8.5363
0.45,0.73,0.48,-39.29,-39.32,-20.94,-10.25,-26.66,-13.48,0.84,-0.48,-1.79,8.6091
0.24,0.73,0.5,-32.32,-15.85,2.68,-9.96,-27.54,-14.36,0.92,-0.27,-1.93,8.6788
0.29,0.73,0.46,-29.15,-7.66,15.97,-9.38,-26.95,-13.77,0.94,-0.32,-1.87,8.7527
0.33,0.66,0.55,-24.51,-16.92,23.38,-7.91,-27.25,-13.77,0.8,-0.36,-1.82,8.8263
0.35,0.66,0.52,-25.06,-31.63,3.07,-7.91,-28.42,-14.06,0.81,-0.39,-1.79,8.8999
0.38,0.69,0.58,-21.29,-46.08,2.14,-8.5,-28.71,-13.48,0.79,-0.4,-1.79,8.9737
0.31,0.82,0.54,11.48,-41.32,17.88,-7.32,-29.59,-13.77,0.92,-0.31,-1.8,9.0434
0.56,0.56,0.47,29.43,-33.3,-2.11,-8.2,-30.18,-13.48,0.65,-0.66,-1.63,9.1171
0.41,0.64,0.4,58.45,-9.03,33.32,-7.91,-30.76,-12.01,0.84,-0.5,-1.64,9.1908
0.53,1.1,0.36,50.11,-43.38,-74.08,-9.67,-31.05,-12.6,1.05,-0.43,-1.68,9.2645
0.4,0.9,0.5,45.48,25.82,-66.2,-12.6,-31.93,-12.01,0.95,-0.37,-1.77,9.3383
0.55,0.88,0.4,59.55,14.69,-82.1,-14.94,-31.05,-11.72,0.91,-0.52,-1.72,9.4119
0.55,0.8,0.45,65.55,32.14,-73.98,-17.87,-30.76,-11.43,0.85,-0.54,-1.79,9.4856
0.56,0.67,0.32,34.93,49.72,-33.65,-18.75,-28.71,-10.55,0.8,-0.65,-1.79,9.5556
0.38,0.66,0.25,27.8,73.3,15.88,-19.34,-27.25,-10.84,0.97,-0.49,-1.85,9.6292
0.25,0.72,0.24,-32.78,22.01,22.91,-19.63,-27.54,-9.08,1.12,-0.31,-1.86,9.703
0.43,1.19,0.52,-13.58,3.52,-17.4,-18.46,-27.83,-9.08,1.06,-0.32,-1.87,9.7766
0.75,0.7,0.4,-61.78,-6.45,30.75,-17.87,-27.83,-8.2,0.69,-0.75,-1.78,9.8503
0.22,0.77,0.36,-47.72,11.6,17.91,-16.11,-27.54,-7.91,1.07,-0.26,-1.85,9.924
0.15,0.8,0.49,-26.78,7.94,18.97,-16.11,-27.83,-7.62,1.0,-0.16,-1.95,9.9937
0.2,0.73,0.6,-34.06,-7.93,-54.08,-15.23,-28.12,-7.91,0.86,-0.21,-1.95,10.0675
0.36,0.82,0.41,-21.24,-3.23,16.83,-14.65,-29.0,-7.03,0.98,-0.37,-1.73,10.1411
0.28,0.76,0.43,-25.66,-4.58,15.95,-14.65,-29.0,-7.03,0.97,-0.31,-1.78,10.2148
0.42,0.69,0.49,-36.14,-34.23,-1.93,-13.48,-29.0,-6.74,0.82,-0.46,-1.72,10.2886
0.19,0.77,0.47,-24.05,-27.49,12.04,-12.3,-29.88,-6.45,0.99,-0.2,-1.8,10.3623
0.35,0.74,0.46,-25.84,-69.93,-0.42,-12.3,-31.05,-6.74,0.91,-0.38,-1.68,10.432
0.42,1.07,0.5,35.89,-52.98,18.72,-12.6,-31.05,-7.03,1.02,-0.34,-1.68,10.5058
0.44,0.85,0.13,22.54,-90.42,-15.77,-14.94,-31.93,-6.74,1.08,-0.47,-1.56,10.5794
0.45,0.85,0.57,47.1,3.11,-0.18,-15.82,-31.93,-7.62,0.86,-0.42,-1.75,10.6533
0.62,0.8,0.52,58.56,-14.33,-73.78,-18.16,-30.18,-8.5,0.78,-0.58,-1.78,10.7268
0.55,0.75,0.41,67.3,35.43,-63.68,-19.63,-28.71,-8.5,0.83,-0.58,-1.81,10.7966
0.58,0.81,0.28,37.29,-2.68,-76.31,-21.97,-26.37,-8.79,0.9,-0.59,-1.86,10.8703
0.49,0.81,0.32,12.57,21.24,-81.34,-21.97,-24.61,-8.79,0.94,-0.51,-1.92,10.9441
0.26,0.77,0.26,-2.82,58.31,-32.01,-22.27,-21.97,-9.38,1.13,-0.31,-2.03,11.0177
0.23,0.79,0.12,5.39,28.27,1.27,-21.97,-21.68,-8.79,1.26,-0.28,-1.95,11.0914
0.26,0.77,0.42,-69.89,46.57,58.27,-21.09,-21.68,-8.2,1.0,-0.29,-2.08,11.1652
0.33,0.72,0.4,-51.19,18.92,68.51,-20.8,-22.27,-7.91,0.94,-0.38,-2.02,11.2349
0.38,0.75,0.4,-42.63,-45.1,-35.03,-19.92,-23.14,-7.32,0.94,-0.41,-1.95,11.3086
0.12,0.79,0.51,-23.24,13.87,27.55,-19.04,-22.85,-7.03,0.98,-0.12,-2.11,11.3823
0.26,0.82,0.41,-26.99,-30.25,-8.39,-18.46,-22.85,-7.32,1.04,-0.27,-1.97,11.456
0.3,0.75,0.48,-26.6,-31.72,-13.9,-17.29,-23.14,-6.74,0.92,-0.32,-1.95,11.5297
0.15,0.76,0.47,-13.74,9.98,32.1,-17.29,-23.73,-5.86,1.0,-0.17,-1.99,11.6034
0.32,0.75,0.44,-22.06,-16.34,12.7,-16.41,-23.14,-6.45,0.95,-0.35,-1.9,11.6733
0.26,0.68,0.5,-29.19,-16.45,22.79,-15.53,-24.32,-5.57,0.88,-0.3,-1.9,11.747
0.36,0.66,0.52,-29.5,-29.78,12.84,-14.94,-24.9,-5.57,0.81,-0.4,-1.84,11.8207
0.29,0.76,0.56,-14.54,-53.22,1.38,-14.36,-25.49,-5.86,0.88,-0.3,-1.86,11.8943
0.38,0.88,0.45,16.51,-71.98,-3.9,-14.94,-26.66,-6.15,0.98,-0.37,-1.76,11.9696
0.34,0.81,0.23,86.63,-68.83,13.89,-15.82,-27.25,-6.45,1.1,-0.39,-1.69,12.0417
0.38,0.97,0.43,68.92,-19.44,-21.35,-17.29,-27.25,-8.2,1.04,-0.35,-1.83,12.1116
0.58,0.75,0.66,62.8,67.94,-7.1,-17.58,-24.9,-8.5,0.71,-0.52,-1.94,12.1852
0.66,0.72,0.45,57.53,18.17,-54.57,-17.29,-23.73,-8.79,0.74,-0.66,-1.88,12.259
0.54,0.73,0.4,64.82,73.04,-40.83,-18.16,-22.85,-9.96,0.83,-0.58,-1.93,12.3327
0.58,0.81,0.26,35.0,23.63,-53.01,-18.46,-21.39,-10.55,0.91,-0.6,-1.93,12.4063
0.44,0.81,0.25,-2.71,35.25,-94.19,-17.58,-19.92,-10.84,1.01,-0.48,-1.98,12.48
0.2,0.76,0.22,13.17,36.99,-23.37,-17.58,-19.04,-10.25,1.2,-0.25,-2.06,12.5498
0.08,0.76,0.17,-33.53,5.49,21.61,-16.41,-19.63,-10.55,1.33,-0.1,-2.11,12.6236
0.38,1.04,0.42,-13.5,15.8,9.1,-16.11,-20.21,-10.84,1.07,-0.33,-2.02,12.6973
0.14,0.69,0.47,-47.13,94.95,114.12,-14.06,-18.75,-9.67,0.95,-0.17,-2.16,12.771
0.37,0.74,0.4,-48.48,-43.66,-27.31,-13.77,-19.34,-9.67,0.94,-0.42,-1.96,12.8447
0.12,0.77,0.54,-24.25,2.92,11.44,-12.89,-20.51,-9.38,0.95,-0.13,-2.11,12.9184
0.19,0.81,0.43,-18.82,-3.04,20.31,-12.3,-19.92,-9.08,1.04,-0.21,-2.02,12.9882
0.27,0.77,0.45,-24.62,-17.9,3.23,-11.43,-20.8,-9.38,0.97,-0.29,-1.95,13.0618
0.23,0.71,0.51,-25.2,-5.04,21.41,-11.13,-20.21,-9.38,0.9,-0.25,-2.0,13.1357
0.3,0.67,0.52,-26.27,-10.17,22.63,-10.25,-20.51,-9.38,0.84,-0.34,-1.93,13.2092
0.18,0.71,0.47,-27.38,-14.97,21.22,-9.67,-21.09,-9.08,0.95,-0.21,-1.96,13.2829
0.33,0.65,0.58,-38.96,-34.48,15.61,-8.2,-22.56,-9.38,0.77,-0.36,-1.83,13.3567
0.14,0.95,0.5,27.14,-55.68,7.14,-8.5,-22.56,-8.5,1.08,-0.13,-1.94,13.4263
0.36,0.9,0.23,80.56,-57.45,33.06,-7.62,-24.61,-8.2,1.13,-0.36,-1.66,13.5001
0.51,1.11,0.2,51.21,-73.97,-49.26,-8.5,-26.66,-8.2,1.11,-0.43,-1.59,13.5739
0.49,0.73,0.74,52.32,74.13,-29.37,-9.38,-25.78,-6.45,0.69,-0.44,-1.72,13.6475
0.47,0.76,0.46,65.41,25.51,-55.13,-10.25,-26.66,-4.98,0.85,-0.49,-1.59,13.7213
0.56,0.65,0.4,68.25,24.83,-41.5,-12.3,-26.37,-3.81,0.75,-0.63,-1.59,13.7949
0.6,0.69,0.33,9.07,-4.09,-35.13,-13.18,-26.95,-3.81,0.79,-0.67,-1.56,13.8647
0.48,0.89,0.24,-32.6,-2.06,-103.8,-14.06,-26.37,-3.81,1.03,-0.48,-1.56,13.9384
0.03,0.84,0.11,9.71,15.35,-44.7,-14.06,-25.78,-3.22,1.43,-0.03,-1.73,14.0121
0.07,0.82,0.16,-14.57,-6.66,3.3,-14.65,-25.78,-2.05,1.36,-0.09,-1.68,14.0859
0.27,0.77,0.43,-34.81,56.56,72.35,-13.77,-25.78,-0.88,0.99,-0.3,-1.65,14.1595
0.25,1.05,0.32,-34.42,-6.76,25.67,-12.3,-25.78,0.0,1.2,-0.22,-1.53,14.2293
0.42,0.75,0.38,-38.7,-17.23,2.73,-11.13,-25.2,0.59,0.92,-0.47,-1.45,14.3036
0.12,0.77,0.45,-27.64,-2.5,11.89,-11.13,-27.25,0.0,1.03,-0.13,-1.67,14.3767
0.14,0.81,0.46,-18.0,-20.21,6.61,-10.84,-27.25,0.29,1.04,-0.15,-1.63,14.4504
0.34,0.77,0.48,-17.36,-34.08,-13.38,-9.38,-28.42,1.17,0.92,-0.36,-1.45,14.524
0.18,0.77,0.45,-8.31,-7.3,11.47,-9.38,-28.42,1.17,1.01,-0.19,-1.55,14.594
0.39,0.7,0.47,-16.27,3.58,35.07,-8.2,-27.83,2.34,0.85,-0.43,-1.37,14.6677
0.29,0.67,0.55,-30.74,-5.86,22.87,-7.32,-28.71,1.46,0.83,-0.32,-1.47,14.7413
0.28,0.73,0.5,-30.5,-20.93,15.98,-6.45,-28.71,1.46,0.91,-0.3,-1.43,14.815
0.18,0.78,0.35,-26.52,-53.54,-14.05,-5.57,-30.47,2.34,1.11,-0.2,-1.4,14.8889
0.37,0.88,0.44,16.14,-64.4,20.67,-6.15,-32.52,1.46,0.99,-0.36,-1.33,14.9623
0.43,0.95,0.25,64.2,-78.8,16.53,-8.79,-35.45,1.76,1.09,-0.42,-1.26,15.0321
0.51,0.67,0.5,44.36,-1.78,-8.33,-11.43,-35.74,2.93,0.76,-0.55,-1.36,15.106
0.55,0.76,0.55,52.03,24.0,4.91,-14.65,-34.57,2.64,0.77,-0.53,-1.46,15.1795
0.61,0.81,0.43,41.4,5.08,-58.04,-18.46,-33.4,2.34,0.83,-0.59,-1.48,15.2533
0.6,0.78,0.33,28.68,28.09,-79.34,-20.8,-29.88,1.17,0.85,-0.62,-1.57,15.3269
0.46,0.87,0.34,20.75,20.64,-117.23,-22.85,-27.25,1.17,0.99,-0.46,-1.64,15.4006
0.28,0.86,0.35,4.73,53.38,-76.2,-24.02,-23.73,0.29,1.09,-0.29,-1.78,15.4706
0.24,0.65,0.39,19.29,82.64,8.09,-23.73,-21.09,-0.59,0.96,-0.31,-1.98,15.5441
0.17,0.76,0.19,-18.48,13.01,19.67,-24.61,-20.51,0.0,1.24,-0.22,-1.76,15.6178
0.28,0.72,0.44,-48.85,12.99,50.91,-23.14,-20.51,0.0,0.95,-0.32,-1.97,15.6916
0.07,0.82,0.32,-45.94,15.71,46.75,-22.56,-21.68,1.17,1.19,-0.08,-1.82,15.7652
0.46,0.74,0.33,-34.96,-10.82,23.72,-21.68,-20.8,0.88,0.92,-0.51,-1.81,15.8391
0.15,0.65,0.58,-40.65,-17.01,-5.42,-21.09,-21.09,1.46,0.82,-0.17,-2.05,15.9088
0.16,0.78,0.47,-28.71,-10.87,16.08,-19.92,-21.39,1.76,1.0,-0.18,-1.86,15.9825
0.27,0.73,0.52,-30.35,-25.44,0.72,-19.34,-21.97,2.05,0.89,-0.29,-1.84,16.0562
0.21,0.72,0.51,-22.61,-11.48,13.16,-18.46,-22.85,2.05,0.91,-0.24,-1.82,16.1299
0.22,0.65,0.57,-32.38,-8.47,16.02,-17.29,-22.56,3.81,0.81,-0.25,-1.81,16.2037
0.34,0.64,0.59,-24.69,-15.94,21.05,-16.99,-23.73,2.93,0.76,-0.37,-1.79,16.2772
0.27,0.64,0.51,-20.1,-50.33,-5.31,-16.7,-24.9,2.93,0.84,-0.32,-1.71,16.347
0.23,0.76,0.62,-1.08,-43.97,13.4,-16.99,-25.2,2.05,0.85,-0.23,-1.79,16.421
0.42,0.88,0.27,68.24,-48.57,17.29,-18.46,-26.07,1.17,1.06,-0.42,-1.52,16.4944
0.49,0.63,0.41,56.56,-72.92,-12.18,-20.51,-27.25,-0.59,0.78,-0.58,-1.76,16.5681
0.53,0.84,0.52,57.89,-8.59,-13.53,-22.85,-26.37,-2.64,0.85,-0.49,-1.87,16.6418
0.48,0.78,0.56,44.41,22.13,-68.04,-23.44,-24.32,-4.1,0.81,-0.47,-2.0,16.7156
0.42,0.85,0.41,46.08,51.97,-76.82,-23.44,-19.63,-5.57,0.97,-0.42,-2.07,16.7854
0.49,0.84,0.33,43.57,47.91,-90.0,-24.02,-17.58,-7.62,0.96,-0.5,-2.15,16.8591
0.44,0.78,0.37,-5.78,39.47,-66.47,-21.97,-14.65,-8.5,0.93,-0.48,-2.26,16.9327
0.4,0.64,0.36,-1.0,42.47,-25.77,-21.68,-12.89,-9.67,0.88,-0.49,-2.35,17.0064
0.2,0.8,0.16,-13.99,19.01,20.45,-21.39,-13.18,-9.96,1.27,-0.24,-2.27,17.0802
0.28,1.16,0.54,-30.94,4.39,11.92,-20.8,-12.89,-10.55,1.09,-0.22,-2.4,17.1539
0.42,0.71,0.46,-23.83,8.65,40.71,-20.21,-12.89,-10.84,0.85,-0.47,-2.35,17.2237
0.36,0.77,0.43,-30.11,2.68,18.53,-19.34,-13.77,-10.55,0.94,-0.38,-2.31,17.2974
0.06,0.77,0.49,-14.24,-2.43,9.09,-19.04,-13.48,-10.84,1.0,-0.06,-2.49,17.3711
0.23,0.77,0.46,-13.95,-11.45,16.27,-19.04,-13.18,-10.25,0.99,-0.25,-2.38,17.4448
0.43,0.75,0.52,-16.77,-28.76,-10.23,-18.46,-13.77,-9.96,0.84,-0.44,-2.29,17.5188
0.27,0.77,0.46,-19.66,-6.74,9.05,-17.87,-14.06,-9.67,0.96,-0.3,-2.3,17.5883
0.29,0.74,0.47,-25.29,-21.75,6.66,-17.87,-14.94,-9.67,0.93,-0.32,-2.26,17.662
0.15,0.74,0.46,-11.28,-7.56,15.17,-17.29,-14.65,-9.38,0.99,-0.18,-2.32,17.7358
0.43,0.68,0.52,-17.1,-29.88,13.73,-16.41,-15.23,-9.67,0.79,-0.46,-2.19,17.8094
0.21,0.73,0.59,-16.17,-53.11,22.05,-16.11,-16.7,-9.67,0.86,-0.22,-2.25,17.883
0.22,1.01,0.3,49.66,-71.48,6.36,-15.82,-17.87,-10.25,1.21,-0.21,-2.1,17.9568
