Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
-0.12,1.0,0.04,-32.91,-97.46,-14.68,-16.99,-23.73,-11.72,1.45,0.12,-2.21,4.4887
-0.16,0.98,0.08,-39.66,-42.88,9.1,-16.7,-24.61,-11.43,1.39,0.16,-2.24,4.5623
-0.06,0.93,0.11,-43.59,-26.7,21.68,-15.23,-25.49,-11.13,1.43,0.06,-2.11,4.636
0.23,0.97,0.34,-41.11,-16.16,26.68,-15.23,-26.37,-10.25,1.17,-0.22,-1.91,4.7097
0.06,1.02,0.14,-56.83,-45.15,25.88,-13.77,-26.95,-10.25,1.42,-0.06,-1.93,4.7796
-0.08,0.98,-0.09,-72.94,-48.81,59.07,-12.6,-28.42,-9.08,1.45,0.08,-2.0,4.8534
-0.23,1.51,-0.83,-3.23,46.39,98.95,-12.3,-28.42,-6.74,1.05,0.13,-2.08,4.9269
-0.22,1.69,0.97,-46.18,38.77,21.87,-12.6,-28.12,-5.57,1.04,0.11,-2.04,5.0007
0.44,1.46,1.17,21.7,91.6,-35.86,-14.65,-25.49,-4.1,0.86,-0.23,-1.88,5.0744
0.56,0.89,1.3,127.33,80.8,-43.98,-17.58,-21.39,-5.57,0.56,-0.34,-2.13,5.148
0.33,0.35,0.85,223.52,52.86,-85.08,-20.51,-17.58,-9.08,0.37,-0.35,-2.37,5.2179
0.18,-0.14,0.43,200.14,77.23,-64.06,-23.73,-15.23,-13.48,-0.29,-0.37,-2.4,5.2915
0.44,-0.39,0.29,128.65,-1.85,-24.09,-24.02,-13.48,-16.41,-0.64,-0.74,-2.26,5.3656
0.2,0.23,0.46,32.33,-234.45,45.51,-25.49,-13.18,-17.58,0.42,-0.37,-2.56,5.4389
-0.07,1.67,-0.8,8.06,-25.02,-45.38,-26.37,-12.89,-20.21,1.12,0.04,-2.76,5.5126
-0.75,0.89,-0.81,-129.53,-116.34,-9.83,-26.66,-13.48,-18.46,0.68,0.56,-3.09,5.5864
0.57,1.66,-0.99,-63.49,-103.7,22.35,-25.2,-14.94,-16.11,0.97,-0.28,-2.47,5.6601
-0.11,0.54,0.9,-46.45,92.51,55.27,-24.61,-14.94,-13.77,0.53,0.11,-2.71,5.7298
-0.1,0.99,0.1,-47.58,31.25,33.33,-24.61,-14.65,-14.65,1.43,0.1,-2.54,5.8036
0.16,0.98,0.07,-33.91,-68.33,-3.41,-23.44,-16.11,-13.18,1.39,-0.16,-2.24,5.8773
-0.09,0.97,0.02,-40.42,-57.81,9.12,-23.14,-17.58,-12.3,1.47,0.1,-2.35,5.9512
-0.2,0.93,0.06,-44.7,-30.23,26.89,-22.27,-17.29,-11.43,1.36,0.21,-2.49,6.0246
0.33,0.91,0.3,-41.43,-50.05,19.51,-21.68,-18.75,-10.25,1.12,-0.33,-2.12,6.0983
0.14,1.01,0.29,-44.5,-73.48,13.24,-19.92,-19.63,-9.96,1.26,-0.13,-2.13,6.1684
-0.01,1.03,0.07,-50.37,-89.16,41.92,-18.75,-21.97,-9.08,1.5,0.01,-2.02,6.2419
-0.1,1.12,-0.07,-46.55,-30.6,74.67,-16.7,-23.73,-7.91,1.46,0.09,-2.04,6.3158
-0.68,1.92,-1.16,2.84,-163.06,47.31,-15.23,-24.61,-9.96,0.96,0.3,-2.4,6.3892
0.41,1.32,1.31,-11.38,249.99,-12.64,-12.01,-21.68,-8.2,0.77,-0.22,-2.02,6.463
0.44,1.06,1.25,60.09,127.13,-31.24,-10.55,-20.21,-6.45,0.67,-0.26,-1.97,6.5368
0.55,0.57,1.11,189.17,116.03,-80.46,-13.77,-18.75,-4.98,0.43,-0.42,-2.1,6.6103
0.29,0.17,0.65,229.77,100.58,-82.31,-18.16,-15.53,-7.62,0.24,-0.4,-2.37,6.6802
0.41,-0.29,0.33,170.32,68.61,-56.69,-21.09,-13.48,-9.38,-0.51,-0.75,-2.45,6.754
0.42,-0.04,0.22,101.85,-40.78,-39.38,-22.85,-13.77,-10.84,-0.09,-1.08,-2.54,6.8277
0.03,0.66,0.03,19.94,-117.74,-41.82,-22.85,-15.82,-10.55,1.51,-0.04,-2.17,6.9015
-0.27,1.51,-0.55,-82.57,-45.88,15.77,-21.97,-19.04,-7.32,1.19,0.17,-2.36,6.9751
-0.5,2.0,0.56,-87.51,247.03,110.28,-19.63,-19.04,-5.86,1.21,0.24,-2.33,7.0493
-0.28,0.78,-0.1,-61.58,46.98,54.16,-19.34,-18.46,-4.69,1.2,0.35,-2.39,7.1185
0.17,0.88,0.39,-32.27,-18.23,19.33,-18.16,-19.04,-4.69,1.12,-0.17,-2.01,7.1923
-0.06,1.01,-0.01,-42.73,1.72,26.11,-17.58,-20.21,-3.22,1.51,0.06,-1.84,7.2659
0.06,0.96,0.18,-29.99,-102.61,-11.36,-16.99,-21.68,-2.93,1.38,-0.06,-1.79,7.3397
-0.12,0.99,0.05,-36.1,-54.17,15.46,-15.82,-23.73,-2.05,1.44,0.12,-1.86,7.4133
0.06,0.91,0.23,-44.98,-30.29,25.48,-14.94,-25.2,-0.88,1.31,-0.07,-1.69,7.487
0.22,0.93,0.24,-40.01,-66.44,17.88,-13.77,-26.95,-0.29,1.23,-0.23,-1.54,7.5568
0.12,1.1,0.17,-46.7,-91.14,22.84,-12.01,-29.59,0.29,1.38,-0.11,-1.53,7.6305
-0.09,0.99,0.11,-47.36,-49.75,73.18,-11.72,-31.64,1.76,1.43,0.09,-1.65,7.7042
-0.18,1.33,-1.02,57.37,-94.25,-14.89,-12.89,-33.98,3.52,0.91,0.11,-1.8,7.7779
0.17,1.78,1.07,-4.2,202.6,22.72,-15.82,-28.42,6.15,1.02,-0.08,-1.61,7.8517
0.54,1.34,1.2,6.91,73.67,-43.11,-18.46,-22.27,4.98,0.79,-0.29,-1.82,7.9213
0.57,0.77,1.08,130.82,91.09,-69.76,-21.39,-16.7,-0.29,0.56,-0.41,-2.33,7.9992
0.37,0.37,0.64,219.1,95.4,-88.23,-24.61,-11.13,-7.62,0.47,-0.46,-2.61,8.069
0.33,-0.13,0.41,201.44,82.51,-72.09,-26.37,-8.2,-14.06,-0.24,-0.65,-2.58,8.1425
0.58,-0.22,0.19,157.39,4.58,-45.87,-27.25,-6.45,-19.34,-0.35,-1.11,-2.46,8.2164
0.05,0.43,0.51,-68.41,-61.04,168.55,-27.83,-6.45,-20.51,0.7,-0.07,-2.92,8.2899
0.16,1.79,-0.56,6.89,14.71,-26.14,-27.83,-5.27,-19.63,1.26,-0.08,-2.89,8.3636
-0.52,1.04,-0.6,-137.59,-141.48,157.03,-27.25,-6.45,-16.7,0.92,0.41,3.12,8.4374
1.35,2.0,-0.4,-128.43,140.05,78.56,-24.32,-7.03,-14.36,0.96,-0.58,-2.55,8.511
-0.08,0.92,0.72,-53.43,12.44,46.17,-24.32,-7.32,-13.48,0.91,0.07,-2.9,8.5808
-0.27,0.94,0.16,-32.71,0.6,19.9,-24.02,-8.79,-12.3,1.25,0.28,-2.9,8.6545
0.0,0.89,0.23,-49.9,-100.69,-47.5,-22.27,-8.79,-11.13,1.32,-0.0,-2.65,8.7283
-0.26,0.77,0.33,-44.82,2.64,35.69,-21.39,-9.08,-10.25,1.07,0.31,-2.89,8.8019
0.07,0.76,0.36,-37.22,-26.56,17.01,-21.68,-9.67,-10.25,1.12,-0.08,-2.61,8.8756
0.11,0.77,0.41,-17.58,-35.99,7.9,-19.92,-10.55,-9.96,1.06,-0.13,-2.54,8.9454
0.18,0.78,0.45,-32.66,-71.48,-3.78,-19.63,-11.13,-8.79,1.01,-0.19,-2.47,9.0192
-0.09,0.76,0.42,-36.93,-64.39,19.97,-17.87,-13.18,-7.91,1.06,0.11,-2.51,9.0928
0.05,0.93,0.4,3.62,-35.45,69.38,-18.16,-14.36,-8.2,1.16,-0.05,-2.34,9.1666
0.33,1.23,0.05,135.19,-101.45,34.29,-19.34,-16.11,-10.25,1.31,-0.26,-2.1,9.2402
0.24,1.02,0.63,70.72,-20.81,-20.6,-17.29,-16.41,-11.13,0.99,-0.2,-2.29,9.3139
0.58,0.76,0.9,-11.05,73.18,-39.71,-15.82,-15.23,-10.84,0.62,-0.46,-2.24,9.3876
0.56,0.5,0.7,48.07,63.22,-48.8,-14.36,-14.36,-11.43,0.51,-0.58,-2.2,9.4574
0.48,0.28,0.63,98.1,69.95,-38.41,-15.82,-14.06,-13.48,0.33,-0.61,-2.26,9.5311
0.69,0.38,0.65,32.63,23.75,-23.74,-14.94,-13.77,-15.23,0.38,-0.74,-2.19,9.6049
0.52,0.89,0.72,-98.2,134.79,-9.45,-14.94,-11.72,-15.53,0.79,-0.43,-2.36,9.6785
0.87,1.05,-0.1,-59.97,61.03,-3.2,-14.06,-11.72,-15.53,0.88,-0.69,-2.15,9.7523
-0.02,0.71,0.13,-27.57,-38.87,-24.08,-13.18,-11.43,-15.53,1.39,0.03,-2.59,9.826
-0.44,0.95,0.16,-24.13,33.2,18.88,-13.77,-11.72,-15.23,1.11,0.43,-2.95,9.8957
0.08,0.82,0.46,-13.4,28.76,23.35,-13.77,-11.72,-15.53,1.05,-0.08,-2.56,9.9696
0.12,0.82,0.41,1.92,-8.96,-8.79,-14.06,-11.72,-14.94,1.09,-0.13,-2.5,10.0431
0.01,0.81,0.38,-10.49,-1.85,-2.43,-13.48,-11.72,-15.23,1.14,-0.01,-2.59,10.1174
0.0,0.82,0.4,-0.85,-6.93,-5.83,-13.18,-11.43,-15.23,1.12,-0.0,-2.61,10.1905
0.03,0.81,0.42,2.37,-3.46,-3.61,-12.89,-11.43,-14.94,1.09,-0.03,-2.58,10.2603
-0.01,0.83,0.4,-3.11,4.16,4.37,-13.18,-11.43,-14.65,1.12,0.02,-2.61,10.334
0.1,0.8,0.44,-3.14,4.78,5.16,-13.18,-11.43,-15.53,1.06,-0.1,-2.54,10.4077
0.03,0.81,0.41,-0.26,-3.72,-2.71,-12.89,-11.72,-14.94,1.1,-0.03,-2.57,10.4814
0.07,0.81,0.45,0.4,-3.07,-2.17,-12.89,-11.72,-14.94,1.06,-0.07,-2.54,10.5551
0.01,0.81,0.43,0.8,1.91,0.15,-12.3,-11.72,-15.23,1.08,-0.01,-2.59,10.6249
0.02,0.81,0.43,-0.29,2.05,0.51,-12.89,-11.72,-14.94,1.08,-0.02,-2.58,10.6986
0.05,0.79,0.44,1.26,2.7,-0.27,-13.48,-12.01,-15.23,1.06,-0.05,-2.56,10.7724
0.03,0.8,0.44,1.27,1.83,0.72,-12.89,-11.43,-15.53,1.06,-0.03,-2.6,10.8459
0.03,0.79,0.44,2.88,0.4,0.16,-12.89,-11.43,-15.23,1.06,-0.04,-2.58,10.9197
0.01,0.79,0.43,2.92,3.41,2.6,-13.48,-11.72,-15.23,1.08,-0.01,-2.6,10.9895
0.02,0.8,0.42,2.24,3.92,3.49,-13.18,-11.43,-15.23,1.09,-0.02,-2.6,11.0631
0.05,0.76,0.47,1.01,2.09,1.8,-12.89,-11.43,-14.65,1.01,-0.06,-2.56,11.137
0.0,0.8,0.42,1.82,-1.3,-0.38,-12.6,-11.13,-15.53,1.08,-0.0,-2.62,11.2106
0.02,0.78,0.45,3.9,-2.45,0.19,-12.3,-11.72,-14.36,1.05,-0.02,-2.56,11.2843
0.01,0.81,0.42,6.12,-1.07,-0.79,-12.6,-11.72,-15.23,1.09,-0.01,-2.59,11.3579
-0.04,0.84,0.39,14.1,2.75,0.25,-13.48,-11.72,-15.23,1.13,0.04,-2.63,11.4277
0.01,0.83,0.4,25.12,-16.41,-14.04,-12.6,-12.3,-14.65,1.12,-0.01,-2.55,11.5017
0.19,0.76,0.53,25.16,-26.01,-25.34,-13.77,-12.6,-14.94,0.94,-0.21,-2.43,11.5753
0.01,0.86,0.4,30.39,-32.97,-34.13,-13.18,-12.3,-13.48,1.13,-0.01,-2.53,11.6489
0.42,0.82,0.47,21.26,-96.87,-68.83,-13.48,-13.48,-13.18,0.91,-0.42,-2.22,11.7226
0.52,0.82,0.46,40.08,-250.0,-202.96,-13.18,-16.11,-11.13,0.87,-0.5,-2.05,11.7963
0.15,0.53,0.47,-38.8,-206.56,-167.37,-12.89,-18.75,-9.08,0.82,-0.21,-2.12,11.8701
-0.92,0.67,0.59,-32.42,36.08,1.11,-13.48,-19.63,-9.38,0.55,0.8,-2.84,11.9398
0.31,0.82,0.3,-3.81,27.69,-5.46,-13.77,-19.92,-9.96,1.09,-0.34,-1.95,12.0135
-0.15,0.84,0.58,12.57,-84.67,-52.14,-14.06,-21.09,-9.38,0.95,0.15,-2.32,12.0872
0.12,0.9,0.29,34.18,-85.68,-45.35,-14.06,-21.39,-9.67,1.24,-0.12,-2.03,12.161
0.17,0.95,0.29,22.75,-111.21,-63.37,-14.65,-22.27,-9.67,1.23,-0.16,-1.99,12.2347
-0.11,0.9,0.15,31.76,-92.43,-35.63,-14.36,-23.73,-9.96,1.37,0.12,-2.17,12.3082
0.05,0.88,0.25,26.33,-21.87,4.13,-15.23,-24.9,-10.84,1.29,-0.05,-2.05,12.378
0.38,0.87,0.41,13.64,-93.86,-27.31,-16.7,-25.78,-11.13,1.0,-0.37,-1.91,12.452
0.15,0.82,0.41,10.73,-40.75,-7.56,-15.82,-25.49,-11.72,1.08,-0.16,-2.05,12.5255
0.23,0.99,0.16,7.14,-64.84,-24.49,-15.82,-26.66,-11.43,1.29,-0.22,-1.89,12.5993
0.22,0.93,0.08,-0.4,-43.17,-15.37,-16.11,-27.25,-12.6,1.33,-0.23,-1.89,12.6729
0.26,1.09,0.01,36.84,-14.78,-22.65,-16.99,-26.95,-12.3,1.34,-0.23,-1.89,12.7466
0.63,1.17,-0.02,57.02,-210.94,-89.34,-19.34,-28.12,-13.77,1.07,-0.5,-1.82,12.8204
0.35,1.37,-0.0,-21.19,-185.36,-57.21,-21.39,-29.0,-15.82,1.32,-0.25,-1.96,12.8941
0.27,1.5,0.14,-65.84,-8.51,-50.72,-22.85,-28.12,-14.06,1.37,-0.18,-1.98,12.9638
0.17,1.31,0.35,-40.75,19.26,-48.06,-24.02,-26.95,-13.18,1.28,-0.13,-2.09,13.0376
0.07,0.86,0.27,49.95,40.07,-25.57,-25.2,-25.49,-14.06,1.26,-0.07,-2.2,13.1112
0.16,0.41,0.15,138.95,8.82,-13.99,-26.95,-25.2,-18.46,1.08,-0.36,-2.16,13.185
0.21,-0.25,-0.02,129.8,3.8,-8.5,-28.42,-24.02,-22.56,-0.87,-0.7,-2.05,13.2587
0.34,-0.35,0.2,89.48,-81.61,22.14,-29.3,-24.32,-24.9,-0.72,-0.71,-2.09,13.3325
-0.05,0.67,0.17,-250.0,92.04,57.06,-28.12,-27.54,-18.46,1.32,0.07,-2.36,13.4022
0.48,1.69,0.01,-140.52,18.71,26.98,-25.49,-31.93,-13.18,1.3,-0.27,-1.88,13.4758
0.02,2.0,0.39,-60.78,-174.05,-194.69,-25.78,-30.47,-13.48,1.38,-0.01,-2.1,13.5498
0.24,0.6,0.83,3.14,-163.03,-117.26,-25.78,-29.59,-9.96,0.61,-0.23,-2.2,13.6232
-0.15,0.66,0.63,-60.65,63.67,74.97,-24.61,-29.88,-9.38,0.8,0.16,-2.34,13.6969
0.27,0.95,0.22,-27.21,-45.58,-44.41,-24.61,-31.05,-8.5,1.22,-0.27,-1.83,13.7707
0.24,0.99,0.25,-48.23,-64.59,-49.34,-25.2,-30.47,-8.5,1.23,-0.23,-1.86,13.8405
0.05,0.71,0.42,-43.58,12.79,21.55,-25.2,-31.05,-7.32,1.04,-0.05,-2.08,13.9141
0.46,0.61,0.56,-32.93,-8.09,2.72,-24.9,-31.35,-6.74,0.7,-0.5,-1.98,13.9879
0.28,0.77,0.46,-32.93,-45.4,-18.65,-24.61,-32.23,-5.27,0.96,-0.3,-1.88,14.0616
0.26,1.1,0.17,-29.94,-84.68,-21.03,-24.61,-32.81,-5.27,1.29,-0.23,-1.7,14.1354
0.06,1.08,0.27,14.16,-35.72,101.94,-25.49,-33.4,-5.27,1.32,-0.06,-1.85,14.209
0.61,2.0,-0.84,111.46,-250.0,-188.49,-31.93,-34.28,-11.72,1.09,-0.27,-2.0,14.2832
0.05,1.52,0.9,29.84,-22.14,-10.98,-33.98,-29.88,-11.13,1.03,-0.03,-2.28,14.3527
0.33,0.93,1.62,115.26,48.67,-38.12,-33.4,-25.49,-16.99,0.51,-0.17,-2.47,14.4262
0.2,0.28,1.22,234.16,77.64,-35.55,-31.05,-22.85,-24.61,0.22,-0.16,-2.49,14.4999
0.25,-0.46,0.38,249.99,68.34,-27.33,-28.71,-21.68,-31.05,-0.79,-0.4,-1.76,14.5736
0.43,-0.87,0.01,135.41,3.55,-5.79,-25.2,-21.68,-35.16,-1.11,-0.46,-1.33,14.6473
0.22,-0.29,0.51,68.95,-57.67,31.65,-24.32,-20.21,-38.96,-0.48,-0.36,-1.81,14.721
0.41,1.24,0.53,-118.49,-61.71,72.86,-25.78,-20.8,-40.14,1.08,-0.3,-2.48,14.7947
-0.75,2.0,-2.0,-42.16,249.99,108.61,-31.05,-23.73,-33.98,0.75,0.26,-2.86,14.8645
-1.99,2.0,-1.24,217.12,76.76,66.57,-31.35,-23.44,-32.23,0.71,0.7,3.08,14.9382
0.02,0.87,0.27,-15.08,16.22,-29.08,-31.64,-24.9,-28.42,1.27,-0.02,-2.53,15.0119
-0.05,0.69,0.76,-91.49,63.05,64.49,-30.76,-23.73,-26.95,0.73,0.04,-2.65,15.0858
0.12,0.85,0.25,-45.64,15.44,14.31,-31.05,-23.73,-26.37,1.25,-0.14,-2.43,15.1593
0.2,0.87,0.3,-45.75,-60.12,-45.76,-31.35,-21.97,-26.37,1.18,-0.21,-2.43,15.2331
0.07,0.88,0.31,-47.49,-71.3,-44.56,-31.05,-20.21,-25.2,1.23,-0.07,-2.55,15.3067
