Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
-0.13,-0.88,-0.05,2.97,-0.66,2.34,3.52,-34.86,-26.37,-1.42,0.14,-0.78,0.0307
-0.12,-0.94,-0.05,4.84,3.0,2.1,4.69,-34.28,-25.2,-1.43,0.13,-0.8,0.0311
-0.11,-0.92,-0.06,4.79,1.99,3.14,3.52,-34.57,-25.78,-1.43,0.12,-0.8,0.0315
-0.12,-0.91,-0.05,1.88,1.1,2.71,3.81,-34.86,-26.07,-1.43,0.13,-0.8,0.0319
-0.14,-0.89,-0.05,0.91,-4.1,-2.74,3.52,-34.57,-26.07,-1.4,0.16,-0.76,0.0323
-0.14,-0.9,-0.05,1.12,0.26,2.43,3.81,-34.57,-26.37,-1.41,0.15,-0.76,0.0326
-0.16,-0.91,-0.05,-0.29,-5.25,1.64,3.81,-34.57,-26.07,-1.39,0.17,-0.75,0.033
-0.14,-0.93,-0.05,1.17,-0.02,7.85,3.81,-34.57,-25.78,-1.41,0.15,-0.78,0.0334
-0.13,-0.91,-0.04,2.82,0.62,8.68,3.22,-33.98,-26.07,-1.42,0.15,-0.77,0.0338
-0.15,-0.93,-0.07,2.57,-2.91,7.48,3.22,-33.98,-26.37,-1.39,0.16,-0.75,0.0342
-0.14,-0.89,-0.04,2.97,1.39,13.11,3.22,-34.28,-26.07,-1.41,0.16,-0.76,0.0345
-0.17,-0.85,-0.04,3.04,1.07,9.73,2.93,-33.98,-25.78,-1.37,0.2,-0.72,0.0349
-0.2,-0.89,-0.06,2.6,-6.39,7.68,2.93,-34.28,-25.78,-1.34,0.22,-0.71,0.0353
-0.21,-0.92,-0.07,1.88,-8.59,9.66,2.34,-33.4,-25.2,-1.34,0.22,-0.71,0.0357
-0.22,-0.82,-0.04,-5.01,-9.14,10.59,3.22,-33.4,-25.49,-1.3,0.27,-0.66,0.0361
-0.24,-0.88,-0.05,1.84,-4.98,11.64,2.34,-33.4,-26.37,-1.31,0.26,-0.65,0.0365
-0.22,-0.9,-0.05,3.38,0.43,13.45,2.93,-32.81,-26.66,-1.33,0.24,-0.66,0.0369
-0.26,-0.85,-0.09,0.3,-4.08,7.93,2.93,-33.4,-25.78,-1.26,0.3,-0.63,0.0372
-0.22,-0.86,-0.05,2.64,2.49,10.86,2.05,-33.11,-25.78,-1.32,0.25,-0.67,0.0376
-0.3,-0.84,-0.06,0.76,-7.3,8.5,2.05,-33.98,-25.78,-1.22,0.34,-0.6,0.038
-0.28,-0.86,-0.08,3.95,-5.75,3.66,2.34,-33.11,-25.2,-1.24,0.32,-0.62,0.0384
-0.29,-0.84,-0.05,3.59,-3.62,4.71,1.76,-33.11,-25.78,-1.24,0.33,-0.6,0.0388
-0.3,-0.81,-0.03,-2.99,-2.83,1.25,1.76,-33.69,-25.78,-1.22,0.35,-0.59,0.0392
-0.3,-0.85,-0.07,0.47,-1.34,3.02,2.34,-33.11,-26.07,-1.22,0.34,-0.58,0.0395
-0.28,-0.81,-0.06,4.92,-1.02,0.24,1.76,-32.81,-25.49,-1.23,0.33,-0.6,0.0399
-0.28,-0.87,-0.04,3.41,2.04,0.73,2.34,-33.11,-26.07,-1.25,0.32,-0.6,0.0403
-0.3,-0.85,-0.05,1.32,-3.28,1.27,1.76,-32.81,-25.78,-1.22,0.34,-0.58,0.0407
-0.29,-0.85,-0.09,0.46,-2.7,1.21,2.05,-33.11,-25.78,-1.23,0.33,-0.6,0.0411
-0.31,-0.82,-0.06,-1.46,-6.35,-2.49,2.05,-33.4,-25.78,-1.2,0.36,-0.57,0.0414
-0.27,-0.92,0.0,2.76,-1.57,-4.11,1.76,-33.11,-26.07,-1.29,0.28,-0.63,0.0418
-0.29,-0.86,-0.1,-7.41,6.26,-6.1,1.76,-33.4,-26.07,-1.23,0.33,-0.6,0.0422
-0.25,-0.78,-0.05,-8.36,-10.71,12.66,1.46,-33.11,-25.49,-1.25,0.31,-0.62,0.0426
-0.28,-0.85,-0.06,7.9,-4.96,-8.34,1.76,-32.81,-25.78,-1.24,0.32,-0.6,0.043
-0.28,-0.8,-0.06,7.84,2.56,0.7,1.76,-32.81,-25.2,-1.23,0.33,-0.6,0.0434
-0.3,-0.86,-0.1,6.36,-1.66,-3.33,2.64,-32.81,-25.49,-1.22,0.33,-0.6,0.0437
-0.28,-0.88,-0.08,6.72,-2.37,-1.79,1.76,-32.81,-26.07,-1.25,0.31,-0.61,0.0441
-0.25,-0.86,-0.06,3.52,7.64,8.3,1.17,-32.81,-26.37,-1.28,0.28,-0.63,0.0445
-0.32,-0.81,-0.04,-1.57,-1.61,1.01,1.17,-32.81,-25.78,-1.19,0.38,-0.55,0.0449
-0.3,-0.85,-0.03,2.56,1.74,2.49,1.76,-32.81,-25.2,-1.23,0.33,-0.6,0.0453
-0.24,-0.91,-0.11,-23.81,12.68,128.11,1.17,-32.23,-25.78,-1.28,0.26,-0.65,0.0457
-0.06,-0.97,-0.31,43.85,37.38,-42.61,0.59,-32.52,-26.66,-1.26,0.06,-0.84,0.046
-0.44,-0.76,-0.13,-3.79,-12.81,1.59,-0.29,-32.23,-26.07,-1.03,0.52,-0.43,0.0464
-0.41,-0.83,-0.11,4.34,-16.37,3.29,0.88,-32.52,-25.78,-1.1,0.45,-0.49,0.0468
-0.28,-1.07,-0.15,51.73,80.59,-20.2,0.88,-32.23,-26.95,-1.28,0.25,-0.64,0.0472
-0.41,-0.7,-0.12,-3.56,61.79,30.89,0.88,-33.11,-26.95,-1.02,0.53,-0.41,0.0476
-0.32,-0.5,-0.28,-69.18,-20.52,51.8,0.0,-33.69,-27.54,-0.87,0.51,-0.47,0.048
-0.34,-1.05,-0.07,13.89,8.6,53.89,0.29,-32.52,-27.54,-1.25,0.32,-0.57,0.0484
-0.31,-0.86,-0.23,46.39,33.53,52.01,-1.17,-31.05,-27.54,-1.15,0.34,-0.56,0.0488
-0.41,-0.76,-0.11,37.71,0.05,-40.6,0.59,-32.52,-27.54,-1.06,0.49,-0.42,0.0492
-0.51,-0.73,-0.06,38.11,43.33,-41.85,1.46,-32.23,-27.25,-0.96,0.61,-0.31,0.0496
-0.48,-0.55,-0.13,-9.05,55.74,5.58,1.17,-33.4,-27.83,-0.84,0.7,-0.23,0.05
-0.04,-0.64,-0.15,-15.28,190.7,144.01,-0.29,-33.11,-30.47,-1.33,0.07,-0.78,0.0504
-0.81,-0.8,-0.32,-65.88,51.51,-110.86,0.0,-34.28,-32.23,-0.74,0.76,-0.09,0.0508
-0.07,-0.72,-0.77,-91.41,119.8,42.26,-0.29,-36.04,-35.16,-0.75,0.07,-0.92,0.0512
-0.72,0.74,-0.18,-250.0,90.5,125.53,-7.62,-36.33,-39.55,0.78,0.76,3.12,0.0516
-0.69,-0.47,-1.02,-9.48,-49.13,40.2,-7.32,-36.62,-38.67,-0.37,0.55,-0.75,0.052
-0.27,0.06,-0.77,-1.34,-4.08,10.76,-5.86,-36.33,-37.21,0.07,0.34,-1.97,0.0524
-0.47,-0.56,-0.92,0.35,18.39,-36.89,-5.86,-36.62,-38.38,-0.5,0.41,-0.77,0.0528
-0.4,-0.52,-0.92,-18.39,2.9,-6.95,-5.86,-36.04,-38.38,-0.47,0.36,-0.87,0.0533
-0.38,-0.57,-0.92,-13.15,5.07,-6.24,-6.45,-36.04,-38.67,-0.52,0.33,-0.86,0.0537
-0.33,-0.5,-0.91,-4.14,-1.53,-8.32,-6.45,-36.62,-38.67,-0.48,0.31,-0.95,0.0541
-0.4,-0.42,-0.79,-29.08,-37.3,-85.08,-7.03,-35.74,-38.67,-0.44,0.42,-0.85,0.0545
-0.35,-0.48,-0.92,-42.85,-30.85,-77.93,-6.15,-35.74,-38.67,-0.45,0.33,-0.95,0.0549
-0.28,-0.39,-0.88,-63.25,-51.54,-62.28,-7.03,-35.45,-38.38,-0.4,0.29,-1.11,0.0553
-0.23,-0.56,-0.99,15.72,-4.81,25.54,-7.32,-34.86,-38.67,-0.5,0.2,-1.05,0.0557
-0.25,-0.45,-0.94,37.99,7.08,-18.84,-6.45,-34.86,-38.96,-0.43,0.23,-1.08,0.0561
-0.29,-0.47,-0.89,50.13,15.8,2.21,-6.15,-35.74,-39.55,-0.46,0.28,-0.97,0.0565
-0.41,-0.54,-0.84,53.09,-9.35,-83.76,-5.57,-34.86,-38.96,-0.52,0.39,-0.73,0.0569
-0.28,-0.71,-0.88,42.11,-15.77,-39.7,-3.52,-35.45,-38.38,-0.66,0.24,-0.78,0.0573
-0.16,-0.66,-0.95,22.77,-3.68,5.01,-3.52,-35.45,-39.55,-0.6,0.13,-0.93,0.0577
-0.21,-0.5,-0.82,-20.58,5.3,-35.97,-3.81,-34.57,-38.96,-0.53,0.22,-0.91,0.0581
-0.03,-0.79,-0.81,5.96,25.64,13.01,-3.22,-36.04,-40.14,-0.77,0.03,-0.92,0.0585
-0.13,-1.03,-0.71,54.85,-18.17,-22.93,-2.05,-35.16,-39.55,-0.96,0.1,-0.74,0.0589
-0.01,-0.43,-0.74,-17.71,56.36,32.96,-2.64,-36.33,-40.14,-0.52,0.01,-1.11,0.0593
-0.25,-1.11,-1.12,14.53,-4.14,-38.37,-3.52,-36.33,-41.31,-0.77,0.16,-0.77,0.0597
0.05,-0.64,-0.87,10.52,8.32,12.21,-3.22,-36.62,-41.31,-0.63,-0.04,-1.07,0.0601
-0.06,-0.81,-0.86,-0.77,4.55,3.87,-3.22,-36.33,-41.02,-0.76,0.05,-0.9,0.0605
-0.11,-0.73,-0.83,1.18,-6.58,-11.24,-3.52,-36.33,-41.02,-0.72,0.1,-0.88,0.0609
-0.07,-0.69,-0.83,2.16,-5.24,-13.33,-3.52,-36.04,-41.02,-0.69,0.06,-0.93,0.0613
-0.08,-0.7,-0.86,1.2,-3.46,-13.24,-3.52,-36.62,-41.31,-0.69,0.07,-0.93,0.0617
-0.03,-0.75,-0.84,2.79,2.27,1.27,-2.93,-36.91,-41.31,-0.73,0.02,-0.95,0.062
-0.05,-0.74,-0.82,-2.86,1.3,0.83,-3.22,-36.62,-40.72,-0.73,0.04,-0.93,0.0624
-0.09,-0.73,-0.87,-2.03,2.06,0.02,-3.22,-36.62,-40.43,-0.7,0.08,-0.92,0.0628
-0.07,-0.71,-0.88,0.15,2.41,4.03,-3.81,-36.04,-41.02,-0.68,0.06,-0.94,0.0632
-0.08,-0.71,-0.88,1.69,-2.99,-6.11,-3.52,-36.62,-41.31,-0.68,0.07,-0.94,0.0636
-0.07,-0.72,-0.85,1.86,0.02,-2.54,-3.81,-36.33,-41.6,-0.7,0.06,-0.93,0.064
-0.05,-0.7,-0.85,-3.68,2.03,-5.88,-3.52,-36.91,-41.89,-0.69,0.04,-0.95,0.0644
-0.08,-0.75,-0.9,3.79,-1.82,-5.49,-3.52,-36.62,-41.31,-0.69,0.07,-0.93,0.0648
-0.06,-0.71,-0.86,-0.85,0.7,-1.08,-3.52,-36.62,-40.72,-0.69,0.05,-0.96,0.0652
-0.07,-0.71,-0.88,1.6,-1.39,2.67,-4.1,-36.62,-41.6,-0.68,0.06,-0.95,0.0656
-0.06,-0.71,-0.9,1.31,1.07,3.4,-3.81,-36.91,-41.02,-0.67,0.05,-0.97,0.0659
-0.07,-0.71,-0.89,1.86,-0.43,-4.17,-3.81,-35.74,-41.02,-0.67,0.06,-0.95,0.0663
-0.06,-0.71,-0.87,1.63,-2.09,-0.53,-4.1,-36.91,-41.31,-0.68,0.05,-0.96,0.0667
-0.04,-0.71,-0.84,-0.56,-0.71,8.98,-4.1,-36.91,-41.31,-0.7,0.04,-0.97,0.0671
-0.04,-0.74,-0.89,2.1,6.23,21.74,-4.39,-36.33,-41.89,-0.7,0.04,-0.96,0.0675
-0.07,-0.67,-0.92,2.12,0.48,7.13,-4.1,-36.04,-42.19,-0.63,0.06,-0.97,0.0678
-0.07,-0.69,-0.89,3.26,-3.27,-4.94,-4.1,-36.33,-41.6,-0.66,0.07,-0.96,0.0682
-0.04,-0.68,-0.9,0.06,6.42,11.43,-4.1,-36.04,-40.72,-0.64,0.03,-1.01,0.0686
-0.2,-0.66,-0.86,3.75,-13.47,-26.4,-4.39,-36.33,-42.77,-0.64,0.19,-0.83,0.069
-0.1,-0.69,-0.9,3.44,-3.94,-6.86,-4.98,-36.33,-41.02,-0.65,0.09,-0.96,0.0694
-0.07,-0.7,-0.9,4.33,1.59,7.63,-4.39,-35.45,-41.31,-0.66,0.06,-0.96,0.0698
-0.08,-0.67,-0.9,3.79,-0.6,-4.44,-4.69,-36.33,-41.02,-0.64,0.07,-0.98,0.0702
-0.08,-0.68,-0.88,1.46,-2.01,-1.58,-4.98,-36.62,-41.89,-0.66,0.08,-0.96,0.0706
-0.09,-0.69,-0.91,3.27,-1.71,-2.25,-4.39,-36.04,-41.31,-0.65,0.08,-0.96,0.0709
-0.09,-0.67,-0.89,1.95,-1.28,1.25,-4.98,-35.74,-41.31,-0.65,0.08,-0.96,0.0713
-0.1,-0.67,-0.89,1.68,-0.64,-6.14,-5.27,-36.33,-41.89,-0.64,0.09,-0.96,0.0717
-0.11,-0.7,-0.92,0.67,1.37,-6.61,-4.69,-36.91,-41.89,-0.64,0.1,-0.95,0.0721
-0.08,-0.68,-0.89,3.05,0.22,1.43,-4.69,-36.04,-41.6,-0.66,0.07,-0.96,0.0725
-0.08,-0.69,-0.92,2.94,0.21,0.48,-4.98,-36.33,-41.6,-0.65,0.07,-0.98,0.0729
-0.1,-0.65,-0.86,-0.4,-0.7,-6.23,-5.27,-36.33,-41.31,-0.65,0.1,-0.96,0.0733
-0.12,-0.69,-0.9,0.47,-2.37,-0.75,-4.69,-35.74,-41.89,-0.65,0.11,-0.92,0.0736
-0.1,-0.65,-0.9,1.37,1.94,2.14,-4.98,-36.33,-42.77,-0.62,0.09,-0.96,0.074
-0.08,-0.68,-0.93,3.47,-0.81,0.07,-4.39,-35.74,-41.02,-0.63,0.07,-0.98,0.0744
-0.09,-0.66,-0.9,2.0,-0.11,0.21,-4.69,-36.33,-41.6,-0.63,0.08,-0.97,0.0748
-0.09,-0.69,-0.9,1.47,-1.01,-0.14,-4.39,-35.74,-41.31,-0.65,0.08,-0.95,0.0752
-0.09,-0.65,-0.9,1.14,0.31,-0.54,-5.86,-36.62,-42.19,-0.62,0.08,-0.99,0.0756
-0.1,-0.67,-0.92,0.67,-1.34,-1.89,-5.27,-35.74,-41.6,-0.62,0.09,-0.97,0.076
-0.08,-0.66,-0.91,1.21,-0.29,3.01,-4.98,-36.04,-41.89,-0.63,0.08,-0.98,0.0763
-0.09,-0.66,-0.92,2.62,0.0,3.27,-5.27,-35.74,-41.89,-0.62,0.08,-0.98,0.0767
-0.09,-0.66,-0.91,2.4,0.69,2.38,-5.86,-36.33,-42.48,-0.62,0.08,-0.99,0.0771
-0.09,-0.67,-0.93,3.16,0.02,2.81,-4.98,-36.62,-41.6,-0.62,0.08,-0.99,0.0775
-0.09,-0.66,-0.91,2.48,-0.56,1.24,-4.98,-36.33,-42.19,-0.62,0.08,-0.98,0.0779
-0.1,-0.66,-0.92,2.87,-0.4,1.47,-4.98,-35.74,-41.6,-0.62,0.09,-0.97,0.0782
-0.11,-0.66,-0.92,2.11,-0.67,-0.23,-5.57,-36.04,-41.6,-0.62,0.1,-0.98,0.0786
-0.1,-0.66,-0.9,0.69,-1.11,1.36,-5.57,-35.74,-41.89,-0.62,0.09,-0.98,0.079
-0.14,-0.7,-0.95,3.62,-9.76,-7.89,-5.86,-36.33,-41.6,-0.63,0.11,-0.96,0.0794
-0.13,-0.62,-0.9,-2.22,-3.52,-10.68,-5.27,-36.04,-41.89,-0.6,0.12,-0.96,0.0798
-0.11,-0.68,-0.92,5.33,-2.75,-2.62,-4.69,-35.45,-41.31,-0.63,0.1,-0.95,0.0802
-0.11,-0.66,-0.92,-2.83,5.13,-0.73,-5.27,-36.04,-41.6,-0.62,0.09,-0.98,0.0806
-0.1,-0.65,-0.92,2.25,0.17,3.59,-5.86,-35.74,-42.19,-0.62,0.09,-0.98,0.081
-0.1,-0.66,-0.93,3.68,1.99,4.5,-5.27,-35.74,-41.31,-0.62,0.09,-0.98,0.0813
-0.1,-0.65,-0.93,2.41,-0.41,2.48,-4.69,-36.62,-41.89,-0.61,0.09,-0.98,0.0817
-0.12,-0.65,-0.92,2.56,-0.85,-0.6,-5.57,-36.33,-41.6,-0.61,0.1,-0.98,0.0821
-0.12,-0.65,-0.92,1.93,-0.83,-0.42,-6.15,-36.04,-42.48,-0.61,0.11,-0.97,0.0825
-0.12,-0.66,-0.93,7.71,-2.27,5.33,-4.98,-35.45,-41.6,-0.62,0.1,-0.95,0.0829
-0.11,-0.68,-0.94,6.96,-7.55,9.48,-4.98,-35.45,-41.89,-0.62,0.1,-0.95,0.0833
-0.09,-0.63,-0.85,8.21,3.11,28.34,-5.57,-35.45,-41.89,-0.63,0.08,-0.97,0.0836
-0.11,-0.66,-0.92,3.6,-1.47,-2.17,-5.27,-35.74,-41.6,-0.62,0.1,-0.97,0.084
-0.12,-0.63,-0.92,-4.23,2.19,-2.04,-5.27,-35.74,-42.19,-0.6,0.11,-0.96,0.0844
-0.14,-0.67,-0.91,1.05,-0.61,1.06,-5.57,-35.74,-41.89,-0.63,0.12,-0.94,0.0848
-0.12,-0.63,-0.92,-1.14,0.15,-1.56,-4.98,-35.74,-42.19,-0.6,0.11,-0.95,0.0852
-0.11,-0.65,-0.93,2.72,-0.7,-0.68,-5.57,-35.45,-41.6,-0.61,0.1,-0.98,0.0856
-0.12,-0.65,-0.92,1.95,-1.37,1.52,-5.57,-35.74,-41.89,-0.61,0.1,-0.97,0.0859
-0.11,-0.66,-0.93,2.37,-0.34,-0.34,-5.57,-36.04,-42.19,-0.61,0.1,-0.98,0.0863
-0.1,-0.66,-0.94,2.07,-0.79,4.49,-6.15,-35.45,-42.19,-0.61,0.09,-0.99,0.0867
-0.14,-0.65,-0.93,3.5,-0.43,-1.33,-5.57,-35.74,-42.77,-0.61,0.12,-0.94,0.0871
-0.12,-0.63,-0.92,2.72,1.21,1.96,-5.57,-35.74,-43.07,-0.6,0.11,-0.96,0.0875
-0.11,-0.64,-0.92,2.12,0.88,-0.87,-5.27,-36.04,-41.6,-0.61,0.1,-0.98,0.0879
-0.11,-0.67,-0.94,5.31,5.44,2.68,-5.27,-34.86,-42.19,-0.61,0.09,-0.96,0.0882
