Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
-0.45,-1.25,-0.54,-38.55,208.6,52.28,-7.32,-5.57,-4.1,-1.05,0.32,-1.25,0.0108
-0.16,-0.82,-0.46,30.37,189.79,13.06,-8.2,-2.05,-4.1,-1.04,0.17,-1.85,0.0114
-0.07,-0.8,-0.36,62.13,140.14,14.68,-8.79,-0.88,-4.1,-1.14,0.08,-1.44,0.012
0.0,-0.94,-0.19,52.73,63.48,-2.22,-9.08,0.88,-3.81,-1.37,-0.0,0.42,0.0125
0.19,-0.94,-0.31,7.55,53.15,-5.79,-9.67,1.46,-3.52,-1.2,-0.19,1.57,0.013
0.14,-1.11,-0.44,10.72,48.3,-6.16,-8.5,1.76,-3.52,-1.18,-0.12,1.46,0.0135
0.05,-0.98,-0.31,-12.57,89.38,-40.6,-7.91,2.34,-3.52,-1.26,-0.05,1.11,0.014
0.21,-0.73,-0.19,20.24,67.5,-9.3,-8.2,3.22,-3.52,-1.2,-0.27,1.14,0.0144
0.2,-0.65,-0.12,14.15,25.34,50.42,-8.5,4.98,-3.22,-1.23,-0.29,1.23,0.0149
0.14,-1.09,0.03,-37.9,30.22,46.64,-9.67,6.45,-3.81,-1.44,-0.13,1.06,0.0154
0.3,-1.08,-0.17,31.65,46.58,24.06,-10.55,5.86,-3.22,-1.26,-0.27,1.32,0.0159
0.06,-0.89,-0.26,24.11,29.88,6.25,-10.55,6.15,-3.81,-1.28,-0.06,1.41,0.0164
-0.09,-1.0,-0.2,-32.07,26.54,-25.26,-9.38,6.15,-4.1,-1.35,0.09,1.35,0.0169
0.17,-1.02,-0.04,-8.47,-51.65,-45.17,-9.08,4.98,-3.81,-1.41,-0.16,0.96,0.0174
0.32,-0.9,-0.24,-5.46,-45.75,28.5,-8.5,3.22,-3.52,-1.16,-0.33,1.28,0.0179
0.03,-1.11,-0.45,-40.95,24.62,-9.6,-7.32,2.64,-4.69,-1.19,-0.03,0.98,0.0183
-0.06,-0.77,-0.76,-49.54,27.76,-72.33,-5.27,1.17,-5.27,-0.79,0.05,1.58,0.0188
-0.08,-0.92,-0.65,-21.7,6.89,-28.34,-4.69,0.88,-5.86,-0.95,0.07,0.59,0.0192
0.49,-0.68,-0.38,0.54,-5.58,6.97,-4.1,0.88,-5.27,-0.83,-0.56,-1.17,0.0196
0.42,-0.83,-0.51,14.39,-20.23,46.43,-4.69,-0.29,-4.1,-0.9,-0.4,-1.6,0.0201
0.05,-1.0,-0.72,5.58,12.37,-0.37,-5.57,0.0,-4.69,-0.94,-0.04,-0.37,0.0205
0.09,-1.0,-0.76,-15.86,32.71,-2.3,-4.69,-0.59,-5.27,-0.92,-0.07,-0.64,0.0209
0.16,-1.05,-0.72,-22.44,38.06,29.3,-3.81,0.29,-5.27,-0.96,-0.13,-0.17,0.0214
0.03,-1.06,-0.43,-2.54,62.29,-29.9,-3.22,-0.59,-4.69,-1.18,-0.02,-0.22,0.0218
0.2,-0.77,-0.18,18.71,30.38,-56.47,-2.64,-1.17,-4.1,-1.23,-0.25,-0.69,0.0223
0.22,-0.84,-0.14,39.42,-61.5,38.76,-3.52,-2.93,-4.1,-1.27,-0.25,-1.08,0.0227
0.3,-0.91,-0.34,-69.64,-3.84,7.6,-2.05,-2.64,-4.98,-1.11,-0.29,-0.98,0.0232
0.35,-0.92,-0.57,-49.39,13.48,9.21,-2.34,-2.64,-6.74,-0.94,-0.32,-0.98,0.0236
0.02,-0.82,-0.77,17.48,23.64,-13.85,-1.17,-3.52,-7.62,-0.82,-0.02,-0.66,0.0241
0.18,-0.93,-0.59,5.36,40.94,-15.8,-1.46,-3.52,-7.03,-0.99,-0.16,-0.79,0.0245
0.42,-1.11,-0.5,6.34,20.06,19.8,-2.05,-2.93,-8.5,-1.04,-0.33,-0.83,0.0249
0.4,-1.08,-0.59,14.72,23.54,-27.39,-1.46,-4.39,-8.79,-0.98,-0.32,-0.94,0.0254
0.27,-0.71,-0.61,-5.33,35.32,-23.99,-1.17,-4.69,-9.08,-0.81,-0.28,-0.99,0.0258
0.22,-0.59,-0.79,-2.02,5.87,5.77,-1.17,-5.57,-9.67,-0.62,-0.22,-1.1,0.0262
-0.07,-1.05,-0.7,-13.83,30.53,29.3,-1.76,-4.98,-9.96,-0.98,0.06,-0.53,0.0267
0.45,-0.73,-0.4,23.04,-0.35,9.07,-2.64,-4.98,-10.84,-0.88,-0.5,-1.19,0.0271
0.58,-0.88,-0.36,45.84,-52.83,-4.23,-2.34,-5.27,-8.79,-0.91,-0.55,-1.32,0.0276
0.26,-0.91,-0.6,18.64,-44.33,-19.97,-2.64,-6.74,-9.38,-0.95,-0.24,-1.09,0.028
0.2,-0.84,-0.78,-39.38,-34.26,-0.05,-0.88,-7.62,-9.96,-0.81,-0.18,-1.03,0.0284
0.26,-1.0,-0.87,-51.67,10.23,16.25,-0.88,-7.62,-11.13,-0.83,-0.19,-0.98,0.0288
0.14,-1.37,-0.71,11.36,43.14,-49.1,-0.59,-9.08,-11.43,-1.08,-0.09,-0.84,0.0292
0.33,-0.56,-0.34,70.01,22.35,-67.6,-0.59,-10.84,-9.67,-0.87,-0.46,-1.39,0.0297
0.36,-0.65,-0.27,48.79,-48.47,23.19,-2.05,-11.72,-9.38,-0.96,-0.48,-1.49,0.0301
0.36,-1.05,-0.36,-37.15,-15.28,39.83,-1.46,-11.13,-9.96,-1.12,-0.31,-1.23,0.0305
0.44,-0.85,-0.55,-9.65,0.03,-5.15,-1.46,-11.13,-10.84,-0.88,-0.41,-1.35,0.0309
0.3,-0.87,-0.63,21.77,18.19,-13.02,-0.88,-11.13,-10.84,-0.89,-0.27,-1.2,0.0313
0.35,-0.9,-0.42,33.64,-8.03,-8.83,-1.76,-11.43,-10.25,-1.03,-0.34,-1.28,0.0317
0.49,-0.98,-0.15,40.86,-61.2,-9.22,-1.76,-12.3,-9.96,-1.09,-0.46,-1.43,0.0321
0.51,-1.05,-0.31,-1.23,-60.77,-5.05,-2.05,-12.89,-12.01,-1.05,-0.44,-1.35,0.0325
0.3,-1.08,-0.49,2.55,-27.37,-7.58,-2.05,-12.89,-12.89,-1.08,-0.25,-1.13,0.0329
0.34,-0.64,-0.51,20.91,-16.25,-31.33,-2.34,-13.48,-13.48,-0.81,-0.4,-1.37,0.0333
0.31,-0.67,-0.69,38.6,-29.82,11.47,-2.34,-13.18,-14.36,-0.72,-0.31,-1.31,0.0337
0.04,-1.19,-0.48,14.06,-12.43,25.17,-1.17,-13.18,-13.77,-1.19,-0.03,-0.85,0.0341
0.49,-0.68,-0.3,35.52,-19.1,29.11,-2.64,-12.3,-14.06,-0.87,-0.58,-1.46,0.0345
0.37,-0.93,-0.34,44.67,-42.02,9.19,-2.93,-12.89,-13.48,-1.07,-0.36,-1.24,0.0349
0.28,-0.87,-0.46,1.88,-40.18,-10.98,-2.64,-12.89,-14.06,-1.02,-0.27,-1.15,0.0354
0.22,-1.1,-0.51,-42.36,-31.52,10.88,-2.64,-12.6,-16.11,-1.1,-0.18,-0.95,0.0358
0.21,-1.14,-0.58,-26.87,-29.91,-17.58,-2.34,-12.6,-16.41,-1.07,-0.16,-0.93,0.0362
0.27,-1.06,-0.31,13.24,11.6,-12.77,-2.64,-12.01,-17.87,-1.2,-0.24,-0.9,0.0366
0.31,-0.38,-0.23,39.22,-36.45,-1.34,-3.22,-12.6,-17.87,-0.77,-0.61,-1.43,0.037
-0.0,-1.0,-0.17,19.28,-80.41,-12.63,-3.22,-13.18,-18.46,-1.4,0.0,-0.64,0.0374
0.28,-1.01,-0.36,-111.36,-76.48,28.46,-3.22,-11.72,-19.92,-1.15,-0.26,-0.88,0.0378
0.48,-1.05,-0.5,14.59,-6.46,28.61,-2.93,-10.84,-20.51,-0.99,-0.4,-1.03,0.0382
0.11,-0.95,-0.66,70.05,73.69,-0.84,-3.52,-10.84,-19.34,-0.95,-0.1,-0.78,0.0386
0.17,-0.86,-0.57,15.91,33.9,-39.55,-3.52,-10.84,-19.04,-0.96,-0.16,-0.86,0.039
0.28,-1.0,-0.34,-12.21,14.98,-24.1,-3.22,-11.72,-19.92,-1.16,-0.26,-0.88,0.0395
0.47,-0.93,-0.33,-14.89,-15.3,1.93,-3.22,-10.84,-21.09,-1.01,-0.45,-1.07,0.0399
0.08,-1.3,-0.34,-34.54,42.94,9.66,-3.22,-10.55,-21.09,-1.31,-0.06,-0.56,0.0403
0.34,-0.53,-0.45,8.31,12.23,-50.84,-3.81,-10.84,-22.27,-0.76,-0.46,-1.2,0.0407
0.16,-0.89,-0.6,25.05,3.94,28.24,-3.81,-9.67,-21.09,-0.96,-0.15,-0.75,0.0411
-0.02,-1.12,-0.43,18.94,-23.17,-5.95,-3.52,-10.25,-21.68,-1.2,0.02,-0.47,0.0415
0.37,-0.71,-0.05,43.98,-101.15,-9.51,-3.52,-9.96,-21.09,-1.09,-0.48,-1.04,0.0419
0.52,-0.77,-0.01,29.01,-106.59,26.21,-3.52,-8.2,-21.09,-0.98,-0.6,-1.13,0.0423
0.03,-1.06,-0.44,14.11,-80.06,39.95,-3.52,-7.03,-20.8,-1.18,-0.03,-0.4,0.0427
0.02,-1.1,-0.6,-28.18,-83.3,3.0,-3.81,-6.15,-21.97,-1.07,-0.02,-0.36,0.043
0.14,-1.03,-0.63,-25.2,-73.6,-11.7,-3.81,-5.27,-22.27,-1.01,-0.12,-0.45,0.0434
0.05,-0.94,-0.51,-7.45,-66.47,-18.95,-3.81,-5.86,-22.56,-1.07,-0.05,-0.38,0.0439
0.15,-0.73,-0.31,-19.13,-76.61,-5.75,-3.81,-4.69,-23.14,-1.13,-0.18,-0.45,0.0443
0.09,-0.96,-0.24,10.52,-55.68,38.84,-4.1,-4.39,-22.56,-1.31,-0.09,-0.3,0.0447
-0.01,-0.93,-0.21,47.42,-106.35,-7.82,-4.1,-3.81,-21.09,-1.35,0.01,-0.18,0.0451
0.02,-1.1,-0.17,13.8,-65.55,-1.03,-3.22,-4.1,-20.8,-1.42,-0.02,-0.22,0.0454
0.14,-0.99,-0.28,20.44,-57.66,4.81,-4.1,-4.1,-20.8,-1.27,-0.14,-0.37,0.0458
0.11,-0.91,-0.52,-1.3,-50.02,13.3,-3.22,-3.81,-19.92,-1.04,-0.1,-0.37,0.0462
0.05,-0.82,-0.68,-48.59,-1.03,8.38,-3.81,-3.52,-20.8,-0.88,-0.05,-0.33,0.0466
-0.02,-0.93,-0.52,-75.01,-29.11,-47.12,-3.81,-4.1,-21.39,-1.06,0.02,-0.21,0.047
0.21,-1.18,-0.35,-37.13,4.48,-45.99,-3.52,-4.39,-21.97,-1.24,-0.17,-0.4,0.0474
0.21,-0.73,-0.53,10.49,14.7,-56.49,-3.52,-5.57,-22.27,-0.91,-0.22,-0.64,0.0478
-0.11,-0.92,-0.46,29.94,14.31,-15.0,-3.22,-5.86,-21.97,-1.09,0.11,-0.18,0.0482
0.3,-0.99,-0.26,56.66,-73.68,-55.64,-3.22,-6.74,-20.21,-1.19,-0.28,-0.68,0.0486
0.1,-1.22,-0.19,8.95,-80.89,-4.84,-2.64,-7.03,-20.8,-1.39,-0.08,-0.42,0.049
0.38,-0.68,-0.24,-5.07,-82.89,-34.21,-3.22,-7.32,-19.63,-0.98,-0.49,-1.01,0.0494
0.12,-0.88,-0.48,9.48,-67.98,-45.68,-3.22,-8.79,-19.63,-1.06,-0.12,-0.65,0.0498
0.05,-1.03,-0.72,10.93,-77.34,-6.23,-2.64,-9.08,-19.92,-0.96,-0.04,-0.6,0.0502
0.16,-0.98,-0.59,-25.79,-8.8,-12.6,-3.52,-9.08,-20.21,-1.02,-0.14,-0.7,0.0506
0.57,-0.97,-0.37,29.44,-87.81,-60.23,-3.81,-9.96,-20.8,-0.96,-0.5,-1.13,0.051
0.3,-0.79,-0.63,33.91,-95.15,-30.59,-3.52,-10.55,-21.09,-0.85,-0.29,-0.99,0.0514
0.3,-0.76,-0.52,-10.71,-36.51,29.37,-3.52,-10.25,-21.39,-0.91,-0.31,-0.96,0.0518
0.42,-0.88,-0.58,9.05,-6.26,2.92,-3.52,-9.96,-21.39,-0.89,-0.37,-1.02,0.0522
0.26,-1.01,-0.64,34.48,21.01,-12.95,-4.1,-10.25,-19.92,-0.97,-0.21,-0.87,0.0526
0.33,-0.77,-0.58,11.08,18.42,19.87,-3.52,-9.96,-20.51,-0.86,-0.33,-1.02,0.053
0.23,-0.96,-0.61,-20.84,4.97,25.98,-3.52,-9.38,-20.21,-0.98,-0.2,-0.8,0.0534
0.29,-1.0,-0.43,-14.79,25.53,19.26,-3.52,-8.5,-20.8,-1.09,-0.26,-0.76,0.0538
0.41,-0.86,-0.38,16.27,2.54,-11.27,-3.52,-9.67,-20.51,-0.99,-0.41,-1.01,0.0542
0.29,-0.92,-0.57,0.43,16.02,7.52,-3.81,-9.38,-20.8,-0.97,-0.26,-0.86,0.0546
0.25,-0.87,-0.6,-14.79,35.61,9.25,-4.1,-9.08,-20.51,-0.93,-0.23,-0.85,0.055
0.25,-0.89,-0.52,-8.58,26.63,15.76,-3.22,-9.08,-21.39,-1.0,-0.23,-0.78,0.0554
0.24,-0.94,-0.49,3.27,16.14,8.8,-3.52,-9.38,-20.51,-1.04,-0.22,-0.78,0.0558
0.26,-1.0,-0.43,6.5,-0.92,-3.92,-4.1,-8.79,-20.8,-1.1,-0.23,-0.75,0.0562
0.31,-0.88,-0.45,5.42,-14.4,4.56,-3.22,-9.08,-20.8,-1.01,-0.31,-0.86,0.0566
0.27,-0.93,-0.52,2.2,-8.04,-4.86,-3.81,-9.38,-20.51,-1.0,-0.25,-0.84,0.0569
0.26,-0.92,-0.53,1.79,-2.09,-9.69,-4.1,-9.08,-20.51,-1.0,-0.24,-0.83,0.0573
0.25,-0.87,-0.52,0.05,-2.67,-7.14,-3.22,-8.79,-20.51,-0.98,-0.24,-0.8,0.0577
0.3,-0.9,-0.48,1.95,-8.89,-0.95,-3.52,-9.08,-21.09,-1.0,-0.29,-0.85,0.0581
0.28,-0.9,-0.53,3.78,-10.4,-5.3,-3.81,-9.38,-20.21,-0.99,-0.26,-0.86,0.0585
0.29,-0.9,-0.55,1.86,-3.88,-2.94,-3.81,-9.96,-20.8,-0.97,-0.27,-0.89,0.0589
0.29,-0.91,-0.53,3.7,-0.18,-6.66,-3.22,-9.38,-20.21,-0.99,-0.27,-0.86,0.0593
0.27,-0.87,-0.53,5.25,-1.24,-2.31,-3.52,-9.38,-19.63,-0.97,-0.26,-0.88,0.0596
0.29,-0.91,-0.52,1.01,1.46,3.39,-3.52,-9.67,-21.09,-0.99,-0.27,-0.86,0.06
0.29,-0.89,-0.53,4.89,-2.44,-0.53,-3.22,-9.67,-20.21,-0.98,-0.27,-0.88,0.0604
0.28,-0.89,-0.53,-0.27,2.53,6.19,-3.52,-9.38,-20.8,-0.98,-0.26,-0.85,0.0608
0.29,-0.92,-0.52,2.57,0.47,0.98,-4.1,-8.79,-20.8,-1.0,-0.27,-0.83,0.0612
0.29,-0.89,-0.53,1.62,1.95,-2.69,-2.93,-9.38,-20.21,-0.97,-0.27,-0.86,0.0616
0.28,-0.89,-0.52,0.96,-0.94,-1.98,-3.81,-9.67,-20.51,-0.98,-0.27,-0.88,0.0619
0.3,-0.87,-0.52,2.33,-2.1,-3.33,-4.1,-9.96,-20.8,-0.97,-0.29,-0.92,0.0623
0.3,-0.9,-0.53,1.23,-1.81,0.53,-3.81,-9.08,-20.8,-0.98,-0.28,-0.87,0.0627
0.3,-0.91,-0.53,2.9,-2.64,-1.38,-3.52,-8.5,-20.21,-0.98,-0.27,-0.84,0.0631
0.29,-0.89,-0.55,2.77,-0.79,-0.73,-3.52,-9.08,-20.8,-0.96,-0.27,-0.86,0.0635
0.3,-0.89,-0.52,2.13,-1.25,-3.96,-3.22,-9.67,-21.09,-0.98,-0.28,-0.87,0.0639
0.29,-0.89,-0.54,3.43,-1.34,-2.62,-2.64,-9.67,-20.21,-0.97,-0.27,-0.88,0.0643
0.3,-0.9,-0.54,1.99,-1.58,-5.45,-3.52,-9.96,-21.68,-0.97,-0.28,-0.87,0.0647
0.31,-0.88,-0.53,3.29,-2.95,-0.44,-2.93,-9.67,-21.09,-0.96,-0.29,-0.88,0.065
0.3,-0.91,-0.54,6.39,-0.63,-4.77,-3.22,-9.67,-21.09,-0.98,-0.27,-0.86,0.0654
0.31,-0.9,-0.52,2.81,-0.27,-2.68,-3.22,-9.38,-21.09,-0.98,-0.29,-0.86,0.0658
0.31,-0.9,-0.54,5.89,-5.68,-1.77,-3.52,-9.38,-20.51,-0.97,-0.29,-0.89,0.0662
0.31,-0.88,-0.54,0.73,-0.37,-3.14,-3.81,-9.96,-21.09,-0.95,-0.29,-0.92,0.0666
0.32,-0.88,-0.52,4.05,-5.2,-6.68,-3.81,-9.67,-20.8,-0.96,-0.3,-0.92,0.067
0.3,-0.89,-0.53,7.16,0.79,-0.75,-3.52,-9.08,-19.63,-0.97,-0.29,-0.9,0.0674
0.31,-0.93,-0.53,3.63,2.94,-1.98,-3.52,-10.25,-20.8,-0.99,-0.28,-0.9,0.0678
0.32,-0.87,-0.52,1.88,-0.61,-0.46,-3.52,-9.67,-20.21,-0.96,-0.31,-0.93,0.0682
0.32,-0.9,-0.51,-0.96,-1.15,2.17,-3.22,-9.67,-20.8,-0.98,-0.3,-0.89,0.0686
0.33,-0.9,-0.5,4.52,-3.41,2.07,-3.81,-9.67,-20.8,-0.98,-0.31,-0.92,0.069
0.3,-0.91,-0.54,3.62,0.18,1.29,-4.1,-9.67,-20.21,-0.97,-0.28,-0.91,0.0693
0.32,-0.87,-0.52,4.04,-1.51,1.5,-3.52,-9.38,-21.09,-0.96,-0.3,-0.9,0.0697
0.31,-0.91,-0.52,3.19,-1.25,1.02,-2.93,-9.67,-20.51,-0.98,-0.29,-0.88,0.0701
0.32,-0.88,-0.52,3.61,1.04,-0.5,-2.93,-9.96,-21.39,-0.96,-0.3,-0.9,0.0705
0.31,-0.9,-0.51,0.37,-0.4,3.0,-3.22,-10.55,-20.51,-0.98,-0.29,-0.93,0.0709
0.32,-0.9,-0.52,2.69,0.27,-2.06,-3.22,-10.25,-20.21,-0.98,-0.29,-0.93,0.0713
0.31,-0.9,-0.53,2.94,1.53,-1.05,-3.52,-9.38,-20.51,-0.97,-0.28,-0.88,0.0717
0.32,-0.87,-0.52,2.51,-0.41,1.72,-4.1,-9.38,-20.8,-0.96,-0.31,-0.92,0.0721
0.3,-0.93,-0.52,3.28,-2.08,-2.98,-3.52,-9.67,-20.8,-1.0,-0.27,-0.87,0.0725
0.33,-0.89,-0.52,2.14,-3.36,2.05,-3.81,-8.79,-20.21,-0.97,-0.31,-0.9,0.0729
0.29,-0.92,-0.55,0.81,-6.44,13.46,-3.81,-9.08,-20.51,-0.98,-0.27,-0.86,0.0733
0.25,-0.97,-0.56,8.58,-68.76,104.77,-3.81,-8.2,-20.8,-1.0,-0.22,-0.75,0.0737
0.03,-1.13,-0.47,53.88,-89.83,15.09,-2.93,-7.62,-18.75,-1.18,-0.03,-0.47,0.074
0.36,-0.71,-0.42,14.66,-36.91,-8.25,-2.93,-7.62,-19.04,-0.91,-0.41,-0.99,0.0744
0.2,-0.77,-0.5,-5.71,-5.5,21.06,-3.22,-7.91,-19.34,-0.96,-0.22,-0.77,0.0748
0.07,-1.04,-0.46,-28.18,22.83,-14.69,-3.81,-7.32,-20.21,-1.15,-0.06,-0.48,0.0752
0.32,-0.83,-0.39,-113.53,107.53,-91.45,-4.1,-9.08,-21.97,-1.02,-0.34,-0.89,0.0756
0.43,-0.9,-0.58,-128.97,82.12,-105.42,-4.1,-10.84,-24.02,-0.89,-0.38,-1.02,0.0761
0.44,-0.8,-0.83,-55.05,20.05,-92.99,-5.86,-12.3,-24.61,-0.71,-0.36,-1.21,0.0765
0.45,-0.72,-0.94,-48.99,-14.53,-20.81,-6.15,-13.18,-25.78,-0.6,-0.36,-1.3,0.0769
0.47,-0.75,-0.95,-14.55,-5.82,7.61,-5.86,-12.89,-25.49,-0.62,-0.37,-1.28,0.0773
0.54,-0.62,-0.83,-1.41,-1.72,4.8,-6.74,-11.72,-26.07,-0.56,-0.48,-1.41,0.0777
0.52,-0.68,-0.83,0.75,1.95,-3.69,-6.45,-12.3,-25.49,-0.6,-0.45,-1.36,0.0781
0.54,-0.63,-0.83,5.92,-3.34,-5.02,-5.86,-12.6,-26.37,-0.57,-0.47,-1.37,0.0785
0.49,-0.62,-0.9,2.2,2.91,-0.93,-6.15,-12.6,-26.37,-0.54,-0.42,-1.37,0.0789
0.53,-0.64,-0.83,-7.68,1.93,1.01,-6.74,-12.89,-26.37,-0.58,-0.47,-1.4,0.0793
0.54,-0.64,-0.82,-4.84,-3.45,1.5,-6.15,-12.01,-25.78,-0.58,-0.48,-1.38,0.0796
0.49,-0.62,-0.88,-9.95,-4.38,7.91,-6.15,-11.72,-26.37,-0.55,-0.43,-1.35,0.08
0.17,-0.47,-0.91,-4.29,-162.38,70.53,-6.74,-9.08,-28.12,-0.47,-0.17,-1.17,0.0804
0.13,-0.62,-1.06,-97.59,-97.22,46.86,-7.62,-6.45,-29.0,-0.52,-0.11,-0.91,0.0809
0.0,-0.41,-1.07,-234.31,-189.32,-5.78,-9.08,-4.39,-30.76,-0.36,-0.0,-1.07,0.0813
0.0,-0.53,0.06,-250.0,3.23,-250.0,-16.99,-3.22,-34.57,-1.46,-0.01,-0.11,0.0817
-0.1,0.17,-1.28,-111.59,-250.0,-39.96,-18.16,1.76,-32.52,0.13,0.08,2.95,0.0821
0.09,0.18,-0.93,-123.74,-138.89,-4.97,-19.63,5.27,-29.88,0.18,-0.1,3.05,0.0825
-0.2,0.49,-1.19,-41.19,49.36,-68.54,-19.92,3.81,-31.64,0.39,0.16,2.86,0.0829
-0.46,0.27,-1.1,45.4,167.29,57.69,-19.63,1.17,-32.52,0.22,0.39,2.66,0.0833
-1.18,0.61,-1.13,-91.58,-86.75,-139.42,-19.63,1.46,-33.11,0.36,0.74,2.42,0.0837
0.19,0.52,-1.66,-41.56,-58.53,65.09,-19.92,2.64,-32.81,0.3,-0.11,-3.11,0.0841
-0.35,0.02,-1.11,-25.69,-54.84,52.31,-21.97,2.64,-30.76,0.02,0.3,2.66,0.0845
-0.27,0.46,-0.82,33.48,-136.8,-36.31,-22.56,2.93,-30.76,0.48,0.28,2.81,0.0849
-0.79,0.47,-0.85,22.64,-129.36,4.03,-22.85,4.69,-29.3,0.38,0.68,2.48,0.0853
-0.04,0.39,-0.77,45.62,-39.96,134.06,-24.02,3.81,-28.12,0.47,0.05,2.99,0.0857
-0.46,0.58,-0.87,24.57,10.07,19.78,-23.73,4.69,-28.71,0.54,0.41,2.69,0.086
-0.35,0.63,-0.83,8.58,-17.3,11.66,-23.73,3.52,-28.12,0.61,0.33,2.79,0.0864
-0.54,0.63,-0.81,13.5,-31.94,13.61,-23.44,4.39,-27.83,0.58,0.48,2.66,0.0868
-0.34,0.6,-0.85,10.99,33.52,10.87,-24.02,4.69,-28.12,0.58,0.32,2.77,0.0872
-0.47,0.64,-0.86,9.98,16.06,-0.24,-23.14,4.1,-28.71,0.58,0.41,2.71,0.0876
-0.37,0.63,-0.81,44.19,-2.2,81.25,-23.44,4.39,-28.12,0.61,0.34,2.76,0.0879
-0.4,0.64,-0.9,9.16,5.77,-2.7,-23.14,4.1,-28.71,0.58,0.35,2.75,0.0883
-0.53,0.63,-0.8,2.94,-5.14,-7.78,-22.56,4.1,-28.42,0.58,0.48,2.65,0.0887
-0.45,0.57,-0.85,4.09,15.5,-14.31,-22.85,4.39,-28.42,0.54,0.42,2.69,0.0891
-0.45,0.56,-0.84,6.78,7.84,-3.26,-23.14,4.1,-28.42,0.53,0.42,2.7,0.0894
-0.49,0.55,-0.88,-0.49,13.34,-50.65,-22.56,4.39,-28.42,0.5,0.45,2.66,0.0898
-0.47,0.57,-0.86,-23.09,97.73,21.77,-21.97,3.52,-29.88,0.53,0.43,2.69,0.0902
-0.08,0.38,-0.89,33.23,111.55,-59.11,-20.8,3.22,-30.18,0.4,0.09,2.95,0.0906
-0.17,0.57,-1.0,-8.95,106.16,-49.61,-20.21,2.05,-31.35,0.51,0.14,2.94,0.091
-0.37,0.45,-1.03,-10.93,36.07,85.7,-20.21,1.17,-31.64,0.39,0.31,2.79,0.0914
-0.27,0.32,-0.96,-19.18,21.82,84.85,-21.39,2.05,-31.93,0.31,0.26,2.81,0.0918
-0.4,0.33,-1.0,8.79,-50.25,62.19,-21.97,2.64,-31.35,0.3,0.36,2.71,0.0921
-0.08,0.64,-1.08,34.81,-31.86,40.61,-22.56,2.34,-30.18,0.53,0.06,3.02,0.0925
-0.32,0.59,-0.96,11.0,7.66,-10.33,-21.39,3.22,-30.47,0.53,0.28,2.8,0.0929
-0.44,0.4,-0.92,24.11,-5.62,23.67,-20.8,3.52,-30.47,0.38,0.42,2.65,0.0933
-0.21,0.57,-1.0,20.74,11.34,2.48,-21.39,3.52,-29.88,0.51,0.18,2.88,0.0937
-0.42,0.48,-0.94,7.34,13.21,-1.8,-20.8,3.22,-30.47,0.44,0.38,2.71,0.094
-0.39,0.47,-0.96,12.93,-8.08,4.55,-20.51,3.22,-30.18,0.42,0.35,2.72,0.0944
-0.41,0.47,-0.95,13.19,0.92,9.36,-21.09,3.81,-30.47,0.43,0.37,2.7,0.0948
-0.43,0.42,-0.96,3.97,-0.69,5.01,-20.8,4.1,-29.88,0.38,0.39,2.66,0.0951
-0.45,0.46,-0.95,2.4,0.6,-0.64,-20.21,3.22,-30.18,0.41,0.4,2.67,0.0955
