Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
0.26,0.42,-1.24,-7.54,15.48,-13.69,-19.04,-32.23,-33.11,0.32,-0.2,-2.17,0.0122
0.23,0.44,-1.18,-10.51,-10.38,-0.21,-19.04,-32.23,-33.4,0.35,-0.18,-2.2,0.0128
0.2,0.48,-1.16,-7.24,-26.04,32.56,-18.46,-31.93,-33.4,0.39,-0.16,-2.22,0.0133
0.34,0.4,-1.1,16.58,-19.71,18.35,-18.16,-32.23,-33.4,0.33,-0.28,-2.12,0.0138
0.39,0.37,-1.15,19.61,-4.06,2.64,-18.46,-32.23,-33.98,0.3,-0.31,-2.1,0.0143
0.21,0.41,-1.18,24.48,2.57,14.55,-18.46,-31.93,-33.69,0.33,-0.17,-2.19,0.0147
0.17,0.46,-1.21,-1.81,-22.38,20.56,-18.16,-31.64,-33.98,0.36,-0.13,-2.22,0.0152
0.21,0.37,-1.17,10.6,-18.37,38.97,-17.87,-32.52,-33.69,0.3,-0.17,-2.16,0.0156
0.21,0.42,-1.17,6.67,-44.22,44.01,-17.58,-32.23,-34.86,0.34,-0.17,-2.18,0.0161
0.24,0.36,-1.22,-15.35,8.48,43.69,-16.7,-32.81,-33.69,0.28,-0.19,-2.12,0.0165
0.18,0.48,-1.23,-57.01,-49.58,72.56,-16.99,-32.81,-33.69,0.37,-0.13,-2.19,0.017
0.39,0.38,-1.13,-23.66,-47.31,46.78,-17.87,-32.52,-34.57,0.31,-0.32,-2.09,0.0174
0.2,0.44,-1.04,32.94,-25.25,10.69,-17.29,-32.81,-35.16,0.39,-0.18,-2.18,0.0179
0.11,0.47,-1.3,-8.38,-8.49,33.68,-16.7,-33.11,-35.45,0.35,-0.08,-2.21,0.0183
0.16,0.44,-1.09,1.33,-7.99,30.33,-17.29,-33.4,-35.74,0.38,-0.14,-2.2,0.0188
0.13,0.5,-1.21,8.42,-37.35,44.92,-16.11,-33.98,-36.04,0.39,-0.1,-2.2,0.0192
0.15,0.42,-1.18,14.1,-22.64,38.6,-15.53,-33.11,-36.62,0.34,-0.12,-2.17,0.0197
0.07,0.44,-1.21,7.77,-18.04,52.04,-15.53,-33.4,-37.79,0.35,-0.06,-2.22,0.0201
0.17,0.41,-1.14,-7.45,-35.56,39.43,-15.23,-32.23,-38.09,0.34,-0.14,-2.17,0.0205
0.16,0.42,-1.1,-0.02,-15.22,18.06,-15.23,-32.23,-38.09,0.36,-0.13,-2.18,0.021
0.19,0.44,-1.22,-5.08,-6.03,8.48,-15.23,-31.64,-37.79,0.34,-0.15,-2.17,0.0214
0.17,0.44,-1.18,0.53,-13.73,-9.86,-14.65,-31.93,-38.09,0.35,-0.13,-2.17,0.0219
0.01,0.47,-1.05,16.27,6.36,-11.38,-14.65,-32.23,-37.5,0.42,-0.01,-2.29,0.0223
0.09,0.47,-1.22,9.93,13.64,-12.99,-14.65,-31.93,-37.5,0.37,-0.07,-2.22,0.0227
0.11,0.44,-1.23,-4.46,8.02,-9.48,-14.94,-31.64,-37.5,0.34,-0.09,-2.21,0.0232
0.09,0.44,-1.14,1.75,22.1,-5.9,-14.94,-33.4,-37.21,0.37,-0.07,-2.2,0.0236
0.15,0.45,-1.12,11.63,13.08,-1.28,-14.94,-32.81,-36.62,0.38,-0.12,-2.18,0.0393
0.13,0.46,-1.22,1.25,9.14,-4.62,-14.94,-33.98,-36.62,0.36,-0.1,-2.17,0.113
0.19,0.42,-1.12,15.05,-5.29,-13.67,-14.36,-32.52,-36.33,0.35,-0.16,-2.14,0.1868
0.12,0.43,-1.16,21.31,7.16,-8.43,-14.36,-33.4,-36.91,0.35,-0.09,-2.17,0.2605
0.18,0.43,-1.28,14.67,42.69,-11.8,-14.94,-33.69,-36.62,0.32,-0.13,-2.13,0.3343
0.2,0.4,-1.41,33.64,21.19,-15.01,-14.94,-34.28,-36.33,0.28,-0.14,-2.1,0.408
0.27,0.32,-1.33,29.02,38.04,-19.53,-14.06,-35.74,-35.16,0.23,-0.2,-2.01,0.4818
0.32,0.24,-1.2,32.64,7.61,-39.73,-14.06,-35.74,-35.16,0.19,-0.25,-1.97,0.5555
0.29,0.25,-1.17,34.02,25.65,-50.9,-14.65,-35.16,-35.45,0.2,-0.23,-2.01,0.6292
0.33,0.23,-1.15,19.68,-20.64,-67.21,-14.94,-36.04,-36.04,0.19,-0.27,-1.98,0.703
0.06,0.29,-1.22,10.67,17.1,-17.01,-14.65,-35.45,-34.86,0.23,-0.05,-2.1,0.7767
0.39,0.17,-1.34,-12.83,36.64,-24.25,-15.53,-35.16,-33.98,0.12,-0.28,-1.97,0.8504
0.33,0.34,-1.11,2.9,43.66,-7.48,-16.11,-35.74,-33.69,0.29,-0.27,-2.04,0.9242
0.17,0.34,-1.27,7.35,-9.2,38.27,-16.11,-36.33,-34.28,0.26,-0.13,-2.09,0.998
0.4,0.17,-1.33,33.79,12.15,38.82,-14.94,-36.04,-33.98,0.12,-0.29,-1.95,1.0718
0.28,0.29,-1.39,-26.7,-85.81,39.99,-14.06,-35.74,-35.16,0.2,-0.2,-2.0,1.1455
0.57,0.1,-1.37,1.27,-35.33,-37.7,-13.77,-33.4,-37.5,0.07,-0.39,-1.9,1.2192
-0.09,0.09,-1.32,-2.3,-180.18,39.73,-13.18,-31.93,-38.38,0.07,0.07,-2.07,1.293
0.01,0.19,-1.22,16.84,-153.01,22.56,-13.48,-28.71,-40.72,0.15,-0.01,-2.16,1.3667
-0.21,0.19,-1.27,20.4,-141.15,14.43,-13.48,-25.49,-40.72,0.15,0.16,-2.38,1.4404
-0.5,0.18,-1.25,-30.59,-148.86,55.85,-13.48,-23.44,-40.14,0.13,0.38,-2.79,1.5141
-0.44,0.24,-0.87,-3.25,-130.76,17.36,-13.77,-20.8,-39.55,0.24,0.46,-3.09,1.5879
-0.67,0.37,-0.85,-19.54,-133.19,7.58,-14.36,-18.75,-37.79,0.33,0.62,2.89,1.6616
-0.89,0.46,-0.3,40.61,-183.78,-9.07,-14.65,-17.29,-36.04,0.45,1.02,2.48,1.7354
-1.0,0.21,-0.13,78.32,-250.0,-3.68,-13.48,-14.65,-32.52,0.21,1.32,2.14,1.8091
-1.12,0.33,-0.34,17.59,-247.67,2.53,-12.89,-15.23,-28.12,0.27,1.17,2.33,1.8828
-1.32,0.23,0.83,48.58,-215.39,56.06,-13.48,-14.94,-24.02,0.15,1.0,2.53,1.9568
-0.58,0.4,0.18,8.74,-91.18,28.03,-13.48,-15.82,-21.68,0.58,0.93,2.84,2.0303
-0.23,0.27,0.34,-29.29,-171.27,-1.31,-13.77,-19.04,-18.46,0.58,0.49,-2.84,2.1041
-0.27,0.33,0.57,32.26,-44.91,22.78,-14.65,-20.21,-16.99,0.48,0.39,-2.67,2.1778
-0.4,0.39,0.57,45.24,-89.12,34.21,-15.23,-21.97,-15.53,0.51,0.53,-2.72,2.2515
-0.03,0.49,0.22,45.17,-71.16,23.01,-16.7,-22.85,-14.94,1.14,0.06,-2.35,2.3252
-0.15,0.55,0.52,25.34,-27.18,48.88,-17.29,-24.02,-14.36,0.8,0.19,-2.45,2.3992
-0.26,0.47,0.87,100.8,-86.34,90.99,-19.04,-25.78,-14.36,0.47,0.26,-2.46,2.4728
-0.12,0.68,0.68,46.04,-138.59,50.12,-19.34,-26.95,-13.77,0.78,0.12,-2.37,2.5465
0.19,0.67,0.41,-55.64,-116.26,41.6,-19.04,-29.0,-13.77,0.98,-0.24,-2.04,2.6202
0.1,0.68,0.93,-8.85,-211.76,8.19,-18.46,-29.88,-12.89,0.63,-0.09,-2.17,2.6939
0.66,0.67,0.24,-67.03,-199.53,52.72,-18.75,-33.69,-12.6,0.76,-0.75,-1.69,2.7716
0.73,0.48,0.58,8.61,-192.38,14.05,-18.16,-35.74,-13.18,0.47,-0.77,-1.83,2.8416
0.88,0.64,-0.01,-15.26,-146.17,35.16,-18.16,-38.38,-14.65,0.63,-0.94,-1.62,2.9191
0.75,0.35,0.13,36.55,-250.0,40.22,-17.87,-38.96,-18.16,0.43,-1.11,-1.72,2.9928
0.93,0.41,-0.35,32.07,-219.96,-13.37,-18.16,-39.26,-21.97,0.39,-1.05,-1.78,3.0666
0.86,0.48,-0.65,-14.4,-109.62,61.98,-17.58,-38.96,-23.73,0.42,-0.82,-1.82,3.1403
0.88,0.38,-0.5,38.31,-132.67,54.11,-17.29,-39.55,-26.07,0.36,-0.95,-1.8,3.214
0.92,0.34,-0.86,34.23,-113.91,52.22,-15.82,-39.55,-28.12,0.26,-0.78,-1.84,3.2878
1.0,0.24,-0.93,32.11,-83.77,29.56,-15.53,-37.79,-28.42,0.18,-0.8,-1.86,3.3614
0.62,0.18,-1.04,34.02,-108.17,45.91,-14.36,-38.38,-30.76,0.15,-0.54,-1.87,3.4354
0.4,0.1,-1.3,1.48,-210.01,77.64,-14.06,-35.16,-34.28,0.07,-0.3,-1.91,3.5091
0.4,-0.0,-1.28,30.81,-203.78,43.54,-12.3,-32.23,-37.21,-0.0,-0.3,-1.86,3.5828
0.07,0.01,-1.36,22.61,-195.45,43.31,-11.43,-30.18,-38.96,0.01,-0.05,-1.92,3.6565
0.09,0.06,-1.27,-6.95,-161.69,18.27,-11.43,-26.66,-39.55,0.05,-0.07,-1.99,3.7303
-0.39,0.01,-1.12,33.2,-140.79,62.81,-11.13,-24.61,-40.43,0.0,0.33,-2.42,3.8039
-0.47,0.06,-0.98,35.87,-214.77,59.07,-10.25,-20.51,-39.84,0.06,0.44,-3.04,3.8776
-0.77,0.03,-0.61,40.83,-207.53,50.54,-9.96,-17.29,-37.79,0.03,0.9,2.1,3.9515
-1.3,0.48,-1.91,-53.44,-147.1,89.29,-11.43,-16.11,-35.45,0.2,0.58,2.83,4.0252
-0.66,0.26,-0.58,-41.21,-70.32,54.94,-12.6,-15.53,-34.57,0.28,0.8,2.57,4.099
-0.78,0.32,-0.41,-115.71,-158.8,34.78,-14.06,-15.53,-31.35,0.35,0.98,2.51,4.1728
-0.75,0.39,-0.07,-94.27,-64.93,39.86,-14.65,-15.23,-29.0,0.47,1.09,2.51,4.2464
-0.74,0.36,-0.28,-161.84,-84.82,-29.08,-14.94,-15.23,-26.95,0.42,1.03,2.59,4.3202
-0.63,0.21,0.52,34.68,-108.75,-59.56,-13.77,-15.82,-26.66,0.25,0.85,2.71,4.3939
-0.68,0.27,-0.07,-33.44,-244.56,-33.2,-13.18,-16.99,-22.27,0.38,1.18,2.55,4.4677
-0.49,0.13,0.4,-43.73,-188.28,-55.91,-12.01,-18.46,-17.58,0.2,0.87,3.06,4.5414
-0.55,0.11,1.03,64.29,-191.46,-4.17,-12.89,-21.68,-15.23,0.1,0.49,-2.47,4.6152
-0.32,0.1,0.97,94.25,-222.0,19.04,-14.06,-24.32,-12.3,0.09,0.32,-2.26,4.6889
-0.02,0.08,1.19,107.8,-186.36,1.71,-15.23,-26.07,-12.01,0.06,0.02,-2.13,4.7626
0.33,0.23,0.37,-24.8,-50.87,0.23,-15.23,-27.83,-11.43,0.43,-0.65,-1.92,4.8363
-0.09,0.52,0.98,19.33,-113.88,49.9,-15.82,-29.59,-10.84,0.48,0.08,-2.18,4.91
0.49,0.28,0.88,-2.62,-121.38,-0.18,-16.11,-30.47,-11.13,0.27,-0.49,-1.99,4.9837
0.27,0.44,0.49,-20.96,-73.09,33.4,-15.23,-31.35,-10.55,0.66,-0.39,-1.88,5.0575
0.58,0.19,0.78,-22.08,-58.88,38.54,-14.94,-32.52,-12.01,0.19,-0.62,-1.94,5.1312
0.99,0.13,0.46,-30.56,-115.3,-32.17,-14.06,-35.45,-11.43,0.11,-1.12,-1.97,5.2089
0.3,0.29,0.49,-29.66,-166.45,25.91,-13.48,-37.21,-12.89,0.46,-0.49,-1.81,5.2789
1.02,0.08,0.38,-72.03,-207.9,-12.66,-12.89,-38.96,-14.36,0.08,-1.21,-1.94,5.3564
1.11,-0.0,0.37,-67.0,-164.19,-3.82,-12.01,-39.84,-16.41,-0.0,-1.25,-1.98,5.4301
1.09,0.08,-0.02,-28.48,-89.82,37.62,-10.25,-41.31,-17.87,0.07,-1.5,-1.92,5.5039
1.2,0.05,-0.24,5.51,-99.12,-24.63,-11.72,-41.31,-18.75,0.04,-1.37,-1.93,5.5775
1.14,0.19,-0.63,-42.95,-61.78,-80.89,-12.01,-41.6,-19.92,0.15,-1.05,-1.78,5.6513
0.99,0.28,-0.43,-83.97,-147.49,-56.21,-12.6,-41.6,-22.56,0.25,-1.1,-1.71,5.7251
0.98,0.23,-0.51,42.73,-151.61,22.29,-12.6,-41.6,-26.07,0.2,-1.05,-1.75,5.7988
0.82,0.27,-0.88,-67.29,-198.38,5.94,-12.89,-41.02,-29.0,0.22,-0.73,-1.79,5.8725
0.88,0.21,-0.87,-9.48,-80.38,-3.94,-13.18,-39.84,-30.76,0.17,-0.78,-1.81,5.9463
0.69,0.37,-1.21,38.12,-119.47,-13.36,-12.3,-37.21,-33.98,0.26,-0.5,-1.87,6.02
0.57,0.3,-1.3,-0.3,-60.91,-16.35,-12.89,-35.74,-34.86,0.21,-0.4,-1.91,6.0937
0.84,0.22,-1.1,33.79,-74.39,-44.5,-12.3,-33.69,-36.91,0.16,-0.64,-1.84,6.1674
0.06,0.2,-1.09,36.21,-136.07,-22.08,-12.3,-30.76,-38.38,0.18,-0.06,-2.09,6.2413
-0.15,0.14,-1.5,51.27,-129.41,15.73,-11.72,-30.18,-40.43,0.09,0.1,-2.12,6.3149
0.03,0.05,-1.1,61.41,-177.73,-14.34,-10.25,-26.95,-40.14,0.04,-0.03,-1.97,6.3887
-0.77,-0.1,-0.99,77.91,-147.23,69.18,-9.67,-24.32,-41.31,-0.08,0.66,2.34,6.4624
-0.68,0.1,-1.23,8.07,-225.73,36.32,-8.79,-20.21,-40.14,0.07,0.5,3.0,6.5361
-0.84,-0.01,-0.97,25.3,-195.78,31.01,-8.5,-16.99,-38.96,-0.01,0.72,2.14,6.6099
-0.77,-0.09,-0.78,18.17,-107.13,47.38,-9.08,-15.53,-36.62,-0.08,0.78,1.96,6.6837
