Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
0.67,0.88,-0.11,2.81,-0.37,-0.63,-18.46,-28.71,-9.08,0.91,-0.65,-1.69,0.0082
0.7,0.89,-0.13,2.85,-1.77,-1.05,-17.87,-29.0,-8.5,0.9,-0.66,-1.66,0.0084
0.67,0.88,-0.12,2.2,-3.71,-3.26,-18.16,-29.59,-9.38,0.91,-0.65,-1.67,0.0086
0.66,0.89,-0.13,2.18,-2.37,-3.14,-18.75,-29.0,-8.5,0.92,-0.63,-1.68,0.0088
0.64,0.89,-0.11,2.68,-0.87,-0.61,-17.87,-28.71,-9.08,0.94,-0.62,-1.68,0.009
0.66,0.9,-0.11,3.01,-0.27,-0.68,-18.16,-28.12,-9.38,0.93,-0.63,-1.7,0.0092
0.69,0.88,-0.13,2.48,-2.66,-2.22,-18.75,-28.71,-9.08,0.9,-0.66,-1.7,0.0094
0.66,0.89,-0.13,2.52,-2.5,-2.78,-17.58,-28.71,-9.38,0.92,-0.63,-1.68,0.0096
0.64,0.9,-0.12,2.84,-0.79,-1.42,-18.46,-29.3,-9.96,0.94,-0.62,-1.7,0.0098
0.65,0.89,-0.11,3.49,0.72,0.31,-18.16,-28.42,-8.79,0.93,-0.63,-1.68,0.01
0.66,0.88,-0.13,3.22,0.37,-0.24,-18.75,-29.3,-9.96,0.92,-0.64,-1.7,0.0102
0.66,0.89,-0.13,3.42,0.06,-0.34,-18.16,-28.71,-8.79,0.93,-0.63,-1.68,0.0104
0.63,0.9,-0.12,5.5,3.36,1.03,-18.46,-29.0,-9.38,0.95,-0.6,-1.69,0.0106
0.67,0.89,-0.12,5.59,2.09,1.07,-17.87,-28.71,-9.08,0.92,-0.64,-1.68,0.0108
0.7,0.94,-0.1,8.83,1.4,-3.51,-18.16,-29.0,-9.38,0.93,-0.64,-1.68,0.011
0.72,1.01,-0.13,9.22,5.36,-6.61,-18.75,-28.12,-8.79,0.95,-0.61,-1.7,0.0112
0.86,0.97,-0.15,8.41,-17.02,-16.62,-18.75,-28.42,-9.67,0.84,-0.72,-1.72,0.0114
0.71,0.83,-0.14,-12.21,-27.95,-39.04,-19.34,-28.12,-10.25,0.86,-0.7,-1.74,0.0117
0.43,0.75,-0.09,-36.08,-37.7,-11.33,-18.46,-27.54,-9.96,1.04,-0.52,-1.74,0.0119
0.3,0.75,-0.05,-94.79,22.45,-71.25,-18.16,-26.37,-7.91,1.18,-0.39,-1.73,0.0121
0.29,0.85,0.04,-81.3,16.73,-44.27,-16.11,-26.07,-7.03,1.24,-0.33,-1.7,0.0123
0.27,1.02,0.08,-0.91,11.8,-34.21,-14.65,-25.2,-6.74,1.3,-0.26,-1.72,0.0125
0.31,1.13,0.18,1.11,56.34,13.11,-15.23,-24.9,-5.57,1.26,-0.26,-1.71,0.0127
0.45,0.86,0.23,-20.67,14.95,-2.33,-15.23,-24.02,-4.98,1.04,-0.47,-1.66,0.0129
0.41,0.88,0.34,-23.03,0.35,12.08,-13.48,-25.2,-5.57,1.03,-0.41,-1.68,0.0131
0.24,1.15,0.37,4.72,12.73,14.18,-12.6,-24.9,-5.27,1.2,-0.2,-1.76,0.0133
0.4,0.85,0.37,15.66,13.04,14.11,-13.18,-24.32,-6.15,1.0,-0.41,-1.72,0.0135
0.47,0.99,0.32,22.06,0.51,4.75,-13.77,-23.44,-6.45,1.05,-0.42,-1.72,0.0137
0.55,0.9,0.27,11.53,-2.15,2.87,-14.06,-23.14,-7.62,0.97,-0.53,-1.72,0.0139
0.46,0.89,0.27,12.41,-26.6,-13.82,-14.06,-23.14,-7.62,1.03,-0.46,-1.75,0.0141
0.31,0.91,0.14,18.51,-22.32,-23.77,-14.06,-23.73,-8.5,1.22,-0.32,-1.78,0.0144
0.45,0.93,0.03,15.57,-36.78,-11.85,-14.06,-24.02,-9.67,1.12,-0.45,-1.75,0.0146
0.19,0.96,0.11,22.45,-3.24,-6.91,-14.06,-22.56,-9.96,1.35,-0.19,-1.91,0.0148
0.33,0.95,0.07,23.59,7.02,0.45,-14.06,-22.56,-10.25,1.23,-0.33,-1.84,0.015
0.35,1.0,0.07,20.75,1.04,-1.88,-14.06,-22.56,-11.43,1.23,-0.34,-1.87,0.0152
0.36,0.96,0.02,15.97,-7.39,-5.25,-14.06,-22.27,-10.84,1.21,-0.36,-1.85,0.0154
0.4,0.94,-0.01,15.43,-32.78,-7.59,-14.65,-22.85,-11.13,1.17,-0.4,-1.84,0.0156
0.32,0.99,-0.1,5.74,-39.86,-6.19,-14.06,-23.44,-11.13,1.25,-0.31,-1.86,0.0158
0.36,1.01,-0.01,5.46,-14.06,-1.61,-14.06,-23.44,-11.43,1.23,-0.34,-1.85,0.016
0.37,1.02,0.13,0.21,-37.88,-3.02,-14.06,-24.02,-12.3,1.2,-0.34,-1.87,0.0162
0.44,0.98,-0.02,-7.02,-68.01,-8.59,-13.18,-24.9,-11.13,1.15,-0.42,-1.77,0.0165
0.56,0.93,0.07,-8.54,-102.02,-21.39,-13.18,-25.2,-12.3,1.03,-0.54,-1.74,0.0167
0.52,0.97,-0.03,-27.6,-122.87,-27.72,-13.18,-26.66,-12.6,1.08,-0.49,-1.74,0.0169
0.41,0.95,0.01,-48.29,-144.59,-35.71,-12.01,-26.95,-12.3,1.16,-0.41,-1.75,0.0171
0.18,1.0,0.04,-37.1,-55.36,-0.08,-11.72,-27.83,-12.89,1.39,-0.18,-1.89,0.0173
0.14,0.95,0.24,-13.11,-48.33,3.31,-11.72,-28.42,-14.36,1.28,-0.14,-1.98,0.0175
0.23,1.27,-0.15,33.62,37.53,-11.05,-11.43,-28.12,-13.77,1.36,-0.18,-1.92,0.0177
0.61,1.01,-0.16,9.77,-69.5,-25.01,-12.01,-27.54,-13.77,1.01,-0.54,-1.72,0.0179
0.46,1.17,-0.26,8.22,-24.33,-4.31,-11.43,-28.42,-13.77,1.15,-0.36,-1.8,0.0182
0.53,1.28,-0.35,9.74,-40.18,-4.77,-11.72,-28.42,-14.06,1.11,-0.38,-1.8,0.0184
0.44,1.04,-0.17,22.0,-27.5,16.01,-11.13,-28.12,-12.6,1.14,-0.4,-1.74,0.0185
0.26,0.9,-0.0,31.2,-42.08,6.99,-10.55,-29.59,-10.84,1.29,-0.28,-1.73,0.0187
0.02,0.97,-0.09,65.26,69.37,63.96,-11.13,-28.71,-9.67,1.47,-0.02,-1.91,0.0189
0.43,0.7,-0.02,25.73,94.76,73.84,-11.13,-27.54,-8.2,1.02,-0.55,-1.56,0.0191
0.56,0.69,-0.01,-37.7,60.99,49.79,-9.96,-26.07,-8.79,0.89,-0.68,-1.53,0.0193
0.61,0.68,0.12,-53.89,94.2,46.57,-8.2,-24.9,-9.38,0.83,-0.72,-1.51,0.0195
0.86,0.72,0.21,-76.37,29.7,23.38,-6.45,-24.61,-10.55,0.68,-0.86,-1.47,0.0197
0.81,0.83,0.2,-73.24,-1.21,14.09,-6.15,-25.49,-12.01,0.78,-0.76,-1.5,0.0198
0.85,0.74,0.29,-71.85,-37.7,-2.89,-5.27,-24.61,-13.18,0.69,-0.82,-1.51,0.02
0.68,0.75,0.31,-53.82,-34.98,-9.54,-5.57,-25.49,-14.65,0.79,-0.69,-1.58,0.0202
0.67,0.79,0.29,-41.66,-54.47,-22.91,-4.69,-25.78,-14.94,0.83,-0.67,-1.57,0.0204
0.71,0.73,0.29,-37.48,-104.08,-47.34,-4.39,-26.37,-16.11,0.76,-0.73,-1.55,0.0206
0.56,0.84,0.1,-20.9,-109.05,-83.97,-4.69,-28.12,-16.7,0.98,-0.58,-1.61,0.0208
0.44,0.79,0.0,-29.75,-86.75,-96.47,-5.57,-28.42,-18.46,1.07,-0.51,-1.71,0.021
0.67,0.76,0.04,-60.03,-103.61,-118.87,-7.03,-29.0,-18.75,0.85,-0.72,-1.6,0.0212
0.76,1.19,-0.33,-43.43,-118.29,-73.57,-7.62,-29.59,-19.63,0.96,-0.55,-1.72,0.0214
0.66,0.89,0.48,1.97,59.97,-72.45,-8.5,-29.59,-18.46,0.83,-0.58,-1.72,0.0216
-0.07,1.47,0.1,-25.75,-109.48,-51.02,-9.67,-29.59,-19.34,1.49,0.05,-2.21,0.0217
0.34,0.99,0.26,10.86,6.44,-31.05,-9.96,-29.59,-19.34,1.16,-0.32,-1.91,0.0219
0.53,0.98,0.19,-8.09,-70.12,-43.88,-9.67,-30.18,-20.8,1.05,-0.49,-1.8,0.0221
0.2,0.94,0.31,-1.03,-46.97,-41.32,-11.13,-30.47,-21.39,1.19,-0.2,-2.06,0.0223
0.2,0.94,0.07,-2.46,-24.68,-18.58,-10.55,-30.76,-22.27,1.34,-0.21,-2.03,0.0225
0.46,0.93,-0.01,-11.25,-27.68,-18.42,-11.13,-30.76,-22.27,1.11,-0.46,-1.85,0.0227
0.22,1.01,0.02,-14.0,6.61,-11.04,-10.84,-30.76,-22.56,1.35,-0.22,-2.03,0.0229
0.42,0.97,0.04,-33.6,-40.95,-18.55,-11.43,-31.05,-21.68,1.16,-0.41,-1.87,0.0231
0.21,0.97,0.13,-27.24,14.92,-6.46,-11.13,-30.76,-21.97,1.33,-0.21,-2.04,0.0232
0.1,1.05,-0.0,-30.87,47.9,16.25,-11.43,-31.05,-22.27,1.47,-0.1,-2.12,0.0234
0.23,0.96,0.3,-28.6,53.42,26.92,-11.13,-30.47,-19.92,1.2,-0.22,-2.01,0.0236
0.27,0.91,0.29,-37.18,28.21,13.02,-10.55,-31.05,-18.75,1.17,-0.27,-1.93,0.0238
0.4,0.88,0.01,-55.08,15.79,22.51,-9.67,-30.76,-19.63,1.14,-0.43,-1.81,0.024
0.59,1.0,-0.03,-76.9,-12.44,8.09,-8.79,-30.47,-18.46,1.04,-0.53,-1.71,0.0242
-0.14,1.17,0.16,-38.0,10.19,74.67,-7.62,-29.88,-18.75,1.39,0.12,-2.27,0.0244
0.41,1.04,0.69,-16.49,-20.22,73.43,-5.27,-29.59,-18.16,0.91,-0.32,-1.85,0.0245
0.48,0.77,0.81,62.68,-33.05,23.2,-6.15,-29.3,-18.46,0.69,-0.4,-1.81,0.0247
0.28,0.53,0.67,159.84,56.51,54.89,-6.45,-27.54,-17.58,0.63,-0.32,-1.88,0.0249
0.31,0.66,0.59,183.27,110.28,44.04,-6.45,-26.95,-16.11,0.78,-0.34,-1.86,0.0251
0.29,0.51,0.91,163.59,181.59,39.03,-7.62,-24.61,-14.65,0.49,-0.27,-1.93,0.0253
0.23,0.55,0.34,80.02,90.6,-3.75,-7.91,-23.73,-14.94,0.93,-0.34,-1.91,0.0254
1.59,0.81,0.42,-70.78,-21.1,7.45,-7.32,-22.27,-14.36,0.46,-1.05,-1.62,0.0256
0.35,0.89,0.41,-49.31,-39.89,6.68,-6.15,-21.39,-15.53,1.03,-0.34,-1.93,0.0258
0.51,0.93,0.5,-24.35,29.69,27.36,-6.74,-21.39,-15.53,0.91,-0.45,-1.86,0.0259
0.47,0.91,0.12,-46.49,-24.31,24.66,-5.86,-21.09,-15.23,1.08,-0.48,-1.81,0.0261
0.44,1.09,-0.1,-66.96,6.62,50.02,-6.15,-19.63,-16.7,1.18,-0.38,-1.96,0.0263
0.57,1.48,-0.54,-37.86,65.92,82.06,-4.69,-19.04,-16.99,1.08,-0.35,-1.99,0.0265
0.21,1.17,0.72,-11.15,56.22,80.7,-4.98,-16.7,-17.29,1.0,-0.15,-2.24,0.0266
0.52,0.91,0.7,106.1,4.94,13.0,-4.98,-14.65,-17.58,0.81,-0.42,-2.05,0.0268
0.41,0.6,0.68,196.34,41.93,-28.82,-5.86,-14.94,-15.53,0.65,-0.43,-2.01,0.027
0.44,0.53,0.61,238.84,45.41,-27.89,-9.08,-12.3,-15.82,0.62,-0.5,-2.15,0.0271
0.46,0.71,0.51,206.82,-14.08,-42.5,-12.01,-11.72,-16.41,0.8,-0.48,-2.26,0.0273
0.44,0.72,-0.24,65.54,-2.43,-53.55,-14.06,-10.84,-17.87,0.97,-0.52,-2.3,0.0275
0.25,0.7,-0.01,-47.06,106.77,-3.17,-14.36,-9.67,-19.34,1.23,-0.34,-2.45,0.0277
0.43,0.93,0.05,-63.58,191.25,19.32,-15.82,-7.62,-22.27,1.13,-0.43,-2.51,0.0278
0.65,0.85,0.8,-87.66,-118.41,-29.11,-14.94,-8.2,-21.97,0.69,-0.51,-2.44,0.028
0.1,0.99,0.47,-26.35,67.44,4.23,-14.65,-7.91,-21.09,1.12,-0.09,-2.76,0.0282
0.3,0.99,-0.09,-38.72,-26.37,-4.62,-14.65,-9.08,-21.68,1.27,-0.29,-2.54,0.0284
0.27,1.0,-0.12,-43.62,4.43,18.15,-15.23,-8.79,-20.51,1.28,-0.26,-2.56,0.0285
0.35,1.01,0.16,-55.67,4.79,25.67,-14.65,-8.79,-21.09,1.21,-0.33,-2.52,0.0287
0.32,1.15,-0.26,-80.49,40.15,53.73,-16.11,-9.38,-20.8,1.23,-0.27,-2.56,0.0289
0.49,1.47,-0.6,-103.27,63.43,85.27,-16.7,-8.5,-21.39,1.09,-0.3,-2.59,0.0291
0.18,1.04,0.64,-53.83,-39.19,52.73,-16.99,-7.32,-21.39,1.0,-0.14,-2.77,0.0292
0.61,0.81,0.65,72.78,-27.03,21.35,-16.41,-8.5,-22.85,0.73,-0.53,-2.44,0.0294
0.37,0.47,0.58,168.76,63.77,5.31,-16.7,-10.25,-24.61,0.6,-0.46,-2.44,0.0296
0.41,0.54,0.59,217.61,60.59,-9.6,-15.23,-13.48,-25.78,0.64,-0.47,-2.32,0.0298
0.53,0.8,0.43,218.69,45.62,-20.0,-15.23,-14.36,-28.12,0.86,-0.53,-2.28,0.0299
0.21,0.91,-0.02,108.3,66.83,-34.91,-14.06,-16.7,-28.12,1.35,-0.22,-2.43,0.0301
0.28,0.71,-0.26,-29.86,102.08,-9.57,-14.65,-16.7,-27.83,1.08,-0.36,-2.34,0.0303
0.33,0.87,0.12,-75.78,92.12,8.54,-15.82,-19.34,-25.78,1.19,-0.36,-2.25,0.0305
0.8,0.83,0.58,-51.31,-55.34,-24.03,-15.53,-19.04,-24.9,0.7,-0.67,-2.08,0.0306
0.19,1.09,0.15,-28.76,48.68,-6.66,-15.82,-19.34,-24.61,1.36,-0.17,-2.37,0.0308
0.35,0.98,0.19,-25.27,23.25,-3.43,-15.53,-20.51,-23.44,1.18,-0.34,-2.21,0.031
0.24,0.96,0.01,-26.47,22.25,0.14,-16.11,-20.21,-23.44,1.33,-0.24,-2.27,0.0312
0.31,0.97,0.01,-37.62,16.81,5.65,-16.7,-20.8,-22.27,1.26,-0.31,-2.2,0.0313
0.35,0.95,0.26,-48.02,-10.6,9.74,-16.41,-20.51,-22.27,1.14,-0.34,-2.21,0.0315
0.24,1.04,0.02,-56.27,44.35,31.02,-15.53,-21.39,-20.21,1.34,-0.23,-2.19,0.0317
0.22,1.34,-0.3,-87.22,76.45,68.36,-15.23,-22.85,-17.87,1.3,-0.16,-2.18,0.0319
0.71,1.25,0.02,-48.12,-105.62,52.67,-15.53,-25.2,-17.29,1.06,-0.51,-1.89,0.032
0.24,0.88,0.76,-3.92,6.0,28.5,-14.94,-27.54,-16.7,0.84,-0.21,-2.1,0.0322
0.32,0.67,0.7,125.08,41.7,20.57,-14.36,-27.83,-17.58,0.71,-0.32,-2.04,0.0324
0.55,0.47,0.55,188.01,137.54,29.41,-14.06,-28.12,-19.04,0.54,-0.66,-1.88,0.0326
0.52,0.59,0.65,211.97,-4.72,22.13,-14.94,-27.54,-19.92,0.62,-0.53,-1.96,0.0327
0.58,0.9,0.2,198.94,55.27,-14.88,-16.41,-27.83,-21.09,0.97,-0.56,-1.9,0.0329
0.19,0.81,-0.42,32.01,36.37,-27.28,-16.41,-28.42,-20.8,1.06,-0.2,-2.15,0.0331
0.26,0.8,-0.16,-32.95,46.34,-21.15,-15.53,-27.83,-19.04,1.2,-0.31,-1.99,0.0332
0.56,0.93,-0.02,-50.76,134.54,9.42,-15.82,-27.54,-17.58,1.03,-0.54,-1.84,0.0334
0.75,0.91,0.52,-36.07,-25.73,-40.17,-14.65,-26.95,-16.11,0.79,-0.62,-1.84,0.0336
0.07,0.99,0.02,-15.3,87.29,-9.52,-14.94,-26.66,-15.53,1.5,-0.07,-2.06,0.0337
0.25,1.03,-0.01,-16.37,49.29,-5.18,-14.36,-26.07,-15.23,1.33,-0.24,-1.96,0.0339
0.37,0.98,0.16,-11.89,30.54,-12.02,-14.06,-25.49,-14.65,1.18,-0.36,-1.9,0.0341
0.22,0.99,0.06,-18.04,11.63,-7.26,-14.06,-26.07,-14.94,1.34,-0.22,-1.96,0.0342
0.3,0.97,0.1,-19.3,38.56,-1.91,-13.48,-24.61,-14.36,1.26,-0.29,-1.93,0.0344
0.27,0.99,0.04,-30.47,-2.28,-5.88,-13.18,-25.49,-14.06,1.3,-0.26,-1.92,0.0345
0.25,0.97,0.04,-39.83,-7.55,-7.91,-12.89,-25.49,-13.48,1.32,-0.25,-1.91,0.0347
0.14,0.96,0.09,-50.83,-31.52,-1.15,-12.89,-24.61,-12.89,1.4,-0.15,-1.98,0.0349
0.34,1.06,0.19,-58.79,-10.7,21.76,-10.84,-25.78,-12.01,1.22,-0.31,-1.82,0.035
0.5,1.14,-0.1,-46.06,52.52,31.73,-9.96,-26.07,-11.13,1.15,-0.41,-1.7,0.0352
0.73,1.08,0.19,-45.34,-116.53,17.06,-9.08,-28.12,-9.96,0.96,-0.59,-1.54,0.0353
0.29,0.83,0.79,2.15,-18.45,40.35,-9.67,-28.71,-9.67,0.78,-0.25,-1.85,0.0355
0.24,0.65,0.68,127.99,39.02,54.82,-11.13,-28.12,-9.08,0.73,-0.25,-1.89,0.0356
0.43,0.45,0.63,180.92,135.56,82.27,-14.65,-26.66,-8.79,0.53,-0.5,-1.92,0.0358
0.6,0.65,0.5,197.74,75.54,74.98,-17.29,-25.49,-11.13,0.69,-0.63,-1.9,0.036
0.58,1.03,-0.25,130.55,154.21,26.03,-19.34,-23.44,-11.43,1.02,-0.5,-1.9,0.0361
0.27,0.9,-0.11,-12.08,67.24,6.87,-20.51,-23.14,-11.13,1.26,-0.29,-1.95,0.0363
0.15,0.8,0.36,-11.11,151.94,42.37,-19.63,-20.8,-10.25,1.12,-0.16,-2.15,0.0364
0.33,0.59,0.74,41.16,181.05,60.93,-20.21,-18.46,-10.84,0.63,-0.34,-2.3,0.0366
1.11,0.5,0.64,24.65,103.16,4.81,-20.8,-16.11,-13.18,0.38,-0.94,-2.28,0.0367
0.89,1.13,0.24,10.79,-114.81,-70.3,-19.92,-16.11,-12.6,0.89,-0.66,-2.13,0.0369
0.17,0.96,-0.03,43.18,107.29,-12.74,-20.51,-14.36,-14.65,1.4,-0.17,-2.32,0.0371
0.43,1.0,0.11,25.53,57.22,-8.77,-21.09,-13.77,-14.65,1.15,-0.41,-2.28,0.0372
0.35,0.94,0.3,20.59,-8.71,-8.67,-21.39,-12.89,-15.53,1.11,-0.34,-2.39,0.0374
0.21,0.94,0.07,20.83,27.32,-3.03,-21.68,-12.6,-16.11,1.34,-0.22,-2.41,0.0375
0.32,0.95,0.06,18.94,13.78,3.66,-21.68,-12.01,-16.7,1.24,-0.32,-2.4,0.0377
0.19,1.0,0.06,29.56,118.71,23.7,-22.56,-11.43,-18.16,1.38,-0.18,-2.51,0.0379
0.49,1.25,-0.04,69.0,242.2,25.65,-22.27,-11.72,-18.46,1.19,-0.38,-2.42,0.038
0.31,0.97,0.12,-0.69,-23.5,6.66,-22.56,-11.13,-19.63,1.24,-0.31,-2.49,0.0382
0.24,1.0,0.05,8.27,9.92,7.16,-22.85,-11.13,-19.63,1.33,-0.24,-2.52,0.0383
0.22,0.99,0.03,3.23,7.55,9.0,-22.85,-10.84,-19.92,1.35,-0.22,-2.54,0.0385
0.27,0.95,0.17,-6.64,5.28,3.85,-23.14,-11.72,-19.34,1.25,-0.27,-2.5,0.0387
0.23,1.01,0.12,-1.4,2.27,6.37,-22.85,-11.13,-19.04,1.32,-0.23,-2.52,0.0388
0.28,0.99,0.1,-2.48,-4.84,3.27,-22.27,-12.01,-19.63,1.28,-0.27,-2.47,0.039
0.35,0.96,0.14,-2.47,-28.84,0.34,-22.56,-12.6,-18.46,1.19,-0.35,-2.42,0.0391
0.33,0.98,0.08,-6.77,-45.29,-7.75,-21.97,-12.6,-17.87,1.24,-0.33,-2.4,0.0393
0.17,1.01,0.04,-7.72,-41.28,5.42,-22.56,-12.3,-16.7,1.4,-0.17,-2.45,0.0394
0.39,0.97,0.08,-14.42,-63.8,13.47,-21.97,-14.06,-16.11,1.18,-0.38,-2.31,0.0396
0.28,0.98,0.13,-10.97,-39.57,21.93,-22.85,-14.65,-14.94,1.26,-0.28,-2.31,0.0398
0.37,0.95,0.13,-8.5,-38.23,33.79,-22.27,-15.53,-14.94,1.18,-0.37,-2.26,0.0399
0.45,0.97,0.28,0.94,-48.9,35.08,-22.56,-16.7,-15.82,1.07,-0.42,-2.25,0.0401
0.72,0.98,0.21,15.05,-56.16,19.07,-21.68,-17.87,-15.53,0.92,-0.62,-2.13,0.0402
0.45,0.92,-0.21,6.65,6.55,-12.17,-21.97,-16.99,-15.53,1.08,-0.44,-2.21,0.0404
0.45,0.76,-0.01,-72.17,-14.99,-36.43,-20.8,-16.99,-14.65,1.03,-0.54,-2.13,0.0406
0.51,0.66,0.27,-43.22,-2.07,-51.59,-20.51,-16.11,-13.18,0.85,-0.62,-2.18,0.0407
1.14,0.87,-0.12,-13.63,-90.39,-40.75,-19.92,-16.41,-12.89,0.65,-0.91,-2.13,0.0409
0.49,0.91,0.36,7.27,29.63,-61.75,-19.34,-15.82,-13.48,0.98,-0.46,-2.21,0.041
0.49,0.9,0.24,14.21,-5.49,-32.43,-19.92,-15.82,-13.18,1.03,-0.48,-2.18,0.0412
0.25,1.0,0.04,8.29,7.06,-23.89,-19.34,-14.65,-13.48,1.33,-0.24,-2.25,0.0413
0.37,0.99,0.1,-4.07,-94.38,-27.5,-19.04,-15.53,-12.01,1.2,-0.35,-2.15,0.0415
0.11,0.95,0.29,30.7,51.72,-4.26,-19.92,-14.94,-14.06,1.25,-0.11,-2.4,0.0416
0.36,0.96,0.05,9.19,-36.34,-14.38,-20.21,-15.23,-12.89,1.21,-0.36,-2.19,0.0418
0.33,0.97,0.02,4.77,-53.34,-18.31,-19.63,-15.23,-13.77,1.24,-0.33,-2.21,0.0419
0.3,1.02,-0.04,2.38,-48.71,-12.75,-19.04,-16.11,-13.18,1.28,-0.28,-2.17,0.0421
0.38,1.01,-0.03,-2.69,-58.39,-12.42,-19.04,-17.87,-12.6,1.21,-0.36,-2.08,0.0422
0.31,0.89,0.03,-3.46,-87.79,-16.21,-19.34,-18.46,-13.18,1.23,-0.34,-2.09,0.0424
0.29,1.01,-0.06,21.42,21.86,6.95,-19.34,-17.29,-12.01,1.29,-0.28,-2.11,0.0425
0.35,0.94,-0.23,1.59,-19.37,4.97,-19.63,-16.99,-11.72,1.15,-0.35,-2.14,0.0427
0.34,0.99,0.01,-0.82,-0.15,7.0,-19.04,-17.87,-12.6,1.24,-0.34,-2.09,0.0428
0.2,1.06,-0.04,-8.79,-11.55,7.44,-19.34,-17.87,-12.01,1.38,-0.18,-2.12,0.043
0.27,1.01,-0.1,-6.48,39.89,25.44,-19.04,-18.16,-12.3,1.29,-0.26,-2.1,0.0431
0.38,0.94,-0.03,12.37,103.0,46.42,-19.34,-17.29,-12.6,1.18,-0.38,-2.1,0.0433
0.26,0.99,-0.12,-19.87,13.7,50.43,-18.46,-17.29,-11.72,1.29,-0.25,-2.11,0.0434
0.36,0.96,0.36,-11.48,0.02,59.56,-19.04,-18.16,-11.72,1.08,-0.34,-2.14,0.0436
0.39,0.93,0.58,19.25,33.35,73.2,-19.34,-19.34,-12.3,0.93,-0.34,-2.19,0.0437
